-0.0158516+0.00478458j 0.00316002-0.0158569j -0.0179646-0.00877712j -0.0239528-0.00208923j 0.00784712-0.00993221j -0.00251148-0.0011959j -0.00369479-0.00351151j -0.000131149+0.00231713j -0.000537655-0.00401103j 0.000153848-0.000787066j -0.000489406-0.000948229j -0.000154003+0.000502075j 0.000314471+0.000358937j -0.000648561+0.000342251j 0.000811045-0.00486228j -0.000869429-0.00319206j -0.000312419-0.00106333j 0.00241222+0.000355882j 0.00379735+0.0044878j -4.80907e-05+0.00404718j 0.00479558+0.00203957j 0.000702053+0.00136949j -0.000422687+0.0018419j -0.00060397-0.000263629j 0.000660329-0.000738807j -0.00101016+0.000233535j -0.000322958+5.05018e-05j -0.000297899+0.00220196j 0.000439939-0.000384105j 0.000207124-0.00126917j 0.000517383-0.00105872j -2.66349e-06-0.000297556j 0.000261707-9.16995e-05j -1.42087e-05-0.000117919j 5.89448e-05+0.000931395j 0.000695592+0.000359614j 0.00028075+0.000191489j -0.000300017-0.0002226j -0.000115043+0.000366635j 0.000616396+4.37018e-05j 0.000208693+0.000191234j 0.000274383-0.000183487j 0.000148505+0.000991668j 0.000176286+0.000152981j 0.000920826+0.000620519j -0.000547535-0.000232786j -0.000804901-0.000548442j -0.000180841+0.000450162j -0.000848263+0.00109926j -0.00101962+3.4656e-05j 0.00068456-6.41491e-05j -9.3204e-06+0.000794021j 0.00161457+0.000702724j 0.000583603+0.000221184j -0.000133207-0.000998211j -0.000233886+0.00158297j 0.00080859-0.000829333j -0.00108949+0.000722781j 0.00100082+0.00212877j -1.75618e-05-3.01999e-05j -0.000571466-0.000208972j 0.000239046-0.000121455j 0.000171972-0.000293012j -2.69555e-05-0.000299353j 0.000853612-0.000128334j 0.000172831+0.000443081j -0.000149086+9.13998e-05j -9.38024e-05+0.000233211j -0.000223602+8.98125e-06j -1.64317e-06+4.63575e-05j -0.000273637+2.18649e-05j 0.000100446+0.000247139j -0.000208664-0.000157273j -0.000284615+0.000195128j 0.00010005+0.000452099j -2.01468e-05+0.000388397j -8.93853e-05+0.00056717j -0.000623684-0.000330079j -0.000908193-0.000761648j 0.000384299+0.000866617j -0.000237549+0.00063663j 0.000105422-0.00129929j 0.000484175+0.000283248j -0.000445591+1.67164e-05j 0.000108396+5.43689e-05j 9.59246e-05+0.000502638j -3.20604e-05-0.000174478j -0.000685015-0.000148591j -0.000221935-0.000301361j -0.000299552-0.001034j -0.000392457-0.000217612j 1.93735e-05-0.000293969j 
-0.000693364-7.39219e-05j 0.000156287-0.000827307j -1.79244e-05+0.000282605j -0.00040781+0.000426646j -0.00015335+0.000557056j -0.00280196+0.00091522j 0.000558951-0.000191514j -0.000679591+0.00155773j 0.000480311+0.000158723j -0.000471319-0.000675974j 0.00118355-0.000259131j 0.00263454+0.000657154j 0.001028+0.000431582j 0.00125579+0.000803833j 0.00144265+0.000164648j 0.000663702-0.000162461j 0.00104892-0.0011265j 0.000997037+0.00078299j -5.6709e-06+0.000824519j 0.000832452+0.000417823j -0.000848236-0.000228397j 0.000491906-0.000185299j 0.00170098-0.00169691j -0.000199409+0.00107457j -0.0021571+0.0038933j 0.00120939+0.000568359j -0.00207461-0.0011696j 0.00444307-0.00153869j 0.00178773-0.000654717j -0.000265742+0.000713071j -0.000787426+0.00100799j -0.000503692+0.00633753j 0.00506677-0.00534403j -0.00608294+0.00193609j 0.00509427-0.00170314j -0.000872758-0.00343359j 0.00456838-0.00181084j -0.00456437+0.000416306j -0.000864678-0.00162067j -0.00315923-0.00146899j 0.00174148+0.001374j -0.00232177-0.00285928j -0.0021975+0.000490483j 0.00501321-0.0041812j 0.000457162+0.00112719j 0.00136323-0.00329674j 0.00224965-0.00098527j -0.00186028+5.22446e-05j 0.00157338-0.000643032j 0.00496098-0.00664604j 0.000564577-0.00148533j -0.000411184+0.00078749j -0.00265041-0.000168365j -0.000790446-0.00132047j 0.00230976+0.000430276j 0.00210652-9.81799e-05j -0.00217196+0.00433954j -0.00395908-0.000251075j -0.00141706+0.00440061j -2.02432e-05+7.69774e-05j 0.000652817-0.000642459j 0.000328729-0.00267895j 0.0102336+0.00210896j 0.00119819+0.00155184j 0.0115975+4.42537e-05j 0.00223845-0.00134372j -0.00643749-0.00176668j 4.01851e-05-0.00258735j -0.00189134-0.00270465j 0.000400257-0.00170069j -0.00162886+0.000776575j -0.00247894-0.00532936j 0.00462429+0.00567702j 0.00415556-0.00288655j -0.00381955+0.000472097j 0.00497906+0.000582548j -0.00362663-0.00434411j 0.00399579+0.00305114j 0.00378712-0.0017194j -0.00198386-0.00128057j -0.000728732+0.00288645j 0.00031999+0.00124779j 0.000563834-0.00171415j 0.000870261-0.000809586j 2.58514e-05+0.00117418j 0.000289408+0.00047854j 0.000557867+0.00562466j 0.00250227+0.000782051j 0.000883015+0.00164057j -0.000697417+0.000989279j -1.16667e-05+0.000390271j -0.000579848-0.000557808j 
0.000862243-0.00075483j -0.000851992+0.00108384j -0.000102357+0.000434305j 0.000197998+1.86609e-05j 0.00178401-0.00181224j 0.00118507-0.000487022j 0.000876696-0.0021699j 0.00198311-0.000725815j 0.000979621+0.000112809j -0.000812734-0.000292349j -0.000263118-0.000988241j -0.00025957-0.0011269j 8.73634e-05+0.00043598j -0.000976322-0.000406997j -0.00023768+0.000355609j 0.000158417-1.36408e-05j -0.000673529+0.00156413j -0.000447439+0.000553103j 0.000313404+0.00125012j -0.00238339-0.00167472j -0.000188498-0.00204686j 0.000906281-0.00256159j -0.00252189-0.0012407j 0.00327937-0.00221553j -0.00111162+0.000103267j -0.00216136-0.000688086j 0.00113122-0.000788936j -0.00234404+0.000649222j -0.0013659-0.000500889j 0.00281655-0.00744465j 0.00133389-0.00267438j 0.000185309+0.00340982j -0.00286708-0.00816339j 0.00184845+0.00531878j 0.00154048-0.00724051j -0.00267356+0.00295568j -3.65728e-05-0.00543052j -0.00168498+0.00302478j 0.000453238+0.0011191j -0.00150468+0.00186715j 0.0029913-0.000720426j -0.000242393+0.00322262j 0.000459268+0.000515209j -0.000842583-0.00891396j 0.000582922+0.00121372j -0.000119105-0.00225418j 0.00150772-0.0045024j -0.00614288+0.00351605j 0.00106877+0.000535106j -0.00057015-0.00212478j 0.00292142-0.00127958j 0.00207755-0.0073586j 0.0024788-0.00171519j -0.00380176+0.00313497j -0.000861811+0.000179017j -0.000869429+0.0057838j 0.00533376-0.00743146j 0.00501729+0.000591992j -0.000819912-0.00469267j -0.000796956+0.0011849j 0.000614907-0.00265066j 0.0023065-0.000419951j -0.00392358-0.001311j -0.00741333-0.00325432j 0.000190439-0.00265055j 7.41876e-05-0.00205036j -0.00264891-7.02256e-05j 0.00788281-0.00422692j 0.0117623+0.00335215j -0.000870206-8.11476e-05j -0.00372471-0.00420293j 0.00449474+0.00100933j -0.00107949-0.00505052j -0.00303069-0.00494351j 0.00158802+0.000770209j 0.00684694+0.00214572j 0.0056108+0.00257588j -0.00340125+0.00206036j 0.00286587+0.002639j -0.000873838-0.000830141j 0.0039599-0.00410125j 0.000341204-0.00167708j -0.00313282+0.00494527j -0.00351929+0.000517301j -0.000264942-0.00273677j 0.0032466+0.00105536j -0.00090952+0.00157155j 0.000206737-9.88117e-05j 0.000323742-0.00204206j -0.000887259-7.16008e-05j -0.0004823+0.000366507j -0.00103221+0.00153798j 
-0.000967861-0.000810649j 0.000997268+0.000992987j -0.000384444+0.000176604j -0.000480433+0.000272052j -0.000404183-0.00196245j -0.0020363+0.00107557j 0.00269586+0.00130293j -0.000141563-0.000599632j -0.000495017-0.00504646j 3.43813e-05+0.000978407j 0.00070024+0.00129504j 0.00250352+0.00170271j 0.0004267-0.000867192j -0.00118023+0.000481346j 0.00214071-0.000973503j -0.000344136-0.000943445j 0.00111365-0.000869379j -0.00024524+0.000777692j 0.0021831-0.000304122j -0.00094317+0.000195576j -0.00111656-0.000541752j -0.00165551-0.00114264j -0.000946284+0.000746803j 0.0113764-0.00242873j -0.00830066+0.00357054j -0.00502197-0.00196092j -0.000530638+0.00465684j 0.00302417+0.00357928j 0.00103917-0.00215519j -0.00691476+0.0079284j -0.00328215-0.000868812j 0.00373016-0.00833062j 0.00211767-0.00365336j -0.00435697-0.00746801j -0.00598402+0.00682329j 0.00494627+0.00117722j -0.00158243+0.00688827j 0.00160322+0.00186969j 0.00331558-0.00618865j 0.000345162-0.00442803j 0.000305533+0.000554831j 0.00527805-0.00728413j -0.00367008-0.00204503j 0.00022594+0.00763372j -0.00213833-0.0020527j 0.00115748+0.00372588j 0.00645593+0.00425634j 0.00631541-0.00542339j 0.00438234-0.00253845j -0.00409599-0.00160188j 0.000116854-0.000678593j -0.00767572+0.00375018j -0.00663947+0.00829305j -0.0010814+0.000918676j 0.00283016+0.00551917j -0.00252625+0.000862333j -0.00136317-0.0022082j 0.00344559+0.00136237j -0.00218724-0.000546296j -0.00287959+0.000888015j -0.000694662-0.00258031j -0.000989467+0.000204434j 0.00123145+0.00430855j -0.000739246-0.000226926j -0.00708605-0.00207163j 0.00253868-0.000553712j 0.00509066-0.000494477j -0.0124273+0.000879499j 0.00519876+0.00180438j 0.00494732+0.00107913j 0.00170503+0.00299177j 0.00184387-0.000822339j -0.00776575+0.000344458j 0.00321241+0.00197813j 0.00295343+0.000422549j -0.00163678-0.00600317j 0.0013397-0.00396192j 6.01314e-05+0.00223543j 0.000955255+0.00137031j -0.00134451-0.00328948j 0.0011638+0.00115049j 0.00141056+0.00118446j -0.00269324+0.00358955j -0.000982913+0.000602327j 0.000818781-0.00146028j 0.00261827+0.000564359j 0.000339827-0.000934015j -0.00080547+0.000560026j 0.00122603-0.00207661j -0.00175918+9.82077e-05j -0.000183719+0.000573142j -0.00209149+0.00134667j 
0.00098349-0.00188252j -0.000143194-0.000159956j -0.000345671+0.000230774j -0.000264973+0.000434227j 0.000731528-0.000747032j 0.00328884-0.00284259j 0.00144038+0.000292802j -0.00361169+0.00055501j -0.00258377-0.00195889j -0.000183281+0.000880739j 0.00165949+0.00132349j 0.000614142+0.00202248j -0.00148173-0.000712321j 0.00237798-0.000770375j 0.000601958-0.000528428j -0.00133587+3.69819e-06j 0.000148648-0.000349765j 0.00122045-0.00168931j -0.0023232+0.00118219j -0.000439926-0.00011326j -0.000313927+0.000158947j 0.00381242-0.000969544j 0.00113181-0.000494817j -0.00698484+0.00349682j 0.0024512+0.00372011j 0.00185113+0.00146131j 0.00193424+0.000103526j 0.00165441-0.00173587j 0.00297648-5.04563e-05j 0.00811647+0.00499805j -0.00268093-0.000361436j -0.00696812-0.0034893j -0.00154997+0.00333137j -0.003573-0.00981834j 0.00418615+0.00831343j -0.00167978-0.00485024j 0.00663001+0.00740094j 0.000272844-0.0038229j -5.59675e-05-0.00843775j -0.00106194-0.00628918j -0.000709445+0.00228693j -0.00450008-0.00671634j 0.00041256-0.0043752j 0.00445564+0.00792879j -0.000874978-0.000609555j 0.00291642+0.00246768j -0.00426123+0.00106886j -0.0040192-0.00789486j -0.00353401-0.00150733j 0.0010549+0.00432591j 0.00393648-0.00444563j 0.00222784+0.00781412j 0.0013191+0.00528224j 0.00125475-0.00529732j -0.00171901+0.00383801j -0.00181248+0.00432092j 0.00156863-0.00360727j 0.000414303+0.000669053j 0.00290106-0.00623109j 0.00289585+0.000327075j 0.000540675-0.000972666j -0.00596555-0.00128243j 0.00534614+0.00172276j 9.10615e-05+0.00503848j -0.00257468+0.00139392j 0.000241141+0.00117313j -0.00382812-0.00515153j 0.00684863+0.00892376j 0.00174666+0.000375004j -0.000489854-0.0018737j -0.00337705-0.00305624j 0.000248316-0.00313665j 0.000179521+0.00111506j -1.27104e-06-0.00527045j -0.00218924-0.000693997j 0.00170176-0.000318152j -0.00186456-0.00502523j -0.000586299+0.000787629j -0.00163534-0.00524198j 0.000234622+0.000961345j 0.0042376+0.00563242j -0.00103685-0.000436967j 0.000280787+0.00368254j -0.000378097-0.00114326j -0.000831664-0.00088153j 0.000203683-0.000199461j 0.00136396-0.00021371j -0.00080854-0.00144383j -0.000692684-0.0016386j -0.000232475-0.000805008j -0.000340989-0.00118341j 0.000177791+0.000622123j 
-0.000488819+0.00109197j -0.000737334-0.000197107j 0.000166496+0.000242606j 0.000720998+5.92106e-05j 0.000585451+0.000407935j -0.00128208+0.00108466j 0.00116062-0.0015477j 0.00268425+0.000433692j -0.001885+0.00238878j 0.00120606-0.00165233j 0.00122347-0.000393532j 0.000581075-0.00199556j -0.000387239+0.000117321j -0.000653501-0.00198988j -0.000699149-0.000188328j 0.000963038-0.000223295j -0.0014945+0.000400025j -0.000370872-0.000761973j -0.000507526+0.0008569j 0.00137975-0.00150927j 0.00169234-0.0008406j -0.00209514+0.00092717j 0.000340742-0.00183191j 0.00720523-0.00438092j 0.00255002-0.000545771j -0.00336202+0.0015129j -0.00500622+0.000435033j -0.00191965-0.00123606j -0.00202778+0.00116098j 0.00508601-0.00654675j 0.00392603-0.00119002j -0.00137611-0.00302808j 0.00458858-0.00112893j -0.00367876+4.21434e-05j 0.00602652-0.000949925j 0.00143027-0.000802776j -0.000349145+0.00279619j -0.000226585-0.00120753j -0.00848323+0.00333205j -0.00380775+0.00125493j 0.00142134+0.00131627j -0.00764533+0.0033254j -0.000726791+0.00166428j 0.00347175+0.00128043j 0.00201745-8.29042e-05j -0.000466924-0.000414458j 0.00553935-0.000903923j -0.00637119+0.00390942j 0.000341835+0.00203481j -0.000138686+0.00304641j -0.00153901+0.0019086j 0.00275556-0.00150528j 0.0032035-0.00472617j -0.00187267-0.000188632j 0.000238267-0.000453212j 0.00369108-0.00436713j 0.00103429+0.00206111j -0.00222196-0.000175964j -0.00449165+0.00240257j -0.00153878-0.00051016j 0.00181674+0.000967422j -0.00179654-0.00241039j -0.00276968+0.00095382j 0.00250878-0.00263355j 0.00127417-0.000515639j 0.00292731-0.00426177j -0.00522515-0.00372568j 0.0143688-0.000917673j 0.00078045+0.000946604j -0.00478175-0.00157268j -0.000513812+0.00141716j 0.00147055-0.00398553j 0.00457412+0.0051657j -0.00692378-0.00442967j 0.00115635+0.00139659j -0.00190319+0.00137922j 0.0044457+0.00126167j -0.000275831-0.00300609j -0.0027033-0.00382154j 0.00187841-0.000656019j -0.00191135+0.000454484j -0.000794284-0.00166319j -3.78877e-05-0.00105975j 0.000416623+0.00152791j 0.000612565+0.000882985j 0.000416113+0.000370597j -0.000819445-0.00257863j -0.000381105-0.000415021j 0.000156829-0.000631497j -0.000941266-0.000343005j 0.000254124+0.000153431j -0.000617404+0.000197051j 
-0.00133841+0.000549151j 0.000259962+0.000169994j 0.000211796+3.28445e-05j 0.000333526-3.61178e-05j -0.000875938-0.000287761j -0.00230661+0.000557369j 0.00212843+0.00103472j 0.00147381-5.53939e-05j -0.00237242+0.000433845j 0.000924318-0.00117816j 0.00175691+0.000597132j 0.00161813-0.000319571j 2.30839e-05+7.69212e-05j -0.00123401-0.00106734j 0.000184303+0.000952449j 0.0012831+0.000181937j 0.00051637+0.000571645j -0.000137413+0.000295752j 0.00063008+0.000675627j 0.000285381-0.000146032j 0.000396898-0.000358632j -0.00276696-0.00105002j 0.000413197+0.00229192j 0.00750403+0.000731278j -2.76453e-05-0.00185091j -0.00387788+0.00567765j -0.000668344-0.00177744j 0.000490523+0.00156186j -0.000461133+0.00582325j 0.00288611+0.00169067j -0.000304705-0.00244472j -0.00322503-0.00283621j 0.00561378-0.00209107j -0.00232324-0.00578272j 0.00561871+0.000238583j 0.000486053+0.00196866j -7.24183e-06+0.00691464j -0.00196823-9.61473e-05j -0.00453361-0.00167016j -0.00273878-0.00147832j 0.00154071+0.00079431j -0.00477919-0.0028253j -0.000690158-0.00100101j 0.00283235+0.00606908j 0.00233724-0.00250412j 1.20349e-05+0.00163879j 0.00646376-0.0019531j -0.00436947+0.000874346j 0.00270786+7.43949e-05j -3.03523e-05-0.00124832j -0.00030255+0.00119592j 0.00275013-0.00236212j -0.000333715-0.00329763j -0.0023417+0.000604356j 0.00365363+0.000167444j 0.00164539+0.000124992j -0.000463727-5.74182e-05j 0.00105777+0.000186046j -0.00418052-0.000279258j -0.0034057+0.000247658j -0.00181828-0.000634971j -0.0034771+0.00904214j 0.00520304-0.00680856j -0.00411146-0.00103563j 0.00474707-0.00125533j -0.0051271+0.000273648j -0.00482256-0.00166683j 0.00271502+0.00997722j 0.00548695+0.000989832j -0.00133222-0.00179404j -0.000377626+0.000460955j -0.00159984+0.000337036j 0.00457101+0.0018539j -0.00526941-0.00199768j 0.000739063+0.000714179j 0.000464464-0.00111209j -0.0041345+0.00267275j 0.00213075-0.000158502j -0.00712861+0.000274839j -0.000192566-0.000439837j 0.00238942-0.00210763j 0.00117212-0.000613562j -0.000484607+0.000596165j -0.000316023+0.00066779j -4.47614e-05-0.00116657j 0.000667983+6.33228e-05j 0.00306947+0.00126496j -0.00278687+7.70442e-05j -0.000183189-0.000984587j 5.89494e-05-0.000248365j -0.000449939+0.000540539j -0.000211197+0.000425697j 
0.00142354-0.000767827j -0.00148905+0.00250861j -0.000253638-4.20739e-06j -5.24099e-05-0.00038891j 0.00228615-0.00421627j 0.00345775-2.9338e-05j 0.00161077+6.44806e-05j -0.000479613-0.00248587j 0.00169009-0.000549672j -0.00238014+0.0007847j 0.00111966+0.000423789j -0.00161225-0.000799579j -0.00108988-0.000834271j -9.18546e-05+0.000417597j 3.94166e-05+0.000681546j -0.000687399-0.000517013j -0.00182524+0.000324045j 0.000818176+0.00034393j -0.000171849-0.000541099j -0.000527335-0.000702649j 0.000526642+0.00073558j 0.00610364-0.00635849j -0.00178764+0.00267275j -0.0088766+0.00217824j 0.00355886-0.0023113j 0.00532225+0.00281984j 0.0035681-0.00459828j -0.00503465-0.000909382j 0.00206745+0.00204104j -0.00145346-0.00564343j 0.00117311+0.000978794j -0.000129453-0.000482153j -0.00229228+0.00032973j 0.0039175-0.00522715j -0.00104238-0.000907817j -0.004939+0.000235888j 0.000811438+0.00159262j -0.00193834+0.00261672j 0.00307486-0.00536795j 0.00315739+0.000215496j -8.35664e-05-0.000170988j 0.00326721+0.000541904j 0.00332088+0.000857154j -0.00224688+0.00108558j -0.00119663+0.00143675j -0.00218013+0.0032494j -0.00482864-0.000544554j 0.000598929+0.00357652j -0.00119932+0.0038397j 0.00336697-0.00261617j -0.000987772+0.00268941j 0.00479572-0.00284511j -0.00449582-0.00073986j -0.00200433+0.000888652j -0.00644045+0.00184039j -0.00435558-0.00208532j 0.00355141+0.000541628j -0.00200319-0.000239717j 0.000628074+0.00468909j 0.00334591-0.000975882j 0.00376868+0.000618306j 0.00100217+0.00387252j -0.00171467-0.00185658j -0.0018436+0.00569446j 0.000648689+0.00303053j -0.00185238+0.000536266j 0.00096684+0.00153565j -0.00180093-0.00166455j -0.00315593-0.00385073j -8.08506e-05-0.00029061j -0.00153253+0.0066409j -0.000769018-0.000635246j 1.71308e-05+0.00554234j -0.00251908+0.00416351j 0.000942317+0.000812878j -0.00291275+0.00041256j 0.0026732-0.000389951j 0.00428572-0.00343532j -0.00388155+0.000580459j 0.00249266-0.00175593j -0.00342408-0.000884553j -0.00136384+0.00189177j 0.000395383+0.000283891j 0.00096232+0.000782405j 0.00225527+0.00259884j 0.00197019-7.85005e-06j 0.000353216-0.000463958j -0.00207046+0.000452988j 0.00145499-0.000369024j -0.00346999+0.000147551j -6.70822e-05+0.00057046j -0.0026176+0.000399152j 
0.000682611-0.000440018j -0.000669469-0.00119506j 0.000217656+9.97968e-05j 0.000120121+0.000492387j 0.000424261+0.00157469j 0.00128343-0.00222364j -0.0022427-0.00221305j -0.00111707+0.00120413j -0.000811526+0.00126522j 0.001257+0.000833358j -0.00160423-0.000820589j -0.00115884-0.000379743j -0.00112232+4.21096e-05j 0.00114922+0.000209472j -0.00162074-0.000461823j -0.00163773+0.000935422j -0.00112017-0.000661498j 0.000314884-0.000608087j -0.0015649+0.000172872j 0.000506428+0.00104116j -0.00157232+0.000813816j -0.00105054+0.00179537j -0.0010755+0.000378912j -0.00478047+0.00153092j 0.00186804+0.00222036j 0.000516746-0.00286818j 0.000141293-0.0005689j -0.00121456-0.00591039j 0.000636609-0.00763205j 0.00291333-0.00273164j 0.00282266+0.00338665j -0.000556881+0.00354537j -0.00350228+0.00419885j 0.00127881+0.00757216j 5.95454e-05-0.00048376j -0.00217318-0.000656836j 0.00181935-0.00826926j 0.0021581-0.00197059j 0.000575237+0.000121276j 0.00112515+0.00155697j -0.000726205+0.000218647j -0.00087755+0.000987366j 0.00249617+0.000973222j 0.00051024-0.00597002j -0.00132663+0.00410529j 0.00122667-0.00323635j -0.00521885+0.00207489j -0.00289648-0.00126632j -0.00452721-0.00178095j -0.000130228+0.00358058j 0.00355648-0.00446752j 0.00261724+0.00247039j 0.00678006+0.00462316j 0.000515177-0.0020676j -0.00275961+0.00166093j -0.00246749+0.00263944j 0.00332532-0.00108685j 0.00380236-0.000873262j 0.00554794-0.00400316j 0.00756288-0.00152528j 0.00568858+0.00220251j -0.00319782-0.00412835j 0.00164893+0.00120573j -0.0040668-0.00242455j -0.00398073+0.00332679j 0.00114393-0.000107911j -0.000504494+0.000725221j 0.00488629+0.000365636j -0.00495395-0.00235188j -9.21533e-05-0.000675328j -0.00482039-0.00355369j -0.00180929+5.57035e-05j -0.00144008+0.000145113j 0.00302332-0.000731233j -0.00439669-0.00373462j 0.00201172+0.000265549j 0.0013176+0.00240309j 0.00244265-0.000501556j 0.00200175-0.00117954j 0.00228155+0.00188608j 0.00256507+0.00731946j -0.00159224-0.00111845j -8.73321e-05+0.00118956j -0.000302649-0.00266755j -2.87312e-05+0.000341477j -0.00105552-0.00022998j -0.000810237+0.00058173j 0.000146453-0.000379883j -0.000322055-0.00129883j -0.000464353+0.000158928j 0.0008171-0.00108366j -0.000267939+0.000884622j 
-0.000491013+0.000904206j -0.000339702+0.000748366j -0.000153929+0.000172018j -0.000138943+0.000220397j 0.000167764-0.000796217j -0.000355186+0.00189501j 0.000889862-0.00293447j -0.000491828+0.0015056j 0.000217824+0.000127158j -1.69053e-05+0.00136417j 2.19698e-05-0.00286285j 0.00088488-0.00234745j -0.000674751+0.000853439j -0.000340988-0.000278539j -0.000474174-0.000957256j -0.00116459+0.000274957j -0.000221593-0.000943338j -0.00081738+0.000730885j 0.00150786-0.000801966j -0.00018291+0.00187595j 9.12682e-05+0.00122195j 9.73644e-06-0.00282144j -0.000922787+0.00320695j 0.00423003-0.00178662j 0.00480549-0.0036644j 0.00535932-0.00609915j -0.00121991-0.00068516j 0.00040921+0.00343979j 0.00800448-0.00860601j 0.00337662+0.00324332j -0.00226848+0.0026555j -0.004662+0.00317516j -0.000380792+0.00475633j -0.00870284+0.000928536j 0.00345492-0.00177856j -0.00597541+0.00647603j 0.0108953-0.0066044j -0.00271271+0.00317452j -0.000904708-0.002002j -0.00225416+8.02658e-05j 0.00048192-0.000226036j -0.00183765-0.000537937j -0.00431195+0.000667615j 0.00781046+0.000537997j -0.00179131-0.00016041j 0.00307034-0.000690302j 0.00354225+0.00124009j 0.00145741-0.000518021j 0.00668925-0.00288969j 0.000193805-0.00254505j -0.00394066+0.00293159j 0.00363677+0.000467586j -0.00829905+0.0092246j -0.00193743+0.00409947j 0.00159173-0.00140248j -0.00196898+0.000800611j 0.00357675-0.00131991j 0.00262395-0.000254087j 0.00258233+0.00115887j 0.000664802+0.00147617j -0.00129654-0.00186773j 0.00537245+0.00247849j -0.00568719-0.000810204j -8.13266e-05+0.00140646j -0.00140911-0.000598485j -0.00193642+0.00340873j -0.00275184-0.00150661j 0.0150623+0.0096262j 0.00224585-0.000800824j -0.00198246-0.00185784j 0.00502517+0.000873276j 0.000692509+0.00112041j 0.00141617+0.000503166j 0.00103881+0.00113642j 0.00122589+0.00110306j -0.00327776-0.00189819j 0.000832333-0.000869277j 0.00224667+0.00224936j 0.00120117+0.00338476j -0.00170468-0.0012213j -0.00289547-0.00225142j 0.000779317+0.00274413j -0.00139485+0.000879352j 0.000997037-0.000486524j 0.000418428-0.000501041j 1.7679e-05-0.00137676j 0.000887419-0.00383381j 0.000665272-0.000130232j 0.000808323-0.00025242j 0.000489184+0.00118157j 0.000817731+0.000165294j -0.000293789+0.000637125j 
0.00110287+0.000176388j -0.000335686+0.000396828j -5.16955e-05+8.49075e-05j 0.000426765+0.000427897j 0.00173286-0.000932699j 0.00126593+0.00197077j -0.000484858-0.00277038j 0.00447797+0.00262229j -7.38533e-05+0.00119617j 0.000682985-0.000179721j -0.00109163-0.001855j 0.000854594-0.00153195j 0.00111722+0.000485352j -0.000360578-0.000664663j -0.00023063-0.00204956j 0.000709567-0.000618588j -0.00228191-0.00108029j -0.000593928-0.00069745j 0.0018083+0.000789959j -0.000267243-0.00221564j 0.00354254-0.000921128j 0.0018508+4.77298e-05j 0.00128137-0.00575627j 0.00783061-0.00612271j -0.00175674+0.00415245j -0.00447342-0.00330582j -0.00426693+0.00810826j -0.00206207-0.00118935j -0.00609346-0.00957644j 0.00160347-0.00248661j 0.00112808+0.00576005j 0.00115905+0.0021533j 0.00232469-0.0053147j 0.00012278+0.0099029j 0.000254535-0.00111225j 0.00506971-0.00517717j -0.00440071-0.00561638j 0.000656241-3.15558e-05j -0.00306411+0.00535517j -0.00133279+0.00275281j 0.000950049+0.00135167j -0.00172441+0.00303948j -0.00239598+0.0045173j 0.000231004-0.00800233j 0.00129277+0.00331442j 0.000196885-0.00223395j 0.00614089-0.000209643j -0.0025856-0.00171781j -0.00107281-0.00134261j 0.000272056+0.00244056j -0.00381241-0.00104134j -0.00244211+0.00465769j 0.00418004+0.00550923j -0.00220752-0.0022672j 0.00183648+0.00217702j 0.00413389-0.00344583j -0.00011997+0.00301934j -0.00429035-0.00017633j -0.00596617+0.00139562j -0.00432831+0.00145679j -0.00294885-0.00167851j -0.00281206+0.00128416j 0.00442279+0.00632445j 0.00682921+0.00043279j -0.00349029+0.00395266j 0.00579897+0.000948509j -0.00112494-0.000302618j 0.00486003-0.00180014j 0.00482114+0.00379825j -0.00107732-0.000777866j 0.000803083+0.000824778j -0.000852739-0.000436775j 8.38873e-05+0.00351775j 0.00110059-0.00249501j -0.000916903+0.0018236j 0.00408356-0.00181729j 0.00155642-0.00441849j 0.00182582-0.00304618j -0.000173109-0.00197916j -0.00388426-0.00359453j 0.000580247+0.00300706j -0.00167262-0.00112957j -0.00133502+0.000192446j 0.00166256+0.00143976j -0.000509383-0.00136263j 0.000857781+0.000897122j -0.00111874+1.75926e-05j 0.000503996+0.00277248j -0.0010717-0.000641281j -0.00133112-0.000586024j -0.000214171+0.000371056j -9.00136e-05+0.000162042j 
