0.000129485-0.00200773j 0.0019156+7.5291e-05j -0.000922946-0.000420515j -0.000557603+0.00089599j -0.000142193-0.0010599j 0.000162121+0.000779087j 0.000190404-0.00146609j -0.00129684+0.000534922j -0.000917179-0.000419954j -3.64676e-05+0.000301245j 0.00076749-0.000508704j -0.000139566+0.000933567j -0.001472+0.000244314j 6.39038e-05-0.000570385j -0.000511075+0.000264939j -0.000236028-0.000167133j 0.000975266+7.46301e-05j 0.000208513+0.000129478j -0.000691042-0.000501738j -0.000778102+0.000515856j -0.000323644-0.000362014j 0.000127772-0.000363501j -0.000816119+0.000290113j -0.000605673-0.00107198j 0.000502962-0.000122159j 0.000583374+0.000402074j 5.03544e-05+0.000273089j 0.000514925+0.000676663j 0.000157026-0.000113747j 0.00106031+0.000269291j -0.000759968+0.000296491j 6.44901e-05-0.000495892j 0.000231543-0.000378222j -0.000238562+0.000389782j 0.000402086+0.000836883j 0.000213282-1.48427e-05j 0.000422709+0.00130789j 0.000303167-2.27636e-05j 0.000371001+0.000935683j -0.000270601-0.000688031j 0.000513881+0.000334801j -0.000503591-0.000871387j 0.000542437-5.97427e-05j -0.000750661-0.000161313j -0.00086094+0.000605869j -0.000337657-0.00219872j 0.000419134-8.82345e-05j -0.000608032-0.000346831j -0.00033229+4.47642e-05j 0.000989706-3.03263e-05j 0.000174148-0.000109922j 6.79642e-05-0.000668175j 0.000641586-0.000537198j -0.00117625+0.00118111j 0.000190008+0.00086925j -0.000816759+0.000970426j -0.000333612+0.00031034j -0.000482709+0.000219267j -0.000456154+0.000951163j -0.000226155+0.000178661j -2.17028e-05+8.5606e-05j -0.000953386-0.000220176j 0.00043321-2.55431e-05j -0.000458597-0.000465707j -0.00066874+0.000226853j -0.000402361-5.40664e-05j 0.000929742-0.00105569j 0.000768182-0.000695218j -0.00165258+6.78649e-06j -0.000835903-0.000405152j 0.00118738-0.000533004j -0.00178247-0.0007343j 0.000702511+0.00112531j -0.000785246+0.00066524j -0.000487702-0.000698743j 0.00443871+0.00382522j 0.00373486-0.00441132j 
0.00386249-0.00476224j 0.0047393+0.00390143j -0.00526282-0.00366374j -0.00450809+0.00600583j -0.00577013-0.0050392j -0.00382744+0.00723857j 0.00497661+0.00147278j -0.000349026-0.000742931j -0.00283826+0.00219896j 0.00345667+0.00244578j -9.90763e-05+0.00130149j -0.000547026+0.00183359j -0.000508448+0.00272194j 0.00129739+0.000866098j -0.000318468+0.000570636j -0.000679782-0.000254983j 0.00108751-4.70054e-05j 0.000883472-0.00267463j 0.000447634-0.000606654j -0.00276891+0.00132697j -0.000789135-0.00114557j -0.000196087-0.000263512j 2.92153e-05-0.00209971j -0.0018938-0.00139756j -0.00228162+0.000622577j -0.000563332+0.00199649j 0.00226486-0.00234376j -0.000379916+7.22466e-05j -0.00147728+0.00203024j 0.000855953+1.7185e-06j 0.00112012-0.000329057j 0.000922486+0.00102552j 0.000812142+0.0012566j 0.000614201-0.00122964j -1.90598e-05+0.00258891j -0.00010446+0.000595441j 0.00221212-0.00177404j 0.00323347+0.00141966j -0.000626034-0.000359583j 0.000106944+0.00112495j -0.0018575+0.000399359j 7.5212e-05-0.00218304j -0.0034368-1.81241e-06j 0.00154049-0.00076063j 0.000840135+0.00017646j -0.0010446-0.000527324j 7.16172e-05+0.000150243j 0.00141446+0.00126574j 0.00196974+0.000693365j -0.00144117+0.000326542j -0.000950169+0.000427138j 3.30922e-05-0.00103368j -0.00129743-0.000494061j -0.000257313+0.00141562j -0.000625063-0.000936572j -0.000681352-0.000521008j -0.00163368-0.000240428j -0.000470391-0.000983916j 0.000400505+0.00179773j 0.000789106+0.00127518j 6.35298e-05+0.00111821j 0.000432922+0.0010251j -0.00112924-0.00204209j 0.000989575+0.00252758j -0.00140711+0.00016385j -0.0014322-0.0026814j 0.00247895-0.00289507j 0.000282204-0.00102596j -0.00349781+0.00145785j -0.00358436-0.000868388j 0.00174829+0.00174588j -0.000916205-0.00292917j -0.00215321+0.0032513j -0.00297831-0.00030851j 5.47014e-05-0.00248659j 0.00215068+0.000543825j 0.000567291-0.00215023j 
-0.00240888-0.00211057j 0.00201459-0.00246475j 0.0001181-0.000205384j -0.000354222+0.000254141j -0.0023143-0.000399784j 0.00120943+0.00463121j 0.00315949-0.00160966j 0.000390826-0.000789561j 2.70591e-05+0.00110836j 0.000435851-0.000631821j -0.0016875+0.000499679j -0.00220776-0.00234225j 0.000311381+0.000437642j 0.00201992+0.00167571j -0.00127606-0.000430328j -0.0011267+0.000127919j 0.000336063+0.000543192j -0.00104528-0.000636111j -0.00051809+0.00139874j 0.000598513-0.000750983j -0.00155614-4.51519e-05j -0.000481588-0.00158412j 0.000122915-0.000401928j -0.00129499-3.78422e-05j -0.000969684+0.000307584j -0.000227012+0.000137582j -6.13086e-05-0.000953164j -0.000541953+0.00158414j 0.000878891+0.000645838j -0.00173201+0.000924046j 0.000431189-0.000285632j 0.000712054+0.000892764j 0.00119639+0.000333724j 0.00109454+0.000202997j 0.000543607+0.00236749j 0.000377734-0.000554152j 5.25124e-05-0.00163747j -0.00158309+0.000438901j -0.0016339-0.000638875j -0.0013602+0.00204865j 0.000238558+0.00108118j 0.000433474-0.000807439j -0.000383759+0.000659326j 0.000347271-0.00108423j -2.40783e-05+0.000691876j 0.000379147+0.000863519j -0.000169363+0.000713529j 0.000149881+0.00142316j 0.000536733-0.000385426j -0.00097085+0.000119186j -0.000270754+0.000257032j 0.000923279+0.000395126j -0.00146488+0.000453089j 0.000159409-0.000133882j 0.000520357-0.00140348j -0.000359481+0.000537774j -0.00095081+0.000523147j 0.000503306+0.000296894j 5.12287e-05-0.00126905j 0.000368319+0.000248667j 0.000592084+8.74766e-05j 0.000607263+0.000432657j -0.000856682+3.19533e-05j 1.62708e-05-6.52396e-05j 0.000389099-0.000490929j 0.00173548+0.00116681j -0.000565014+3.69118e-05j 0.000318713+0.00122744j 0.000263351+0.0011299j -0.000595083-0.000609943j 0.000715675-0.000370984j -0.0012346-0.00089463j -0.00040993-0.000120223j 0.00134265-0.00114946j 0.00104201+0.0011864j -0.00166654+0.00022704j 0.000105728+0.00169257j 
0.0035388+0.00468453j -0.00475713+0.00392092j 0.00258029+0.00395812j 0.00365899-0.00092704j -0.0044836+0.000795415j 0.00367632-0.0012182j -0.00399042-0.000281344j 0.00377612-0.00206379j 0.00860941+0.00516102j -0.000848571-0.00421545j -0.0032187-0.00463976j -0.0021151-0.00164013j -3.6558e-05+0.000508353j 0.00115677+0.00237266j 0.00129881-0.000543314j 0.000598664+0.000672361j 0.00115082-0.000404778j 0.000466101+0.00212482j -0.00243487+0.00332298j 0.00375907-0.000946355j 0.00175368-0.000550929j 0.00325076+0.00308116j 0.000285831+0.000149501j 0.00301353+0.00238967j 8.62954e-05+0.00194894j 0.000791007-0.00118639j -2.42733e-05+0.00140619j -0.00250853-0.00126013j -0.000553056+0.000248556j 0.00156656-0.00023782j 0.00100846+0.000248179j -0.00223087+0.00510123j 0.00139603+0.00150386j -0.00171698+0.00343405j 0.00147035-0.0025662j 0.0017899-0.00113733j -0.00271292+0.00278929j -0.00205459-0.000247363j -0.00169946+0.0014454j 0.00104975-0.00168908j -0.00143931+0.00113342j 0.000789977+0.000619751j 0.0033648-0.00275126j -0.000914754-0.00151004j -0.00142608-0.000700074j 0.00148888+0.00267735j 0.000678148+0.00103213j -0.00175313-0.0020811j -0.00105314-0.000111297j 0.000507764-0.000295966j 0.0021122-0.0011142j -0.00144781+0.00171102j 0.00151397+0.000574352j 0.00226552-0.00228165j 0.00255759+0.000377891j 0.00215479-0.000316866j 0.00342742-0.000610374j 0.00170929+0.00161937j -0.000306866-0.00391855j -0.00182475-0.00245005j -0.000128648-0.000338288j -0.000128239-0.003334j 0.00317314+0.00255558j -0.000248293-0.00365926j 0.00193115+0.00124482j -0.000964384+0.00218926j -0.0032671+0.00156812j -0.000451406+0.000138699j 0.00433913-0.0015644j 0.00310932+0.00264062j -0.000585314-0.00139709j 0.00188528+0.00172445j -0.000222934-0.00357394j 0.00335998-0.00130677j 0.0011362+0.00294218j -0.00232065-0.00179092j -0.00168312+0.00237349j 
-0.000388194+0.00766011j -0.00723072-7.57099e-05j 0.00406283+0.000990194j 0.00213554-0.0027654j -0.00597627+0.00496447j -0.000184982+0.0022662j 0.00114209+0.00568541j 0.00339564+1.31248e-05j 0.00410365-0.000611895j -0.000739622-4.24951e-05j -0.00436548+0.000996685j 0.00165848-0.000157304j 0.0029643+0.00297839j 4.61557e-05+0.000564204j -0.000171621-0.00198594j 0.000502845-0.000272551j -0.00120909-0.000839934j 9.96339e-05+0.000636081j 0.000203563+0.00118459j 0.00116821+0.000144045j 0.000968912-0.000414819j -0.000963326+0.00124827j 0.000363163-0.0004582j 0.00120182+0.00204301j 2.95487e-05+6.34665e-05j -0.00127302+0.000245781j -0.000952323-0.000476574j -0.00162253-0.00305286j -0.00114291+0.000433888j -0.00137854-0.000657364j 0.00303522-0.00103938j -0.000891286+0.000527954j 0.00182843+0.00159383j -0.000408025+0.00166936j -5.4146e-05-0.00375267j -0.000643668-0.00216449j -0.000335871+0.000373115j -9.86113e-06-0.000411517j 0.000199357-0.00184279j 0.000815893-0.00121003j -0.000118278+0.000830628j -0.000511318+0.00178041j 0.0031316+0.000881028j 0.00134048-0.00109903j 0.00057747+0.000202773j 0.000490137+0.00273432j -0.00273034+0.00184848j -0.000120169-0.00025061j -0.00138191-0.00129277j -0.000217888-0.00160906j 0.000673138-3.03846e-05j -0.000685206+0.0007613j -0.00105007-0.000337664j 0.0028499-0.00143368j 0.000296287-0.00180895j 0.000340902-0.000263659j 0.000567621-0.00124031j 0.000609289+0.000496873j -3.24447e-05-0.00223008j -0.0031982-0.000379424j 0.000134269+0.0022797j -0.00116586+0.00033007j -0.000301083+0.00121689j -9.654e-05+0.000205096j 0.000706152+0.00264923j -0.000475819+0.00104034j -0.000299192+0.00320705j -0.00320792+0.00145387j 0.00187829+0.000263155j 0.000903588+0.000920701j -0.00175403+0.00101811j 0.00201656+0.00134792j 0.00120035-0.000435854j 0.00206572+0.000981645j -0.000522845+0.00218122j -0.00280284+0.000396762j 0.000510117+0.0025482j 
-0.00329702-0.00154898j 0.00132547-0.00374886j -0.00164354+0.00746208j 0.00782867+8.98892e-05j 0.00638682+0.000183224j -0.00364361-0.000171249j 0.0036164+0.000610061j -0.00246918-0.00248552j -0.00272882-0.00277738j 0.000575628+0.00111767j 0.00206284+0.000758357j -0.000236446-0.0010952j -0.000246596+0.000313434j -0.00284392-0.000525797j 0.00105036-0.000531807j -0.00173454-0.00150262j 0.000719122+0.00039898j -0.00134863-0.00210285j -0.00118235+8.7039e-05j -0.000511548-9.62849e-05j 0.000459489-0.000759735j -0.00154062-0.000877953j -0.000125539+0.000321558j -0.00143547-0.00216956j 0.000230209-0.00236566j 0.0018565+0.00157612j 0.00137174+0.00103462j 0.00116567+0.00258066j 0.000657359+0.000258065j -0.0025001+0.00169376j -0.00101316-0.000448271j 0.00127828-0.0052502j -0.00220842-0.00303517j 0.00209343-0.000867391j -0.00102119-0.000491033j 0.00108387+0.000893667j 0.00143157-0.00180165j 0.00167225-0.000963816j -0.000940061-0.000433588j -0.00159157+0.000844262j 0.00220348-0.00349291j -0.00144358-0.00060695j 0.000455871+0.00169246j -0.000427235+0.00207677j -0.00163215-0.00027681j -0.0007509-0.00214566j -0.000333393-0.00154148j 0.00113214+0.000265549j 0.000908932+0.000137286j 0.000476561+1.73217e-05j -0.00180878+0.000538717j 0.000930626-0.00125511j -0.000487519+0.000451183j -0.00196097+0.00105726j -0.000553186+0.00119849j -0.00186237+4.69363e-05j -0.00231268+0.000480939j 0.000388388-0.000113554j -0.000423942+0.000735207j 0.00182003+0.000819483j 0.000393706-0.00101664j 0.000529925+0.000452674j -0.0013387-0.00206304j -0.00031148+0.00141271j -0.000931176-0.00192425j 0.00200847+0.000876889j 0.000865439-0.000850187j 0.00129707+0.000538103j -0.00136137-0.000815169j 0.00153902-0.00228067j -0.000290469-0.000865403j -0.000467489-7.07979e-05j 3.33408e-05-0.00148598j 0.000324251+0.000115642j -0.000337626-0.000123069j 0.000516141+0.000186053j 1.34354e-05-0.000389893j 
-0.00644685-0.00596777j 0.00550449-0.00585863j 0.00253797+0.00356008j 0.00230802-0.0017044j -0.00402881-0.00523978j -3.72177e-05+2.71443e-05j -0.00585235-2.54267e-05j 0.000300156+0.00327066j -0.00133729+0.00259369j -0.00139022+0.00183425j -0.00335434-0.00202421j -0.00376793+0.00232314j -0.0021737+0.00132693j 0.00241954+0.00114509j -0.000259841-0.000250455j -0.00116861+0.00105651j 0.00175315-0.00256745j 0.000238111+0.000325369j 0.00219171+0.0025064j -0.00137103+0.000274154j 0.000608834+0.000482026j -0.00042372-0.00152376j 0.00158847+0.000103914j -0.00190415+0.00134265j -0.000825191-0.00107867j -0.00120509-0.00185649j 0.00237513-0.00216242j 0.00327863+0.00110241j -0.00010513-0.00147585j 0.000627039+0.0015148j -0.000892865+0.00369855j 0.00206813+0.00219517j -0.00159499+0.00103609j -0.00221562-0.000751953j 0.00403096+0.00189487j 0.00332751-0.00221471j -0.00161538-0.00158665j -1.52946e-05+0.00351255j 0.000408781+0.000524713j 1.94024e-05+0.00206072j -0.00249677+0.000265746j -8.68686e-05-0.00044201j -0.00164179+0.00184865j 0.00271821+0.00114407j -0.00118273-0.000842256j -0.00112246+0.00059197j -0.000384073-0.00376196j 0.000893265+0.00147437j 0.00101476-0.00057598j 0.00125361+0.000976229j 1.3755e-05+0.00215233j 0.00065141+0.000572344j 0.0001156-0.000554682j -6.8473e-05+0.000221519j 0.00126412-9.87315e-06j 0.000937534-0.000926779j 0.000687774+0.000389629j 0.000751357-0.0016706j 0.00204573-0.000144011j -3.73514e-05-0.00203002j -0.000920831-0.00224246j 0.000210857-0.00151212j -0.000719042+0.000377918j -0.00043058-0.000581499j -0.000553278-0.000567351j 0.00268835-0.00209421j -0.00243346+0.000986539j 0.00128211-0.00171818j -0.000206944-0.000609417j -0.00149511-0.00135199j -0.00183266+0.000265648j 0.00127883+0.00118471j -0.00199621-0.000139833j 0.00201642+0.00115182j -0.0016736+0.00265406j -0.000186245+0.0016419j 0.00203582+0.000348207j 
-0.00522109+0.0030918j -0.00298151-0.00578567j -0.00217337-0.00664994j -0.0068+0.00117167j 0.00538391-0.0013383j -0.00209071+0.0001589j 0.00402511+2.86646e-05j 0.00198722-0.00214356j 0.000521038+0.000671136j -0.000279822-0.00286824j 0.00343056+0.00101278j -0.00121729-0.00522511j 0.000105531-0.00252703j 0.000240066+0.00147008j 0.000870093+0.000146384j 0.00136605+0.000352198j -0.00249227+0.00170762j 0.000811759-0.00017578j -0.00245859-0.00193421j 0.00117374-0.00127267j -0.00182955+0.00233968j -0.00303391+0.000902921j -0.000283066-0.00331606j -0.00190494+0.001193j -0.000745266-3.44371e-05j -0.000710679-0.000342464j -0.00192428+0.00257715j -0.000935978-0.00215578j -0.000143585-0.00059636j -0.00453463+0.000255093j 0.00140937-0.000947359j -0.00211418-0.00337833j -0.00180224+0.00200458j 0.000801711+0.000197742j -0.000561078+0.00292324j -0.00103145+0.00321297j -1.49608e-06-0.00097361j -0.00133148+0.00147814j -0.0012583-0.00310469j -0.000798581+0.00276706j 0.0014087-0.000495715j 0.00280566-0.000750021j 0.00100584+0.000737649j 0.000495913+0.000211689j 0.0017234+0.000525578j 4.38148e-06+0.00114408j -0.00236345+0.0014231j -0.000969449+0.00016618j -0.00127088+0.000825712j -0.00150498-0.0014348j -0.000952374-0.000713775j 0.00125925-0.00034608j -0.00262704-8.42459e-05j 0.000793238+0.000897795j -0.00306114-0.00042028j 0.00200231+0.000284497j 0.000856057-0.000418411j -0.000858894+0.000482221j -0.000994074-0.000108173j 0.000760202+0.00103762j -0.000484039+0.000702077j 0.001856+0.00221757j 0.000409362+0.00136548j -0.000240432+0.00144429j -0.000216796+0.000287503j 0.00158263+0.00190245j 0.00205513+0.00164345j -0.000650392+0.00245965j 0.00149993+0.0018391j -0.00116215+0.00146827j 0.00121486+0.00225501j 0.000170095+0.000756816j 0.00380923-0.00157845j -5.66313e-05-0.00142813j 0.00208021-0.000841897j -0.00174049+0.00172569j 0.00123378+0.00165196j 
0.00130076-0.00428229j 0.00442391+0.00141452j -0.00102352+0.000431789j 0.00121331+0.00140241j -0.0016732+0.00451593j 0.00413562-0.000424744j -0.000233412-0.00132341j 0.000265687-0.00124722j 0.00155269-0.000640745j 0.000590301+0.000716056j -0.00259991+0.00127688j 0.000377639+0.00073707j 0.000862847+0.00130999j 0.000923708-0.000699848j -0.000801214+0.000623757j 0.000116904+2.31285e-05j 0.000738608-9.04866e-05j -5.47693e-06+0.000354265j 0.00174227+0.000534407j -0.000236243+0.000457565j -0.000196145-2.33505e-05j 0.000899814-0.000711714j 0.000126818+0.000384535j 0.00114393-0.000238197j 0.000756467+0.000292514j -0.00046923+0.000156231j -0.000659919-0.00114852j -0.000272563+0.00116467j 0.000337976+0.000904495j 0.000617113-0.000690784j -0.000239914+2.95469e-06j 0.00220892+0.0021337j 0.00198218-0.000809967j -0.000207171+0.00059798j 0.000770567-0.000402895j -0.000172198-0.00139735j 0.000437236+0.000562977j 0.000307966-0.000326647j 0.000127486+0.00153512j -0.000407409-0.000286965j 0.000660698+0.00153289j -4.81468e-05-0.000429278j -0.000407801-6.29501e-05j -0.000580785-0.000733421j -0.000494296-0.000658996j 0.000998852-3.78719e-05j 0.00142045-0.000337244j -5.5802e-05+0.000731732j 0.00067136-0.000475475j -0.000255784+0.000885044j 0.000981567-0.000524534j 5.01427e-05+0.000425167j 0.000193872-0.000201852j -0.000760219-0.000826899j 0.000640115-0.000762948j -0.000414567+1.39872e-05j 9.01299e-05+0.00021167j 8.74935e-05-0.000146196j -0.000891723-0.000760895j 0.000202762+0.000523758j 0.000905358-0.00025543j -0.000282755+0.000163919j 0.000295471+0.000215506j -0.000425646-0.000920256j -8.21838e-05-0.000755195j -2.89897e-05+8.40115e-05j -0.000779239+0.00091396j -0.00020004-9.1654e-05j 0.000217737-0.000246509j 0.000235156-0.000336587j -0.001099-0.00112594j -0.00151992+0.000522254j -0.000456141+0.00200834j -0.000493961-0.000667769j 0.000598287-9.76489e-05j -0.00127117-0.000434323j -0.000350114+0.00121798j 
0.00380052+0.00903099j -0.0090992+0.00380838j 0.00144668+0.00900981j 0.00946318-0.0017036j 0.00324362+0.00389504j -0.000566591-0.00393879j -0.00227796+0.00459809j 0.00670618-0.00217151j 0.00484048+0.00230637j 0.000290373-0.00222117j -0.00371896-0.0034019j 0.00223763-0.00386011j 0.00238637+0.00244678j -0.000393348+0.00234874j -2.21303e-06-0.000995993j 0.0013546+0.000422877j -0.000235372-0.00156317j 0.000560445-9.48127e-05j -0.000761814+0.00417242j 0.00334152+0.00014723j 0.00017005-0.000119149j 0.00072025+0.00249882j 0.00130419+0.00105925j 0.000176133+0.00370023j -0.000535385+0.000648994j 0.00187908-0.00201095j 0.000232103-0.000105949j -0.00152543+0.000500031j -0.000301334+0.000478396j -0.00140102-0.000220509j 0.000103083+0.00185854j -0.00207964+0.00202369j -0.00103991+0.000601479j -0.000234238+0.00247158j 0.00097326-0.00170456j 0.00297491-0.00192806j -0.000823521-5.1318e-05j -0.002817-0.00108874j -0.00289841-0.00108874j -0.00179145-0.000446842j -0.000219668-0.00096998j -0.000339299+0.00213503j 0.0031167-0.00147517j -0.000602524-0.000193124j -0.00367612+0.000466197j 0.000112259+0.0010289j -0.00197776-0.000749641j -0.001916-0.00148644j 8.06501e-05-0.000687298j 0.000384372-0.00151471j 0.000610015-0.000202464j -0.00105726+0.00147168j -0.000406282-9.35547e-05j 0.00281712-0.0013221j 0.00292043+0.000577586j 0.000254309-0.000321797j 0.00145554-0.000877588j 0.00274748+0.00328738j 0.00177182-0.00407562j -0.00151096-0.00123664j 0.00124384+0.000203201j 0.000381155-0.0010348j 0.00078524+0.00126555j -0.000797461-0.00133717j 0.00217749+0.00191428j 0.000632027+0.00395005j -0.00107121+0.0013076j -0.00138515+0.00221969j 0.00275625-0.000592516j 0.00367282+0.000242484j -0.00239007-0.000866257j 0.00258215+0.0038957j 0.00339429-0.00589335j 0.00686978+0.00119011j -0.0006798+0.0059626j -0.00548087-0.000890561j -0.000997134+0.00547628j 
0.0020387+0.00321913j -0.00305086+0.00213787j 0.000578097+0.000511554j 0.00103604-0.000677056j 0.000482615+0.00338159j 0.00288321-0.00218321j -0.000757189-0.00116714j -0.000963381-0.000424672j 0.000206116-0.00106167j 0.000288952+0.00093272j 0.00108668+0.00126545j 0.0014164+0.00298275j 0.000469709-0.000131497j -0.00054781-0.0018808j 0.000621289+0.0006126j 0.00104325+0.000606115j 8.86619e-06+2.54396e-05j 0.000267317+0.00130932j 0.00122064-0.000844002j -0.000664307+0.000961207j 0.00111731+0.000336731j -0.00015143+0.00188604j 0.000198976-0.000279533j 0.00169424+0.000481213j 0.00106526+0.000402269j -0.000113271+0.000539148j -0.00026277-0.000196678j 0.000473811-0.00114707j -0.000839323-6.09716e-05j 0.00189537-0.000544163j -0.000600596-0.000920271j -0.000647572-0.000592236j -0.000142261-0.000636259j -0.00112879-0.000769274j -0.000234112-0.00248089j -0.00036403+0.000270387j -0.000451938+0.00146716j 0.0025146-0.000158232j 0.000481188+0.00102305j 0.00207653-0.00134541j -0.000269346-0.00114543j -0.000312755+0.000835184j 0.000690737-0.00054573j -0.000178094+0.000598442j 0.000488245-0.00173311j 0.00150496-0.000321147j 0.000755269+0.000252603j 0.000454953-0.00169051j -7.10405e-05+0.000285149j 0.000154403+0.000444493j 0.00123998-0.000157789j -0.00114128-0.000749861j 0.00142378+0.000112013j 0.000597955-0.000638396j -0.0014895+0.00101375j 0.000774542-0.000928668j 0.00131073-0.000177517j -0.000567938-0.000306435j -0.0010573+0.000584205j -0.000396918+0.000247023j -0.000119613+0.000806889j -0.000339358-2.59563e-05j 0.000612566+0.00104639j 0.000417395-0.000404751j -0.00130638+2.16659e-05j -0.00158401-0.00196114j 0.000153518+0.00139504j -0.000297926-0.0011552j 0.000677788-0.000728674j -0.000325817+0.00123188j -0.00092438-9.16309e-05j -0.000758444+0.000850392j -0.000284742+0.00288341j -0.00183949-0.000828947j 0.000761749-0.00120197j 0.000526679+0.000566738j 0.000710128-0.000614302j 
0.00260267-0.000671975j 0.000760623+0.00268955j -0.00334801-0.00426973j -0.0043791+0.00415643j -0.00320387-0.00204851j -0.00187018-0.00107667j -0.00336958+0.00149302j -0.000395112+0.00269624j 0.000269827+8.19294e-05j 0.00011278+0.000196913j -0.00122478+0.000506273j -4.4412e-05+0.000692465j 0.000342956+0.00136161j 0.000670223-0.000339167j -0.00102361+2.70436e-05j -0.00038033-0.000554928j -0.000438992-0.000353543j 0.000962167-0.000685043j 0.000646997+0.000513064j -0.000919482+0.000204903j 0.000172596-0.000710637j 0.000269442-0.00037679j -0.00156755-0.000573166j -0.000679885-0.000143696j -0.000650352-0.000136037j -9.17139e-05+0.000309991j -0.000783765-0.00140368j -0.000515637-0.000920797j -0.000453494+0.000201873j -8.09059e-05+0.000775468j 0.00112784+0.000925896j 0.000482893+0.00104793j 0.000511658+0.0011129j 0.000328393+0.000111265j 0.000360036+0.000903448j 0.000155221-0.000558959j 0.000876819-0.000538642j 0.000681728-0.000449223j -0.000133691+2.64193e-05j 0.00072622-0.000337922j -0.000856065+0.00157682j 0.000355819-0.00112197j -0.00136083+0.000639939j 0.00058897-0.00135938j -0.000194445+0.0006492j -0.00115023-0.000146478j -0.00016362-0.000244703j 0.000246667+0.00030292j 0.00050301-0.00022032j 0.000138377-0.000145137j -0.000972712+0.000203061j 0.000274284+0.000361978j -0.000692833-0.000342022j -0.000921912-9.55399e-05j 0.000177454-0.000401102j -0.000913495-0.000628325j -0.000866335-0.000989225j -0.00071083-0.000943377j 0.000980458+0.000880075j 4.1681e-06+0.000182723j -0.000217105-0.000138645j -5.41107e-05-6.47159e-05j -6.47691e-05-0.00169912j 9.07039e-05+0.00118318j 0.000871314+0.000366538j -0.000251104-0.000487205j 0.00114075-0.00141006j -0.000381666+0.000323419j -0.00123227+0.000683955j -0.00103158-0.00054397j -0.000111299+0.00095095j 0.000435754+4.01786e-05j 0.000403564+0.000470806j -0.00135711-8.23219e-05j 0.000289517-0.00127619j 0.000129955-0.000470436j -0.000472927-0.00015478j 
-0.00153617-0.00477185j 0.0049803-0.001551j -0.001178-0.00409818j -0.00384905+0.00158199j -0.00354364-0.000144944j -0.00134315+0.00460093j 0.00425232+0.00125259j -0.000725635-0.000363905j -0.00102651-0.000179478j 0.00135833+0.00129384j 0.000799007+0.00221689j -0.000216701+0.0016324j -0.000267115+0.000463687j 0.00018672+1.29131e-05j 0.000297366-0.000272524j -0.000755145+0.000153695j -0.000166535+0.000657213j -0.00020026-0.000558615j 8.20495e-05-0.001595j -0.00156401+7.22347e-05j -0.00051791-0.000548941j -0.00107277-0.00107364j -2.02461e-06-0.0015781j -0.000558659-0.00154474j -0.000587134+5.55424e-05j -0.00100569+0.00147423j 0.0001181-0.000294421j 0.000265754-0.00098879j -0.000281024+0.000633531j -0.000290489-0.000366885j 0.000952741-0.00146786j 0.00057482-0.00155822j 0.00039585+0.000110518j 0.00059518-0.000672125j -0.00130132+0.000128778j -0.00181746+0.000690093j 0.000847462-0.000480626j 0.00184913+0.000383734j 0.00101755-0.000857083j 0.00051119+0.000303389j -6.19034e-05+0.000150585j -9.06229e-05-0.000376231j -0.000992157+0.000914055j 0.000739107-0.000253149j 0.00160181+0.000295244j 5.1839e-05-0.000265338j -0.000407222+0.000868614j 0.00152519+0.000726987j -7.92482e-05-8.05404e-06j -0.000237823+3.08979e-05j -0.000344487+0.000154101j 0.000338518-0.000682709j -0.000607268-1.50015e-05j -0.000341579+0.000584597j -0.00135369-0.000948757j -0.000381673+0.000203297j -0.00111393+0.000205244j -0.00103397-0.00146175j -0.000839986+0.00134883j -0.000217414+0.000855128j -0.000218171+0.000965641j -0.000509752+0.000750486j -0.000855015-0.000655843j 0.000539924+0.00126142j -0.0011113+6.14942e-05j -0.000732151-0.00160949j 0.00124618-0.000208762j -0.000301298-0.000483358j -0.00134867+0.000647509j -0.0016826+0.000259164j 0.00168146+0.00113197j -0.000637446-0.00257518j -0.00126998+0.0028315j -0.00341289-0.000697842j 0.000707789-0.00302424j 0.00181508+0.00116554j 0.00118074-0.00191164j 
