-0.043134+5.55112e-17j -0.0477286-0.000192786j -0.0305104-0.000168927j 0.0374002-0.00222674j 0.0101232+8.73931e-05j 0.0343355+0.00113227j 0.0357133-0.0028577j 0.022802-0.000221989j -0.00330826-0.00168354j 0.0123003+1.57008e-05j -0.016755+0.00225279j 0.0404321-0.00136524j 0.00702158-0.000471337j -0.00513424-0.000940979j -0.000410017+0.000717307j -0.0135268+0.00173618j 0.0237329+5.53883e-05j -0.00363646-0.000118886j -0.0132009+0.00147787j -0.00766013+0.000686858j 0.00327915-0.000276518j -0.0200312-0.00131742j 0.00352613-0.000156974j 0.0188569-0.000890185j 0.00492837-0.0016599j 0.00446778-3.85211e-05j 0.0165018+0.000493702j 0.0225283+0.00116212j -0.0113824-0.000286007j 0.00104589-0.00188927j -0.0265888+0.001655j 0.00411972+0.000921985j 0.0408235+0.000802171j -0.0110734-0.00394189j 0.0354289-0.00165608j -0.00382015+0.00119701j 0.0371512+0.00482317j -0.0688475+0.0028509j 0.204967-0.00205951j -0.102752+0.00501183j -0.458727+0.00930896j 0.065598+0.0197323j 0.139743+0.000470682j 0.00549857-0.0100394j -0.00964578-0.00301362j -0.0560649-0.000970385j -0.0229042+0.0076422j 0.0618434+0.00240527j 0.00826818+0.00235353j 0.0103691-0.000777887j -0.0135921-0.00352768j -0.0540802+0.00294343j -0.0177859-0.00128268j 0.0133913+0.00436217j -0.0125649-0.000399719j 0.0062245+0.00116152j -0.0207077-0.000802972j 0.0424248-0.000947552j -0.00387562-0.000789843j 0.0210435-7.20104e-05j 0.00943401-0.00383691j -0.00547561-0.00144514j 0.0160735+0.00197028j 0.0135185-0.000347911j -0.000591034+7.95371e-05j 0.00925516+3.66597e-05j 0.014288-0.00133939j -0.00371637+7.44646e-05j -0.00166048-0.00326185j -0.0143909-0.00151669j 0.0143887+2.59964e-05j 0.0167629-0.00365177j -0.013273+0.00175808j 0.0141952+0.00042293j -0.00357865-0.000276043j 0.0166619+0.00112581j -0.00708058-0.00108195j 0.00104839-0.00255326j -0.0148648+0.0029512j 0.0117668-0.00151857j -0.0089643-0.00372712j 0.0170433-0.000717098j 0.00362398+0.00584802j -0.0295746-0.000712449j -0.017337+0.000721831j 0.0147985-0.00657618j 0.0329022+0.0017166j -0.0342788+0.00644718j -0.0206747-0.0166077j -0.0884846+0.00219467j -0.00127421-0.0200119j -0.100823-0.00913327j 
-0.0089643+0.00372712j 0.0231631+0.00297009j 0.0389716+0.00746302j -0.00201629-0.00687777j -0.000553833+0.00207649j -0.0424946+0.00560954j 0.0694809+0.0147252j -0.0210507+2.90089e-05j 0.000582986-0.00195837j 0.0299897-0.0123021j -0.118604+0.00332675j 0.0868291-0.010359j 0.00709397-0.000452973j -0.0100666-0.000171598j -0.00661631+0.00307301j 0.0148673-0.00115272j -0.00631107+0.00271918j 0.00146585+0.00119922j 0.0133995-0.00269671j -0.00620601-0.00244887j -6.29715e-05-0.00457549j -0.00802331+0.00409142j -1.99028e-05-0.00156904j -0.00713736-0.000250629j -0.0108157-0.00435357j -0.00331358+0.00168837j -0.00135738-0.0014601j 0.00324145+0.00151358j -0.000791553-0.00213288j -0.0100345+0.00188898j 0.0148434+0.00185925j 0.00423694+0.000155955j -0.00853101-0.00356498j -0.0154594+0.000215166j -0.0120275+0.00118768j 0.00239278+7.06693e-05j 0.0114626-0.000829494j 0.0195203-0.00189846j 0.0197774+0.000454819j 0.00934203-0.00426468j 0.0232059+0.00121071j -0.00451852-0.00301774j -0.0186492-0.00442273j 0.0184375+0.00195851j -0.00111157-0.000317942j 0.011598-0.000817105j -0.0186619-0.00102655j 0.000419749+0.000771006j -0.000452558-0.000797813j -0.0013895+0.000877753j 2.10152e-05+0.00196071j 0.0227467+0.000333469j 0.00468952+0.000877907j -0.0012654-0.00108811j 0.00334946+0.000463318j 0.000301708-0.000450052j 0.00206551+7.24068e-05j -0.011475-0.000172037j 0.000147144-0.000627464j -0.00102717+0.000371145j -0.000571398-1.84744e-05j 0.000398899-0.000229918j -0.00615016-0.000492838j -0.00582544-0.000205433j 0.00153848+0.000608713j -0.00418358-0.000101003j -0.00497106+0.000369651j 0.00314801+1.91985e-06j 0.00257747-3.30572e-05j 0.00108413+0.000843793j -0.000726222+0.000224116j 0.000241431+7.73635e-05j -0.00178005-0.000388748j -0.00522246+0.000510396j 0.00898754+0.000438973j -0.00344532+0.000198426j -0.000703023+0.000605836j 0.0012979+0.000624971j 0.00122804+0.00021192j -0.00168622+0.000390998j -0.0039283-7.09068e-17j -0.00270695-0.000798182j -0.00264399-0.000367268j 0.009872-0.000735466j 0.00329205-0.000423341j -0.00659576+0.000382097j -0.00436161-0.000798406j 0.00436464-0.000141777j 0.0030961+0.000334004j 0.00711522-0.000235239j -0.00551187-6.24325e-05j 0.00453454-0.000264619j 
0.0170433+0.000717098j 0.00397563-0.00498942j -0.018404-0.00492066j -0.000358645-0.0102959j 0.0479162-0.0027668j -0.0615401-0.00227527j -0.0123143+0.00688307j 0.000980635+0.00772676j 0.0590492-0.00114729j -0.0321227+0.00277581j -0.0897094+0.0149761j -0.0782443+0.00226076j -0.0112465-0.00176747j 0.00320741+0.00241502j 0.00862714+0.00916097j 0.0030866-0.000534555j 0.0118809+0.00175529j 0.00352041-0.000387176j -0.000947689+0.000208928j -0.000270767+0.00811443j -0.00279795-0.00283954j -0.00476348+0.00338078j -0.00555609-0.00218885j 0.00354267-0.00287244j -0.00554385+0.000200086j 0.00356011+0.00434961j 0.000200361+0.00149408j 0.00821737-0.00218989j -0.00508659+0.00249431j -0.0014024-0.000544727j -0.00160924-0.00158554j 0.00160462+0.00290751j 0.0110865-0.00329124j -0.00667445+0.00139483j 0.0039643+0.00028269j -0.00744723+0.00247309j 0.0115515-0.00330312j -0.00300908-0.000418605j 0.00548704-0.00332717j -0.0196715+0.000445909j 0.00304928+0.000438734j 0.0159439+0.00191446j 0.0058493-0.00211521j -0.00921964-0.00364091j -0.011732+0.000862128j 0.016158+0.000221791j 0.00273348+0.000478787j -0.000871401+0.00268407j -0.00361186-0.000710709j -0.000134032-0.00103917j -0.0220435-0.000353317j -0.00172961+0.00203258j 0.000484691+0.000528228j 0.00168016+0.00119849j -0.00130628-0.000567097j 0.00302645+0.000158961j -0.00474349-0.000234366j -0.0012308+0.000352083j 0.000440577+8.65659e-05j -0.00482693-0.00022891j -0.00663527-0.000230906j -9.57371e-05+9.51095e-05j 0.00252409+0.000148744j 0.00103446+1.76158e-06j -0.000750906+0.000155784j -0.00248+0.000489767j 0.0003717-0.000314584j 0.00135366-0.000400576j -0.000575088-0.000165557j -0.0027067+0.000221254j 0.00106878-9.5053e-05j -0.00444026-0.000478194j -0.00460564-0.000407223j 0.00317748+0.000167531j 0.000225895+7.89999e-05j 0.000525829+0.000160017j -0.00292439+2.64663e-05j -0.000328791+0.000104428j 0.000568062-0.000288758j 0.000286137+0.00013059j -0.00270695+0.000798182j -0.0012366+9.17235e-17j 0.00388977+0.000261268j -0.00128396-0.00010925j -0.00375601-0.000634601j -0.00279246-0.000155941j 0.000997763+0.000285763j -0.00304094-0.000485747j 0.00504414+0.000155552j 0.000948525-2.78945e-06j -0.0030477+0.000595538j -0.00326771+9.03922e-05j 
0.00362398-0.00584802j -0.0279174+0.00195356j 0.0546176-0.00251072j -0.00505466-0.00309578j 0.0555207+0.0040044j -0.0575665+0.00273066j -0.0154375+0.0115973j -0.058057+0.00623972j 0.0794438-0.0167j 0.103539+0.000512411j 0.0246347-0.00218549j 0.00120372+0.00193152j 0.00872805+0.000950127j -0.0078121-0.00374002j -0.000192186+0.00103674j 0.00238206+0.00304835j -0.0054246-0.00190306j -0.00773452-0.00317141j -0.00661416-0.00101552j -0.00345799-4.90768e-07j -0.00160354-0.00130249j -0.00351351-0.00111436j 8.84745e-05-0.000709573j 0.00754731-0.000366404j 0.000567026-0.00376867j -0.00259526+0.00071184j 0.00358065+0.00109218j 0.00451948+0.00181611j -0.00541518-0.00349005j 0.00680456+0.000533713j 0.00233768+0.00213339j 0.000458969-0.00318188j 0.01374-0.0015073j 0.00425529-0.00342652j 0.0070858-0.00354934j -0.00193684-0.00156111j -0.00367064+0.000913872j -0.0174526+0.00476921j -0.0245896+0.00112666j 0.00918601+0.00322289j -0.0190602-0.0020525j 0.0260128-0.00278876j -0.0213386+0.000329384j 0.0183913-0.00148638j -0.0171788+0.000182074j 0.0124651-0.000153419j -0.00586814-0.000848357j -0.00544311+0.000596017j -0.00369917+0.00197562j 0.0226118+0.000853003j 0.00220873-0.000977854j 7.05788e-05-0.00121713j 0.000909578+0.000774914j -0.00577792-0.000332372j -0.00705484-0.000171633j 0.000407997-0.000410054j -0.00215324+0.000340375j -0.0105988-0.00037727j -0.00746682-9.1771e-05j -0.00198438-0.000306139j 0.00346392+0.000118438j 4.13647e-05+0.00013969j 0.00173288+0.00028546j 0.00544178-0.000364008j 0.0017326-0.000397425j -0.00206716+0.000123329j -0.000102332+0.000266533j 0.00146036+0.000354899j -0.000414615+0.000140408j -0.00132595+9.07997e-05j -0.00064079+0.000182311j 0.00246845-0.000317263j 0.00254805+2.33522e-05j -0.00182849-7.62994e-05j 0.00729328-0.000206893j 0.00270292-0.000315006j -0.00232875+0.00011992j -0.000571741+0.000679116j -0.00116506+0.0001894j 0.00754222-0.000573811j -0.00264399+0.000367268j 0.00388977-0.000261268j -0.00605819-7.87131e-17j 0.00364315-0.000417947j -0.00772808+0.000972371j -0.0038466+0.00053325j 0.00141562+0.000224435j -0.00247004+0.000625874j 0.0037987-0.000846507j -0.00353241+0.000569121j 0.00100214-8.40028e-05j -0.0014088+0.00076787j 
-0.0295746+0.000712449j -0.00973398+0.00492197j -0.0446251-0.0031954j -0.0301456-0.00356515j 0.0566542-0.00055016j 0.0087597-0.00850149j -0.0165759-0.000962j 0.0348574+0.0138628j -0.0886504+0.000903332j 0.0758133-0.00741957j -0.0201616-0.00831301j -0.00716149-0.00367642j -0.00220446-0.00152407j 0.00771457-0.00450142j -0.00471024+0.00511923j -0.00505749-0.00284706j -0.00598819+0.00373644j 0.00327234+0.000613696j -0.00234577-0.00282388j -0.000610426-0.00202183j 0.00214479-0.0022675j 0.0104615-0.000324925j 0.0023576+0.00347952j -0.00383589-0.00259573j 0.0124641-0.00226461j 0.00072239+0.00162154j -0.00634223+0.00160277j -0.0114119+0.000916388j 0.00970503-0.00153306j 0.00557192+0.00289053j -0.00285375+0.00153775j 0.00232794+0.00018633j -0.011162+0.00168939j 0.0123577-0.00100859j 0.000598737+0.00135694j 0.00244624+0.00167365j -0.0205569+0.000996499j 0.0146347-0.00280648j -0.00975779+0.00323697j 0.0286813-0.000590382j -0.0140326+0.000116499j -0.023454-0.00299658j 0.00611961+0.000558469j -0.0252116-0.00151798j -0.00690331+0.000546954j 0.000201535+0.00318332j 0.00667355+0.00176206j 0.00255535+0.00250847j -0.0237172-0.000479058j -0.00504624+0.00190279j 0.00364801+0.00141066j 0.000641436-0.000426306j -0.00166623+0.000655911j 0.000158763+0.00127551j -0.00504356-6.57768e-05j 0.00461938+0.000572351j 0.00436904+0.000182936j 0.00507695+0.000172668j 0.00466425+0.000777827j 0.00179501+0.000137272j 0.00298642+0.000246751j 0.00358029+0.000124989j 0.00164462+0.000417794j -0.00141483+0.000112319j 0.00219212+0.000296479j 0.00320617+0.000220536j 0.0024768+0.000167903j -0.000386955+0.000606069j 0.000175552-3.53948e-05j 0.00219833-0.000139396j 3.65598e-05+0.000142738j 0.000679821-0.00032907j 0.000120866-0.000312521j 0.00037358+0.000270022j -0.0065162-0.000142317j -0.00160764+5.92327e-05j -0.0010495-0.000133527j 0.00263723+0.000194974j -0.000504335+7.60541e-08j -0.00397961-0.000206803j 0.009872+0.000735466j -0.00128396+0.00010925j 0.00364315+0.000417947j -0.00104059+1.59296e-16j 0.00418959-0.000166014j 0.00665879-0.000221044j 0.00341282+0.000484439j -0.000360263-0.0005896j -0.00706281+0.000887458j 0.00081299+0.000907769j 0.00356979-0.000321562j 0.00352098-0.000362175j 
-0.017337-0.000721831j 0.0305556+0.000582111j -0.00932893-0.013527j 0.143032+0.00411855j 0.0108632+0.0115533j 0.0240865-0.0134926j 0.0559033+0.00640708j 0.0947375-0.00446414j -0.00490652+0.00775999j 0.00279529+0.00562592j 0.0120077-0.00402625j -0.0157959+0.00456699j -0.00548386-0.00208042j 0.00798818+0.00321553j -0.000458605-0.00165681j 0.00454424-0.00570593j -0.00598463+0.00231114j 0.00378255+0.00103874j 0.012126+9.76696e-05j -0.00517485-0.00138493j -0.00426323+0.00189967j 0.000201399-0.000255257j -0.0050157+0.00145271j -0.00217759+0.000784494j -0.00833974+0.0019281j -0.00544941-0.000486161j -0.00847633+0.000428901j -0.00242813-0.00155797j -0.00325444+0.00101476j -0.00424961+0.00059103j 0.0219362-0.00169207j -0.00338652-0.000195881j -1.50953e-06+0.000956944j -0.00917622+0.000265194j -0.0193744-7.15455e-05j -0.0157642+0.000558463j 0.0199042-0.00245355j 0.0277026+0.00184203j 0.0113777+0.000239495j 0.0115252-0.00117236j 0.0310986-0.000922611j -0.025608-0.00248788j 0.0447988+0.00381053j 0.0357495-7.90917e-05j -0.00689101-0.00280341j -0.0016947+0.0022563j -0.00682255-0.00391743j -0.0278191+0.000726603j 0.000736171-0.00284812j -0.00741977-0.000919986j 0.000610603-0.00164244j -0.00213551-0.000431857j 0.0164724+0.00112446j -0.0101152+4.66337e-05j 0.00575264-2.18258e-05j -0.00554507-0.000356652j 0.00351333+0.000544755j -0.000767151+0.000102456j 0.00593382+0.00051836j 0.000120826+0.000649372j -0.00409841+0.000458909j 0.00200602+0.00017343j 0.00305379+0.000814554j -0.00454208-0.000156532j -0.00267934-0.000757801j -0.00113773+0.000646772j 0.00737863+0.000784268j -0.000391994-0.000261813j 0.0044897+0.000600081j 0.0069558+0.000227789j -0.000486928-5.20343e-05j -0.00352745+5.61548e-05j -0.00308552-0.000278778j -0.00317307-0.00095877j 0.0022384+0.00041842j -0.0020776+0.000234269j -0.00345483-0.000993576j 0.00561856+0.000679008j -0.00225821-0.000952875j 0.0036316-0.000103727j 0.00329205+0.000423341j -0.00375601+0.000634601j -0.00772808-0.000972371j 0.00418959+0.000166014j -0.00380451-1.61004e-17j -0.00391254-0.000527462j -0.00690045+0.000472517j -0.00524747-0.000956433j 0.00736663+0.00150201j 0.00904311+0.00155654j -0.00201466+0.000258709j 0.00582664+0.000744592j 
0.0147985+0.00657618j 0.0305246+0.0009046j 0.0859743-0.0014691j -0.00964476+0.0174491j -0.000904796-0.0170668j -0.014238-0.00945319j 0.118204-0.016598j -0.0287945+0.00204422j -0.0133511-0.000914551j 0.00461509+0.000680107j 0.00564624-0.0035627j -0.0065913-0.00215452j -0.00324448-0.000682336j -0.00836634-0.000787373j 0.000672492-0.00495715j 0.00625402-0.00121991j 0.0012451-0.00172757j -0.0028888-0.00148389j 0.00800156+0.000622669j 6.53064e-05-0.00257961j -0.000414266+0.00124605j -0.0103514-0.00125364j 4.16805e-05-0.000603481j -0.000881192+0.00269043j -0.0150019-0.00403414j -0.00535412-0.00238413j 0.00293141-0.000777844j 0.0071811-2.69178e-05j -0.00530878-0.00262959j -0.0107008-0.000382458j 0.0103222+0.00110304j -5.20169e-05-0.00329771j 0.00530864+0.000804916j -0.0163103-0.000687424j -0.00478282-0.000705725j 0.00468644-0.00100457j 0.0178778+0.000134033j 0.00139693-0.00178028j 0.0279362-0.00209728j -0.0127849-0.00480025j 0.0208499+0.00458156j 0.0111265+0.000684343j -0.0296665+0.00385759j 0.0276744+0.00254316j 2.82393e-05+0.00300675j 0.00517543+0.00309686j 0.0232298-0.00088604j -0.00645443-0.00471976j 0.00625215+0.00135251j 0.00640432+0.000657184j 0.000235855+7.75402e-06j 0.0142191+0.000704525j 0.00651308+0.000269692j -0.00206599+0.000237808j 0.00152645+0.000623432j -0.00649761-0.000970578j 0.00249424+0.000272742j -0.0138206+5.27492e-05j -0.00731447+0.000162232j 1.78656e-05+0.000155819j -0.00188711+0.000417225j -0.00237739-0.000286959j -0.000515996-0.000540653j -0.000534176-0.000349081j 0.000151114+8.7501e-05j -0.00277951-0.000480125j -0.00346101-0.00067955j 5.94274e-05+0.000759649j -0.00107478+0.000468428j 0.00236921-0.000258941j -0.000248036-0.000418362j -0.00336971+0.000235974j 0.000116454-4.79177e-05j -0.00164333-0.000127214j 0.0114814+0.000513956j 0.000151195-0.000226679j -0.000259632+0.000512679j 0.000898191+0.000208664j 0.00263961-6.71825e-05j 0.00445799-0.00065212j -0.00659576-0.000382097j -0.00279246+0.000155941j -0.0038466-0.00053325j 0.00665879+0.000221044j -0.00391254+0.000527462j -0.00811157-9.97466e-18j -0.00266863-0.000370652j 0.00344801+0.000217265j 0.00536923+0.00016075j 0.00208533-0.000425592j -0.00676299+5.50676e-05j -0.000629502-6.43215e-06j 
0.0329022-0.0017166j -0.0173903-0.0119218j 0.0561898-0.00350778j 0.0180219+0.00803638j 0.0166888+0.0134353j -0.135276+0.00825437j -0.0104446-0.00669989j 0.0194166+0.00677981j -0.0134112+0.000990235j -0.00458199-0.0038155j -0.00109485+0.00294342j 0.00408922-0.00412318j 0.00590728-1.10246e-06j -0.00951456-0.00452542j 0.00168699+0.00165362j 0.00677453+0.00394322j 0.00310926-0.000448992j -0.0029777+0.000918483j -0.00215049+0.000339078j -0.00200601+0.00256416j -0.00129776+0.00168111j -0.00966722+0.000970035j -0.00406312-0.000268407j 0.00835081-0.00180288j -0.0045706-0.00189521j -2.44926e-05+0.000370311j 0.00123948-0.0025976j 0.011356-0.00048468j -0.00628957+0.000892732j 0.00107771+0.00127789j -0.00172858-0.00058102j 0.00484855+2.14624e-05j 0.0174564-0.00311337j -0.00172833-0.00040323j 0.0149895+0.00202617j -0.00830811+0.00132008j 0.012874-0.00414256j -0.0157189+0.00348792j -0.00872381-0.00684402j -0.0232387+0.00370323j -0.00637395-0.00104225j 0.0373333+0.00473227j -0.00983862+0.00381946j 0.0184832+2.40492e-06j -0.00473245-0.00514577j -0.0274897-0.000543053j 0.0049759+0.00400637j 0.00313584-0.00103116j 0.0019028-0.00152428j 0.0129794+0.000180985j -0.012302-0.000171958j 0.00393002-0.000189936j 0.00438289-0.000563993j 0.000760249+0.000692726j -0.00591311-0.00129749j 0.00608596+0.000123713j -0.00447553+0.000360548j -0.0098378-0.00107682j 9.30403e-05+0.000825605j -0.00266292-0.000290034j -0.00257509-0.0007514j -0.00173719-0.000493999j 0.00476676+0.000839171j 0.00260321-4.92699e-05j -0.00013574-0.000172625j -0.004134+0.000696536j -0.00155395-0.000614887j 0.00261118+9.6638e-05j 0.00063037-0.000127527j -0.00373507+0.000719818j -0.000901368-0.000244749j -0.00309182-0.000665424j -0.00204128+7.60684e-05j -0.00150683-2.19129e-05j 0.0055851-2.3041e-05j 0.00230592+0.000130498j -0.00804217-0.000288411j -0.00136442+0.000848687j -0.000159352+0.000307597j 0.00420172-0.000267874j -0.00436161+0.000798406j 0.000997763-0.000285763j 0.00141562-0.000224435j 0.00341282-0.000484439j -0.00690045-0.000472517j -0.00266863+0.000370652j 0.00537272-4.53197e-17j -0.00532833-0.000229994j 0.008335-0.000603857j -0.00213998-0.000282717j -0.0019902+0.000634938j -0.00547123+0.000929994j 
-0.0342788-0.00644718j -0.017212+0.00607444j 0.0711325-0.0101346j -0.0158148+0.0200864j 0.151739-0.0186721j 0.00364692+0.0100661j -0.00680845+0.00412805j 0.00214746+0.00231727j -0.0025516-0.00107131j -0.00855642-0.00359596j -0.00429509+0.00265481j -0.00811028+0.00103017j 0.00252562+0.00156753j 0.00110933+0.00118337j -0.0064629-0.00127419j -0.000536789+0.00211161j -0.00982814-0.00101928j -0.00181515+0.00116631j 0.000447852+0.00112725j -0.00654062-0.00208546j 9.23404e-05+0.000591941j 0.00340306-0.000479915j 0.000798736-0.00105816j 0.00262229+0.000685087j 0.00911418+0.00180824j -0.00545492-0.000328624j -0.00137178-0.00130621j -0.00756133+0.000379411j 0.00399951+0.00062992j 0.000285964-9.4229e-05j 0.00486122+0.000824168j -0.000102896+0.000960534j -0.000555125-0.000233818j 0.0108679-0.00163273j -0.0108898-0.00107845j -0.00600825-0.00275074j -0.00454766+0.00286379j 0.0057157+0.00438407j -0.0109485+0.00430066j 0.0345758+0.00176193j -0.0220455+0.00091968j -0.00283508-0.0048464j -0.0184723+0.00746154j 0.0182978+0.00228322j 0.023743+0.00070352j -0.00198151-0.00518218j -0.00698988-0.00278815j -0.00631213-0.000941202j -0.00814021-0.000280612j 0.00868069-0.000268069j -0.00319579+5.81495e-05j -0.00278243-0.000420369j 0.00230851-0.000153458j -0.0131037-0.000863803j 9.1836e-05+0.00120859j -0.00308888+0.00165086j 0.00297874+0.00028867j -0.00330993+2.79102e-05j -0.00229571+0.000554167j -0.000704549+0.000657582j 0.000111103+0.000191413j 0.0013568-0.000243157j 0.00173061+0.000361596j 0.00258269-0.000558296j -7.1765e-05-0.000644773j -0.00272008+0.000344654j 0.0103663+0.000104993j -0.00311961+0.000131674j 0.00147841+0.000723667j 0.004261+6.10113e-05j 0.00186146-0.000577591j -0.000690824+0.000180665j -0.000742586+0.000320656j -0.000143697-0.00109113j -0.00266631-0.000296305j -0.00126148-4.34112e-05j -0.00216088-0.000724618j 0.000534709+4.84653e-05j -0.00226356-0.000288647j 0.00650938-0.000544443j 0.00436464+0.000141777j -0.00304094+0.000485747j -0.00247004-0.000625874j -0.000360263+0.0005896j -0.00524747+0.000956433j 0.00344801-0.000217265j -0.00532833+0.000229994j -0.00534018+8.67362e-18j 0.00172531+0.000360812j -0.0010651+0.00122615j 0.00127236-0.000598424j 0.00185713+0.000731798j 
-0.0206747+0.0166077j -0.083373-0.00262924j -0.042105-0.017223j -0.0897764+0.014823j -0.00793989-0.00441036j -0.00519047+0.000976129j 0.0178206-0.0016742j 0.000956837+0.00753847j 0.0110149-0.000535565j -0.00601721-0.00180832j -0.0105362-0.000538273j 0.00607587-0.000706774j 0.00504335+0.000281131j 0.00068903-0.00348792j -0.00452847+6.63e-05j -0.00479491-0.000531636j -0.00306845+0.000104179j 0.00026621-0.00150827j -0.00966495-0.000454127j 0.00184818+0.000357982j 0.00593166+0.00126519j 0.00890344-0.00145504j 0.0028619+0.00156354j 0.00107735+0.00042806j 0.0131099+0.000392044j 0.00231188-0.000742871j -0.00338614+0.00189845j -0.00732353+0.000324037j 0.00641663+0.000518286j 0.00978911-0.00116301j -0.0165364-0.0022909j -0.00325563+0.000408042j -0.0107072+0.00184006j 0.0161501-1.28824e-05j 0.0152348+0.00206927j 0.00579615+0.00260955j -0.0303424-0.000212429j 0.00267813-0.00453314j -0.048699-0.00172352j 0.0230849-0.00815766j -0.0313069+0.00395486j 0.0146285+0.00294681j 0.0241942+0.0123069j 0.029145-0.00657828j -0.00366731-0.00277472j 0.00559055+0.00105042j -0.00814704-0.000918268j 0.0294879+0.00230464j -0.0100404-0.00106951j -0.00548088+0.000110062j 0.00245001-0.00237358j -0.00616122-0.000200916j -0.007198-1.49989e-05j 0.00728663+0.00168389j -0.00555195-0.00130289j 0.00270935-0.000513826j -0.00208634-0.000941421j 0.00811584+0.00128056j 0.00113092+0.000396882j 0.00111586-5.35932e-05j 0.00370328-0.000836917j 0.00318708-0.000126263j 0.000250652+0.00054333j 0.000893549+0.000287921j -0.000465879+9.4669e-05j 0.00643264+0.000182198j -0.00214425-8.08821e-05j -0.000911253-0.000348999j -0.0014534-0.000683941j -0.00273182-0.000448476j 0.0010072+0.000533524j 0.00357922-0.000356385j -0.000180946-0.000667355j 0.00245172+0.000839719j -0.006369+0.000198771j 0.00151212+0.000551568j 0.00166399-0.000100957j 0.00106395-0.000135042j -0.000994375-0.000177285j -0.00673548+0.000326657j 0.0030961-0.000334004j 0.00504414-0.000155552j 0.0037987+0.000846507j -0.00706281-0.000887458j 0.00736663-0.00150201j 0.00536923-0.00016075j 0.008335+0.000603857j 0.00172531-0.000360812j -0.00801885-1.43115e-17j 0.00031077-0.000507095j 0.00738413+0.000945878j 0.00186639-0.000640507j 
-0.0884846-0.00219467j 0.0189657-0.0157018j -0.116446+0.0218014j 0.025876+0.0109685j -0.00613966+0.00671744j -0.0162683-0.00234573j -0.00332112+0.00748676j -0.0138508+0.00391597j 0.0122627+0.00544627j 0.00340135+0.00261745j 0.0052573-0.00102612j -0.0062392+0.00416802j -0.0046807-0.000256943j 0.0136754+0.00118513j 4.28823e-05+0.000959319j -0.000861118-0.00234131j -0.00521059+0.00190353j 0.00794521+0.000910309j 0.00524071-0.00114665j 0.0029294+0.000963959j -0.000651741+0.00103955j 0.0129733+0.000932856j -0.000506372+0.000757624j -0.0127212-0.000394565j 0.00723334+0.00248452j 0.00331295+0.00118555j -0.00993224+2.01254e-05j -0.00979842-0.000400608j 0.00855327+0.00112255j 0.00162913+0.00127205j 0.0078764-0.00311866j -0.00129037+1.04053e-05j -0.026191-0.00123101j -0.000351523+0.00159713j -0.0137163+0.00226539j -0.00792269+0.00074446j -0.000120705-0.00357691j 0.0425363-0.00118862j 0.0100051-0.00528375j 0.0509284+0.00300933j -0.0121673-0.00327711j -0.0351628+0.00399796j -0.027374+0.00465913j 0.0207196+0.0132341j -0.0140096-0.000282487j 0.0133676-0.00105092j -0.0242641-0.00112679j -0.0114162-0.00111011j -0.00980613-0.000670293j -0.0156676+6.52515e-05j 0.000836511+0.000262559j -0.00490724-0.00240247j 0.00107481-0.000460055j -0.000821746-0.00121606j 0.00311276-0.00123661j 0.00303501-0.000947078j 0.00257976-0.000106926j 0.00581602+6.45216e-05j 0.00798961-0.000350292j 0.000173497-0.000666672j 0.00228092-0.000243046j 0.00294803+0.000834733j -0.00163939+0.000906241j -0.00497984+0.000781389j -0.00194902-0.000276307j 0.00346531+0.000593836j 0.000184453+0.00126859j 0.00179104-0.000730999j 0.00389351-0.000225192j 0.00217091+0.000557772j -0.00296447+0.000893107j 0.00135434+3.3739e-05j 0.00121488-0.000439846j -0.00252275+0.00038417j -0.00717294-1.423e-05j -0.00359392+0.000339937j 0.000757736-0.00074557j 0.00432113+0.000738401j -0.000555703-0.00035329j -0.00775073+0.00146384j 0.00711522+0.000235239j 0.000948525+2.78945e-06j -0.00353241-0.000569121j 0.00081299-0.000907769j 0.00904311-0.00155654j 0.00208533+0.000425592j -0.00213998+0.000282717j -0.0010651-0.00122615j 0.00031077+0.000507095j 0.00927553+2.25514e-17j -0.000645656+0.000677784j 0.00661065+0.000659207j 
