2.181e-15-0.00407199j 4.844e-16+0.00509833j -2.0341e-18+0.00463709j 5.14143e-18+0.00389951j 2.58202e-18+0.00572501j -5.84711e-18+0.00166907j 1.89512e-20-0.00420071j 2.14339e-18-0.000415479j 7.91644e-18+0.00210969j -1.5967e-17+0.0059969j -1.24642e-18+0.000725173j -1.31968e-17+0.00120626j -4.5865e-18+0.00444023j 1.33468e-17+0.00427379j -1.86128e-17+0.00452671j 2.45697e-16-0.00445968j 9.27131e-19-0.00133405j 1.91501e-16+0.00170018j 5.04391e-17+0.00259423j -6.60122e-18+0.0018574j 1.51166e-17-0.00526j -2.78414e-19-0.0033847j -9.39634e-18+6.34427e-05j -2.12882e-16-0.0049005j 1.2634e-16-0.00349519j 6.89205e-18+0.00168999j -2.96087e-17-0.00840869j 5.55626e-17-0.00368386j -2.17401e-17-5.51849e-05j 6.09404e-18-0.0022038j -5.11958e-17-0.00182242j -8.3669e-16+0.00279408j 6.49315e-17-0.00391532j -1.21912e-16-0.00135094j -1.68445e-17+0.000569531j -7.19473e-17+0.00397571j -7.27422e-18+0.00265524j -7.80305e-16+0.00185546j 7.52489e-16-0.000146409j -1.0615e-15+0.000402225j 5.08331e-17-0.00448732j 1.79345e-16-0.00518476j 3.49598e-17-0.00146911j -1.42289e-17-0.00131741j -1.117e-17-0.00418945j 4.9822e-17-0.00302539j 1.37452e-17+0.0019107j -2.51764e-17-0.000466234j -1.29712e-18+2.28454e-05j 5.20663e-17+0.00354815j 2.46194e-17-0.00713861j 2.76611e-16-0.00490056j 5.72552e-18+0.00208144j 4.31579e-16+0.00529355j 3.73821e-17-5.26997e-05j 9.87244e-18-0.00158028j 2.2107e-17-0.00439271j -1.18647e-17-0.00222265j -4.9148e-17+0.00427965j -7.69064e-19-2.39434e-06j 5.25406e-18+0.000572175j -2.00687e-16+0.00591648j 2.5375e-17-0.00330885j -1.7132e-17-0.00211086j -1.59354e-17-0.00538137j 1.00353e-19-0.000568222j 1.27742e-20-0.00188285j -3.44906e-18-0.00561915j -1.24282e-18-0.00106239j 3.74413e-18+0.00262604j -4.76193e-18+0.00475608j 2.57812e-17-0.00156154j 2.18504e-17-0.00485457j -3.52507e-18-0.00490329j -1.33061e-18+0.0037123j 1.2765e-15+0.00533666j -5.73699e-15+0.00366625j 
7.3651e-16-0.00145613j 1.65075e-16+0.00210858j -5.94202e-18+0.00148209j 8.09475e-18+0.00192713j -6.64266e-18+0.00193766j -3.10159e-18+0.000616736j -5.26314e-18-0.00187912j -1.94328e-17-0.00100481j -7.98417e-18+0.000433442j -9.18895e-18+0.00223226j 1.05407e-17+0.000748511j -1.11682e-17+0.000230715j 5.92484e-18+0.00210244j -1.58876e-17+0.000909491j -1.96107e-17+0.00134936j 1.10499e-16-0.00234169j 1.05487e-17-0.000210014j -2.85967e-18+4.30152e-05j 4.00968e-17+0.00164163j -2.61934e-18+0.000849563j 7.21088e-18-0.00180183j 1.51236e-17-0.000615639j -3.81829e-18+1.85155e-05j -9.57851e-17-0.00212088j 4.89671e-17-0.000826607j 3.19928e-17+0.00188135j -5.79884e-20-0.00289064j 2.24055e-17-0.00130274j -1.86349e-17-0.000174582j 1.44472e-17-0.000214002j -2.12791e-17-0.000746402j -3.64235e-16+0.00123769j 2.6637e-17-0.00165158j -4.78303e-17-0.000526113j 1.15379e-18+0.00053893j -2.1722e-17+0.00204097j -3.85136e-18+0.00173696j 2.54311e-16-0.000663982j -2.73799e-16+3.31697e-05j 3.26897e-16-0.000121396j 3.06709e-17-0.00108859j 6.16601e-17-0.00158764j 1.66701e-17-0.00025641j -7.48542e-18-0.000530285j -5.01775e-19-0.00154206j 2.1807e-17-0.00107072j 1.07709e-18+0.000726071j -2.86135e-17-0.000839414j 1.9172e-18-0.000167133j 1.95662e-17+0.00155906j -5.30072e-18-0.00323838j 7.15555e-17-0.000732709j 1.9687e-17+0.00137023j 1.51145e-16+0.0019161j 1.33442e-17-2.1827e-05j -1.11557e-17-0.00133778j 1.05844e-18-0.00200331j 1.55794e-18-0.000737532j -3.03055e-17+0.00108992j 7.86436e-18+0.000628313j 8.30468e-18+0.000533609j -7.44925e-17+0.00176894j -3.63687e-18-0.00175027j -3.19113e-17-0.00161025j 1.56631e-18-0.00178832j -5.25494e-18-0.000466651j 1.0893e-17-0.000283448j -3.66919e-18-0.00235334j -1.15179e-17-0.000816334j -1.91038e-17+0.000201396j -7.52534e-18+0.00166036j 1.01123e-17-0.000659416j 2.08003e-18-0.0022384j 8.33238e-18-0.00155028j 8.26579e-18+0.00181331j 5.90458e-16+0.00201205j -2.66062e-15+0.00159899j 
-7.22941e-16+0.00161578j -1.57828e-16-0.00284595j -2.40053e-17-0.00133222j 2.41584e-17-0.00308308j -1.60894e-17-0.00195574j 4.0146e-19-0.000719607j -9.98574e-18+0.00275366j -3.86272e-17+0.00263348j -1.75934e-17+8.82785e-05j 8.71258e-19-0.00263267j 2.15986e-17-0.00169813j -4.2162e-18+9.9818e-05j 1.98837e-17-0.00324562j -3.45842e-17+8.82257e-05j -5.29037e-18-0.00101957j -2.2908e-16+0.00392305j 6.34763e-18-0.000240545j 5.79384e-17+0.000954216j -1.3124e-17-0.00308776j 1.6629e-17-0.00127143j 2.02181e-17+0.00185903j 3.85408e-17-0.000371583j 4.30311e-18-1.31475e-05j 1.19926e-16+0.00300688j 2.15607e-18+0.000166592j 5.07739e-17-0.00435234j 3.0453e-17+0.00300132j -1.2016e-17+0.00141967j 2.24904e-17+0.000468341j 3.71485e-17-0.000780631j 2.58218e-17+0.000996196j 5.34859e-16-0.00179642j -4.76739e-17+0.00227862j 6.14207e-17+0.000660091j 2.18543e-17-0.0011926j 7.07991e-17-0.00336297j 8.51178e-17-0.00332392j -1.38755e-15+0.00309103j 1.277e-15-0.000188482j -1.64766e-15+0.000605082j 2.18402e-17+0.000292718j -1.15456e-17+0.00128921j 1.1074e-17-0.000192433j 1.14049e-17+0.000693384j 7.17454e-18+0.00178903j -1.71271e-17+0.00116834j 2.36927e-18-0.000881594j -8.30723e-18+0.00212443j -2.64666e-17+0.000496349j -5.34452e-18-0.00224474j -1.70232e-17+0.00480935j 1.06427e-16-0.000995397j 9.49174e-18-0.00263047j -1.81949e-16-0.0021672j -1.48817e-17+2.95079e-05j -4.30902e-17+0.00285477j -1.97277e-17+0.00298994j 3.98396e-18+0.000716804j -1.23088e-17-0.000428251j 4.8699e-17-0.00181301j 1.45254e-17-0.00117558j 2.27171e-17-0.00134788j -2.40952e-17+0.00294776j -7.56565e-18+0.00330384j 2.38144e-17+0.00174312j -1.24542e-17+0.000985043j 2.1136e-17-0.00037687j -6.97475e-18+0.00322133j -1.28993e-17+0.00167982j -3.79633e-17+0.00108475j -6.17719e-18-0.00177074j -1.76951e-17+0.000910855j -2.88568e-17+0.00337483j 1.78044e-17+0.00136j 1.50047e-17-0.00287366j -9.03681e-16-0.00241651j 4.0498e-15-0.00228498j 
-3.08921e-15+0.00506812j -6.87531e-16-0.00409563j 3.60863e-17-0.00715983j -3.99671e-17-0.000654637j 6.24425e-18-0.00798944j 8.36535e-18-0.00192069j 5.59944e-18+0.00225694j 1.80058e-17-0.00623227j -9.60305e-18-0.00515594j 2.14812e-17-0.00677201j -1.07371e-17+0.00295352j 1.81384e-17-0.00308292j -9.37086e-18-0.00146986j -1.2987e-17-0.0101971j 1.47802e-17-0.0077575j -3.09547e-18-0.000336966j 1.16087e-17+0.00376538j -6.66253e-16-0.00656953j -2.09656e-17+0.00239884j -1.86752e-17-0.000850671j -6.34575e-17+0.00717057j -3.38958e-17+0.00890069j 9.48181e-18-0.000111845j 1.49765e-16+0.00319481j -2.45821e-16+0.00768665j -3.55863e-17+0.00796278j 2.79278e-17+0.0113824j -8.16586e-17+0.00470018j -2.58593e-17-0.00115193j -5.12869e-17+0.00726812j 4.60303e-17+0.0015217j 4.99951e-16-0.00159734j -3.1288e-17+0.00289093j 1.16787e-16+0.0013423j 1.03458e-17+0.00193392j 2.03233e-17-6.68918e-05j -1.48122e-16+0.00290242j 5.47419e-15-0.0127735j -5.23541e-15+0.00085639j 6.95009e-15-0.00259134j -1.10992e-16+0.00965303j -3.4106e-16+0.00855321j -7.99123e-17+0.00394845j 9.73046e-19+0.00117317j 1.74286e-17+0.00486807j -5.70617e-17+0.00385341j -4.12874e-17-0.00204069j 1.69717e-17-0.00472227j 5.80749e-17-0.00141028j -9.11494e-17-0.00212821j -5.20389e-17+0.00348045j -8.17213e-16+0.0141375j 1.45903e-17+0.00234315j -5.25023e-16-0.00640616j -4.64948e-17+4.20884e-05j 2.46781e-17-0.00412387j -2.39731e-17+0.0020582j 3.05133e-17+0.00321792j 8.9195e-17-0.00879868j -6.95257e-17+0.00496248j -2.17211e-17+0.00188124j 3.49658e-16-0.0100974j -3.68333e-17-0.00035136j -1.57278e-17-0.00411565j 5.08269e-18+0.0077702j 1.00107e-17-0.0013695j -1.26169e-17+0.00541655j 1.3883e-17+0.00428259j -8.29701e-19-0.0021179j 1.29756e-17-0.00908323j 6.59766e-18-0.00623807j -1.5886e-17+0.0011473j -3.59607e-18+0.00208178j -2.55453e-18+0.007704j -3.78355e-18-0.000791108j -5.12257e-16-0.00582495j 2.30686e-15-0.00229331j 
1.49825e-15-0.00254393j 3.33541e-16+0.00237425j -1.48839e-17+0.00339735j 1.69974e-17+0.000922907j -3.2022e-18+0.003888j -4.22932e-18+0.000986264j -2.97483e-18-0.00155345j -9.77393e-18+0.00217294j 3.11508e-18+0.00222989j -1.11458e-17+0.00349713j 5.66321e-18-0.000936711j -9.93178e-18+0.0013236j 4.09019e-18+0.00131197j 3.64277e-18+0.004428j -1.05139e-17+0.00359331j 4.18703e-17-0.000664214j -2.64079e-18-0.00159208j 2.7112e-16+0.00266721j 1.91306e-17-0.000407532j 6.07361e-18+0.000633803j 2.67319e-17-0.00351096j 1.5307e-17-0.00380413j -5.1011e-18+5.14862e-05j -9.2289e-17-0.00201474j 1.13263e-16-0.00338605j 1.93277e-17-0.0025721j -1.34101e-17-0.00558362j 3.98801e-17-0.00234295j 4.82437e-18+0.000405438j 2.24159e-17-0.0030077j -2.57254e-17-0.000869484j -3.26998e-16+0.00106792j 2.22554e-17-0.00173166j -6.35358e-17-0.000721764j -5.32824e-18-0.00059666j -1.79474e-17+0.000724505j 5.51012e-17-0.000578278j -2.11647e-15+0.00493049j 2.01983e-15-0.00033444j -2.69307e-15+0.00100479j 5.19335e-17-0.00426952j 1.56517e-16-0.00399601j 3.63695e-17-0.00168185j -2.90134e-18-0.000654901j -7.76048e-18-0.00249253j 2.9882e-17-0.00192177j 1.7178e-17+0.00107208j -1.34064e-17+0.00161979j -2.19263e-17+0.000512295j 4.27115e-17+0.00139209j 2.12645e-17-0.00251197j 3.48495e-16-0.00595855j -1.86127e-18-0.000477797j 2.64493e-16+0.00324137j 2.33381e-17-2.44529e-05j -1.0264e-17+0.00120787j 1.13638e-17-0.00151564j -1.24771e-17-0.00155132j -4.34179e-17+0.00392503j 2.76628e-17-0.00178892j 1.00942e-17-0.000577207j -1.63844e-16+0.00468145j 1.58124e-17-0.000456285j -7.33127e-19+0.00111143j -3.17312e-18-0.00374845j -4.64555e-18+0.000393471j 6.55317e-18-0.00228385j -6.19722e-18-0.00253339j -1.64846e-18+0.000576141j -7.65623e-18+0.00373627j -4.1647e-18+0.0030861j 1.00807e-17-0.000688587j 3.74493e-18-0.00160551j 1.98031e-18-0.00364037j 2.64266e-18+0.000939112j 4.09085e-16+0.00303949j -1.84142e-15+0.0014724j 
2.77117e-15-0.00527696j 6.1345e-16+0.00691158j 1.22763e-17+0.00582135j -9.39349e-18+0.00562183j 1.4224e-17+0.00730221j -6.17243e-18+0.00218419j 7.33673e-18-0.00584601j 3.05636e-17-0.00145208j 2.21689e-17+0.00239149j -1.64416e-17+0.00786516j -1.70144e-17+0.00146176j -9.57101e-18+0.00134912j -1.83623e-17+0.00630331j 4.09113e-17+0.00487818j -1.22365e-17+0.00557881j 3.7664e-16-0.00657638j -6.48479e-18-0.00144388j 2.08919e-16+0.00160045j 5.26797e-17+0.00412372j -1.56467e-17+0.00260483j 5.36939e-18-0.00673209j -2.64199e-17-0.0037517j -1.22822e-17+7.77653e-05j -2.85948e-16-0.00674383j 1.35286e-16-0.00407783j -3.0806e-17+0.00355273j -5.23472e-17-0.0107729j 6.57981e-17-0.0047584j -3.07958e-17-0.000236747j -1.75207e-17-0.00224338j -6.79438e-17-0.00246277j -1.16157e-15+0.00387543j 9.39879e-17-0.00534227j -1.62936e-16-0.00179661j -3.26001e-17+0.00109581j -1.1661e-16+0.00581298j -5.1166e-17+0.00428123j -3.60142e-16+0.000988022j 3.90536e-16-9.84746e-05j -6.0531e-16+0.000238236j 3.91081e-17-0.00526454j 2.02804e-16-0.00643473j 3.07577e-17-0.00161687j -2.04052e-17-0.0017704j -1.73324e-17-0.00547605j 6.15531e-17-0.00390877j 1.53833e-17+0.00252179j -1.50948e-17-0.001322j 1.11973e-17-0.000157451j 5.92104e-17+0.00490783j 4.14793e-17-0.00998266j 2.58712e-16-0.00526263j -5.93739e-18+0.00336526j 5.66109e-16+0.00688469j 4.84787e-17-7.14761e-05j 3.90119e-17-0.0028724j 3.71171e-17-0.00615407j -1.74082e-17-0.00281925j -4.20677e-17+0.00507607j -2.92395e-17+0.000668253j -4.39055e-18+0.00109255j -2.29695e-16+0.00729725j 4.53608e-17-0.00489305j -4.13186e-18-0.00364827j -3.26509e-17-0.00682865j 8.70276e-18-0.00101749j -1.53611e-17-0.00202403j 8.27528e-19-0.00764897j 9.8618e-18-0.00184246j 3.20714e-17+0.002616j 3.87872e-19+0.00612038j 3.68763e-17-0.00213141j 4.10665e-17-0.00682723j -1.69753e-17-0.00613752j -1.27874e-17+0.00532921j 1.80279e-15+0.0070265j -8.09348e-15+0.00505842j 
1.10064e-15-0.00252901j 2.42753e-16+0.00468033j 2.55235e-17+0.00194581j -2.40663e-17+0.00524712j 1.18632e-17+0.00297438j -2.38903e-18+0.00114206j 6.45436e-18-0.00460831j 2.53841e-17-0.00479945j 9.90544e-18-0.000392165j -7.19786e-18+0.00419011j -1.46179e-17+0.00304501j -4.08068e-18-0.000315003j -1.72071e-17+0.00548725j 2.01146e-17-0.000627757j -1.19179e-17+0.00138267j 3.63283e-16-0.00673137j 5.34214e-18+0.000587809j -1.61404e-16-0.0019406j 5.20142e-17+0.00539789j -2.35951e-17+0.00213672j -2.39691e-17-0.00284713j -3.19093e-17+0.00105221j -7.24616e-18+1.72774e-05j -2.07484e-16-0.00499792j 1.21915e-17+7.41834e-05j -2.85379e-17+0.00782278j -2.95768e-17-0.00460563j 2.42632e-17-0.0022105j -4.72655e-17-0.000855577j -3.35367e-17+0.00167611j -4.3376e-17-0.00163418j -8.8557e-16+0.00300049j 7.49263e-17-0.00376546j -9.93203e-17-0.00106721j -2.13957e-17+0.00213195j -9.69467e-17+0.00575373j -1.18581e-16+0.0058257j 2.56212e-15-0.00588852j -2.42627e-15+0.000362688j 3.1316e-15-0.00115695j -8.78284e-18-4.97943e-05j 2.65509e-17-0.00180705j -6.68437e-18+0.00051401j -1.9977e-17-0.00113211j -5.91835e-18-0.00283495j 3.27784e-17-0.00181985j -7.39025e-18+0.00141374j -1.73958e-17-0.00385746j 3.93096e-17-0.0009156j 1.27034e-17+0.00374313j 5.95543e-18-0.0080701j -1.60927e-16+0.0023649j 1.15532e-17+0.00461249j 2.78309e-16+0.0034104j 2.3251e-17-4.85451e-05j 3.96152e-17-0.0050797j 1.93561e-17-0.00502206j 1.53592e-18-0.00107661j -4.431e-18+0.000321746j -5.5494e-17+0.00333557j -1.06637e-17+0.00210035j -5.05954e-17+0.00183529j 1.75797e-17-0.00506252j -2.62e-17-0.00584804j -2.38828e-17-0.00262068j 9.80497e-18-0.00175026j -1.40202e-17+0.000898371j 5.93399e-18-0.00531418j 2.41629e-18-0.00297459j 2.42711e-17-0.00228157j 1.19282e-19+0.00273958j 2.74305e-17-0.0015056j 3.33287e-17-0.00567984j -1.1515e-17-0.00196793j -8.67818e-18+0.00488224j 1.5183e-15+0.00386435j -6.81726e-15+0.00380429j 
1.12428e-15-0.00216767j 2.49277e-16+0.00293041j 3.78106e-18+0.00233497j -2.30849e-18+0.00247966j 3.79901e-18+0.00296455j -2.80949e-18+0.000903579j 1.5849e-18-0.00252196j 7.07334e-18-0.00087028j 6.11281e-18+0.000879735j -7.70866e-18+0.00325892j -4.01342e-18+0.000756887j -5.70825e-18+0.000490032j -5.52978e-18+0.00275383j 1.11036e-17+0.00180598j -8.65973e-18+0.00220552j 1.6263e-16-0.00294028j 2.35029e-19-0.000507724j 6.3738e-17+0.000476774j 2.79761e-17+0.00192224j -6.64514e-18+0.00112928j 2.46298e-18-0.0027401j -6.823e-18-0.00135095j -5.18421e-18+3.06105e-05j -1.23532e-16-0.00288805j 5.61405e-17-0.00153974j -4.62379e-18+0.00186774j -1.86355e-17-0.0043881j 2.7663e-17-0.00194998j -1.59455e-17-0.000146766j -4.03717e-18-0.000737964j -2.8829e-17-0.00104194j -4.98101e-16+0.00166822j 3.98239e-17-0.00227491j -6.82936e-17-0.000751767j -1.14615e-17+0.000557345j -4.71678e-17+0.00258588j -2.22182e-17+0.00201044j 2.4232e-17-1.86303e-05j -1.32797e-17-1.3103e-05j -2.24115e-17+1.305e-05j 1.92653e-17-0.00199754j 8.19825e-17-0.00255806j 1.35913e-17-0.000578179j -9.13686e-18-0.000746171j -6.13342e-18-0.0022635j 2.64168e-17-0.00160208j 5.12485e-18+0.00104959j -1.17095e-17-0.000758154j 5.56581e-18-0.000120734j 2.44417e-17+0.00210885j 1.30165e-17-0.00431991j 9.61268e-17-0.00183571j 2.56407e-18+0.00158252j 2.31729e-16+0.00283549j 1.99077e-17-3.03144e-05j 1.21591e-17-0.001427j 1.337e-17-0.00266626j -5.45893e-18-0.00113977j -2.06537e-17+0.00194429j -1.01399e-17+0.000475693j -1.06498e-19+0.000554002j -9.45666e-17+0.00288667j 1.50847e-17-0.00219128j -9.0394e-18-0.00177217j -1.14806e-17-0.00276157j 2.16477e-18-0.000502209j -3.36309e-18-0.000706765j -2.82523e-19-0.00325203j 9.71469e-19-0.0008964j 7.60878e-18+0.000838716j -1.44948e-18+0.00250121j 1.54834e-17-0.000907842j 1.54097e-17-0.00296514j -4.35421e-18-0.00245621j -2.86148e-18+0.00234447j 7.83505e-16+0.00291949j -3.51958e-15+0.00216997j 
-3.24808e-16+0.00128811j -7.73313e-17-0.00390321j 3.97229e-18-5.34969e-05j -9.07078e-18-0.00550799j 2.425e-17-0.000931549j 5.28868e-18-0.0006875j 1.79514e-17+0.00435375j 6.8605e-17+0.00700239j 4.01728e-17+0.00190836j 1.79919e-17-0.00260141j -3.67503e-17-0.00415495j 2.88161e-17+0.00122848j -2.07118e-17-0.00553425j 7.56816e-17+0.00361375j 6.14891e-17+0.000729707j -3.23489e-16+0.00740443j -4.73169e-17-0.00172088j 4.4254e-16+0.00399581j -1.24839e-16-0.00654972j 1.69854e-17-0.00207499j 1.11041e-17+0.00102887j -4.24996e-17-0.00370173j 5.92759e-18+1.34057e-05j 2.0458e-16+0.00450702j -9.26415e-18-0.00229089j -1.05119e-16-0.0107821j -2.77077e-17+0.00172675j -2.11651e-17+0.00104813j 7.71638e-17+0.00126005j -2.79387e-17-0.00390957j 3.70823e-17+0.00133648j 8.01403e-16-0.00279799j -5.96182e-17+0.00325645j 7.33562e-17+0.000772574j -1.76009e-17-0.00287054j 4.26155e-17-0.00622698j 8.8335e-17-0.00715896j -4.18722e-15+0.0100656j 4.12846e-15-0.000639994j -5.36442e-15+0.00200114j -4.09076e-17-0.00272174j 1.38503e-17-0.000497818j -8.77921e-18-0.00169341j 2.26235e-17+0.000891662j -1.21093e-17+0.00167775j -3.41084e-17+0.000867541j 2.33176e-17-0.000947932j 9.29924e-17+0.00554555j -3.81415e-17+0.0013995j -6.62841e-18-0.00345154j 5.90764e-17+0.00776002j 2.64774e-16-0.00663266j -8.28317e-17-0.00568108j -1.30169e-16-0.00186017j -1.17485e-17+4.05974e-05j 3.59339e-17+0.00670033j 1.82798e-17+0.00486007j -2.73294e-17+0.000243423j 5.14761e-17+0.00218084j 4.38952e-18-0.00504807j -1.92633e-17-0.00282109j 2.27524e-17+0.000911195j 4.49917e-17+0.00559687j 1.26591e-16+0.00753208j -1.61031e-17+0.000610612j 1.56804e-17+0.00229388j -3.65996e-17-0.00253283j 5.78444e-18+0.00453755j 4.5448e-17+0.00383822j 7.06296e-17+0.00508881j 2.42056e-17-0.00118027j -2.00485e-17+0.00130455j 3.6067e-18+0.00556737j -3.32724e-17-7.89645e-05j -3.1372e-17-0.00507264j -1.48948e-15-0.00252011j 6.71918e-15-0.00347046j 
1.43034e-15-0.00253517j 3.15968e-16+0.00270933j 3.12657e-18+0.00317383j -2.43666e-18+0.00156032j 1.01351e-17+0.0037428j -2.49156e-18+0.00100677j 6.00447e-18-0.00200142j 2.43522e-17+0.00113574j 1.78469e-17+0.00183619j -5.86899e-18+0.00359064j -1.32381e-17-0.000345179j -5.98824e-19+0.00107775j -1.10732e-17+0.00192634j 3.28148e-17+0.00366856j 4.36285e-18+0.00325696j 1.09278e-16-0.00156017j -1.23405e-17-0.00126545j 2.28024e-16+0.00197858j 2.72927e-18+0.000452462j -2.32395e-18+0.000854533j 9.70402e-18-0.00340368j -1.64961e-17-0.0030758j -5.18067e-18+4.62921e-05j -1.02706e-16-0.00245092j 7.89912e-17-0.00286536j -2.9534e-17-0.00102749j -3.05351e-17-0.00542453j 3.22461e-17-0.00231731j 2.35686e-18+0.000217818j -8.47569e-18-0.00230695j -2.73494e-17-0.000980383j -4.13419e-16+0.0013511j 3.36196e-17-0.00202811j -6.89181e-17-0.000771013j -1.84863e-17-0.000191409j -4.5783e-17+0.00146674j 5.59578e-18+0.000370717j -1.37079e-15+0.00331705j 1.35367e-15-0.000230434j -1.8147e-15+0.000682358j 1.93299e-17-0.00363418j 1.21085e-16-0.00366184j 1.87797e-17-0.00135263j -5.07341e-18-0.000723818j -1.13242e-17-0.00253676j 2.5975e-17-0.00190173j 1.44746e-17+0.00111987j 8.563e-18+0.000805226j -6.75466e-18+0.000299709j 3.27294e-17+0.00173635j 3.33679e-17-0.00332785j 2.30897e-16-0.00471168j -1.87199e-17+0.00027657j 2.7184e-16+0.00325802j 2.33e-17-2.79544e-05j 2.16774e-17+0.000274472j 2.17562e-17-0.00203053j -1.51875e-17-0.00147708j -1.69156e-17+0.00338178j -6.34142e-18-0.00102611j -3.57891e-18-0.000179559j -1.27168e-16+0.00424827j 3.12853e-17-0.00113663j 2.22001e-17+7.88744e-05j -1.7798e-17-0.00357192j 5.8324e-18+7.528e-05j -1.23198e-17-0.00180713j 2.3869e-19-0.00293829j 1.25976e-17+4.93054e-05j 2.58068e-17+0.00283626j 3.96059e-18+0.00302688j 1.40937e-17-0.000807692j 1.91639e-17-0.00220418j -1.32841e-17-0.00338353j -1.09824e-17+0.0015201j 5.75416e-16+0.0031537j -2.57808e-15+0.00181362j 
-1.68012e-15+0.00294429j -3.74302e-16-0.00307838j 1.48547e-17-0.00372809j -1.75805e-17-0.00168488j 4.68353e-18-0.00437299j 5.04525e-18-0.00116449j 4.23242e-18+0.00223437j 1.44369e-17-0.00152355j -7.13665e-19-0.00220919j 1.36581e-17-0.00414913j -8.13647e-18+0.000517738j 1.30429e-17-0.00129961j -5.07783e-18-0.00211429j 9.53471e-19-0.0044084j 1.66106e-17-0.00384692j -8.86661e-17+0.00163353j -1.13948e-18+0.00153345j -2.46333e-16-0.00243284j -3.28064e-17-0.00035494j -3.93077e-18-0.000948161j -2.63981e-17+0.00397187j -1.79691e-17+0.00371424j 6.27687e-18-5.47591e-05j 1.25095e-16+0.00275844j -1.22135e-16+0.00342888j -2.72994e-17+0.00149835j 1.36828e-17+0.00632772j -4.54328e-17+0.00269477j 3.30877e-18-0.000289959j -2.43334e-17+0.00281638j 3.25687e-17+0.00111597j 4.57e-16-0.00151216j -3.22591e-17+0.00229534j 7.86146e-17+0.000885163j 5.42517e-18+0.000302385j 2.74873e-17-0.00155552j -4.57324e-17-0.000242442j 1.79839e-15-0.00416946j -1.70695e-15+0.000288051j 2.29217e-15-0.000855833j -5.81042e-17+0.00434394j -1.67208e-16+0.00431643j -3.91188e-17+0.00163516j 5.89023e-18+0.000826491j 7.64175e-18+0.00293565j -3.62195e-17+0.0022113j -1.61218e-17-0.00129036j 2.24284e-17-0.00109586j 1.83749e-17-0.000389951j -4.67217e-17-0.00194723j -1.83932e-17+0.00370112j -3.42686e-16+0.00571564j -5.05403e-18-0.000171692j -3.06625e-16-0.00377827j -2.70082e-17+3.17535e-05j 1.16807e-17-0.000503338j -1.17026e-17+0.00225491j 1.11011e-17+0.00172914j 5.05314e-17-0.00403275j -2.62751e-17+0.001342j -1.17076e-17+0.000287125j 1.79116e-16-0.00501669j -1.42779e-17+0.00118461j 1.1983e-17-0.000295938j 3.37262e-18+0.00418086j 5.66346e-18-0.000150361j -9.10483e-18+0.0021919j 6.74997e-18+0.00333031j 5.16514e-18-0.000161512j 1.23938e-17-0.00347018j 6.3165e-18-0.003525j -1.37332e-17+0.000913909j -5.44443e-18+0.00243988j -4.09995e-18+0.00397809j -4.8059e-18-0.00164937j -6.30889e-16-0.00363788j 2.84008e-15-0.00203752j 
-1.91174e-16+1.41298e-05j -4.35645e-17+0.00107875j 1.87015e-17-0.000692679j -1.89768e-17+0.00203267j 6.76798e-18-0.000440871j 8.34508e-19+7.05696e-05j 4.21989e-18-0.00143347j 1.57114e-17-0.00328772j 2.77684e-18-0.00124033j 1.74994e-18+0.000316387j -9.08668e-18+0.00187667j 2.52939e-18-0.000774931j -9.67664e-18+0.00196148j 6.94335e-18-0.00239193j -1.08134e-18-0.0010505j 1.50563e-16-0.00285373j 4.08999e-18+0.00103044j -2.04976e-16-0.00217618j 1.60577e-17+0.00273354j -1.38617e-17+0.000705596j -2.36552e-17+0.00032225j -2.15253e-17+0.00229633j -1.00206e-18-1.62447e-05j -5.41511e-17-0.00139844j -4.73186e-17+0.00163807j -2.13356e-17+0.00489967j -7.13032e-18+0.000475905j -7.30574e-18+6.88863e-05j -2.46872e-17-0.000594646j -2.57234e-17+0.0022129j -8.26313e-18-0.000357487j -2.61848e-16+0.000906608j 2.46196e-17-0.000952396j -1.66574e-17-0.000160574j -7.2249e-18+0.00128592j -3.6648e-17+0.00236505j -8.11926e-17+0.00301573j 2.20652e-15-0.00510589j -2.09817e-15+0.000329047j 2.74869e-15-0.00102026j -2.80202e-17+0.001998j -6.11353e-17+0.00104143j -2.0033e-17+0.00103821j -8.03916e-18-0.000222776j 1.00394e-18-0.0001542j 1.40696e-18+5.33389e-05j -1.16405e-17+0.000157811j -2.5133e-18-0.00258247j 2.87018e-17-0.000673489j -1.40807e-17+0.00110266j -7.69584e-18-0.00260899j -2.39505e-16+0.00393419j 6.88211e-18+0.00239715j 5.58488e-18+7.04977e-05j -1.07246e-19-1.1271e-05j 2.27718e-17-0.0029627j 3.45384e-18-0.00164611j 6.77416e-18+0.000227762j 1.78548e-17-0.0017069j -3.85698e-17+0.00241691j -9.48215e-18+0.00126184j 5.31771e-17-0.00135266j 3.31831e-19-0.00216671j -1.27821e-17-0.00327867j -9.39273e-18+0.000541274j 6.56545e-18-0.00101007j -9.22896e-18+0.00150414j 5.58883e-18-0.00130174j 1.51013e-18-0.00167281j 1.41902e-17-0.00284281j 1.80441e-18-0.000171717j 8.09374e-18-0.000382613j 1.35833e-17-0.00191315j -5.96095e-18+0.000797324j -4.9788e-18+0.00185326j 5.20825e-16+0.000379737j -2.33664e-15+0.00109342j 
