-5.63265e-05+0.00471706j -0.00409852-0.000541829j 0.00299513-0.000299111j -0.00191005-0.00381999j -0.00275132+0.000142268j 0.00257841+0.000605799j 0.000285572+0.0031201j -0.00277261+0.000501964j 0.00108876+0.000115775j -0.0011865-0.00019041j 0.00161552-0.0022493j -0.00171734-0.00186056j 0.0014171-0.0012764j 0.00042253-0.00111754j 0.000752172-0.00139292j -0.00134647-0.000939933j 0.000945621-0.000273955j -0.00127625-0.000495024j 0.00157875+0.000286024j -0.000334953-0.00401543j 0.00162157+0.000317735j 0.000649948+0.000177135j 0.00193532-0.000623118j -0.00186863-0.000546157j 0.000592737+0.000578035j 0.000328413+0.000578308j 0.000919053-0.00118591j -9.03644e-05-0.00194107j -0.00100543+0.000429353j -0.00182627+0.00156683j 0.000523377-8.49386e-05j 0.00194259+0.000321237j 0.00120242-0.000308746j -0.000573295+0.000624929j -0.000774569-0.000933743j -0.000960735-0.000782615j -0.00123183-0.0010422j 0.000203939-0.000524523j 0.000535567-0.000379184j 0.000103454+0.000487518j -0.000142959+0.000104204j 0.000639478-0.000346996j -0.000712768-0.000976088j 0.000419489-9.73959e-05j -0.000605271-0.00121569j 0.00103108-0.00235222j 0.000304667-0.000658834j 0.0012131+0.00163021j 0.000785278-0.000602367j 0.00105438+0.00198741j 0.00227503+0.000249448j 0.00109709-0.000718874j 0.000833126+0.00128402j 0.00330607+0.000192189j 3.34704e-05+0.00142062j 0.00177004+7.44841e-05j -0.00108337+0.000368358j 0.000471537+0.00397882j -0.00173171-0.000474629j -0.000126813-0.000425072j 0.000166782+0.000546521j -0.00105823-0.000251477j -0.00148981-0.00349764j 0.00307537+0.000592754j 0.000434309-0.000243765j -0.00108987+0.00106996j -0.000258588-0.000250191j -0.00245764-0.00284914j -0.000909599+0.00104477j -0.00142954+0.000294443j 0.000703177+0.00120501j -0.00101425+0.00170757j 0.000614087+0.00149541j 0.000359116-0.00128084j 0.00349627+0.000988567j -0.00554054-0.00787748j -0.00665331+0.00587114j 
-0.00044408+0.000825844j -0.000768718-0.0016758j 0.00132271-0.000436594j -0.000653053-0.00103837j -0.00126379-0.000301744j 0.000837633+0.000974894j -0.000483151+0.00256839j -0.00158974-0.000274735j 3.29561e-05+0.000150175j -0.00235326+0.000933714j 0.00139564-0.000333771j -0.00157195-0.000681976j 0.00208971-0.00212249j -0.00153201-0.00103342j -6.1883e-05-0.000909113j -0.000179335+0.00311011j 0.00129784-0.000932661j -0.00154113-0.000919485j 0.000154771-0.000534865j -0.00232537+0.00123315j -0.000383189+0.00105962j -0.000491643+0.000733633j -0.0025456-0.000723419j -0.00141242+5.77343e-05j 0.000279435-0.00124116j 0.00230311+0.000760028j 0.00219982-0.000243275j -0.000650688+0.000699164j 0.000947014-0.000867881j 0.00286917-0.000844861j 0.000128375+2.66133e-05j 0.000192238+0.00106843j -0.00140155-0.000969144j -0.00219517-0.0015992j -0.000417695-7.26347e-05j -0.00121987-6.77171e-05j -0.00149975+0.000829647j 0.000519067+0.000487223j 0.00167625+0.000898176j -0.000583252-0.000350959j 0.00151652+0.000272083j -0.000405239+0.00162426j -0.00033605+0.000727971j 0.00111602+9.75772e-05j -0.00112469+0.00163893j 0.000862159-0.000509414j -0.000763916+0.00201291j 0.00186078+1.64195e-05j 0.00037111-0.000988202j 0.000316673+0.000355494j 0.00010052+0.00174502j 0.0013732+0.000940363j -0.0016237-0.00100247j -0.00074626+7.38292e-05j -0.00111214+0.00109956j -0.000524604-0.00029853j 0.00149791+0.00212931j 0.000609839-0.00113863j 0.0017113-0.000360185j -0.000502942-0.00148183j -0.000626072-0.000134866j -0.00159266+0.00140422j -0.000736875-0.00117326j 0.00164451+0.000672637j -0.00029923+0.000201073j -0.000402175-0.000367738j -0.000390026-0.000937115j -0.000860238-5.09903e-05j 0.0011002+0.000858536j 0.000277269-0.000138266j -7.34937e-05+0.000184539j -0.000166752+6.0948e-06j 0.000444935+7.03945e-05j 0.000604759-0.000715057j 0.000940721+0.000757107j -0.00116422-0.00162055j -0.000550344+0.00104826j 
0.00117068+0.000920824j 0.000229693+0.00157311j 0.000293412-0.00037649j -0.000285262-0.000810703j 0.00141961+0.000323847j 0.00334641-0.00146116j 0.000860221+0.0023576j -0.00119853-0.000997289j 0.000730053+0.000303749j -0.00243124-0.00103941j -0.00267089+0.000494709j -3.86823e-05+0.00145616j 0.0014602-0.00349293j -0.000274077+0.00191493j -0.00138832-0.00128482j -0.00202933+0.000407334j -0.00309194-0.00119189j 5.46537e-05+0.000645482j -0.000155283-0.000395421j 0.00118799-0.0011101j 0.00246545-0.000741897j 0.00193311+0.000525863j 4.85629e-05+0.00238558j 0.00199637+0.00122435j -0.0008861+0.000397723j -0.00176599-0.000607127j -0.0018753-0.000760326j 2.72021e-05-0.00122714j -0.00169925-0.000771043j 0.00199458-0.00201492j -0.00118617-0.000670856j 0.00244736-3.1852e-05j -0.000379967+2.70037e-05j 0.000833189+0.000693406j -0.00123134+0.000976042j 0.000766249-0.000185388j -0.000940742+0.00146243j -0.000585433-9.39954e-05j 0.000888001+0.000588244j -0.0014723-0.00028353j 0.000602679-0.00132109j 0.000859769-0.000683305j -0.000539811+0.0007114j 0.0012892+0.000302776j -0.00115018-0.000227168j 0.000261454-0.000661298j 0.00198713+0.00161352j 0.000483011-0.00130357j 0.000916739-0.000350756j -0.00035469-0.000116746j -0.00107674+0.000748839j 9.08371e-05-0.000991395j 0.000253987+0.000935511j -0.0018459+9.88882e-05j -0.00153096+0.000591052j 0.0014034+0.00215213j -0.000462649-0.00189187j -0.00119632+0.000652219j 0.00110935-0.000261143j -0.00296376-0.000760907j 0.00230996+0.000956864j 0.000335992+0.000204452j -2.09749e-05-0.000855836j 0.00115471-0.00113292j 7.01554e-05+0.00150652j 0.00062157+0.00105881j -1.38115e-05-0.0011377j -0.00200435-0.000788589j 8.0202e-05+0.000211055j 0.00114748+0.000423085j -0.00133008+0.000766931j -0.00187644-0.00136847j -0.000986904-9.68481e-05j -0.000262429+0.000356938j -2.83146e-05+0.000292171j -0.00045469+0.000242118j -9.90459e-06+0.00119527j 
0.000627187+0.000733167j -0.000905296+2.21986e-05j -0.000405781-0.00037536j 0.0019596+0.00021207j -0.000129569+7.82495e-05j 0.0018614+0.000398289j 0.000139923+0.00260665j -0.0036672-0.0010162j 0.00476244-0.000757458j -7.60386e-05-0.000682355j -0.00228838-0.000254566j -0.00103385+0.003167j 0.000453636-0.00183782j -0.00264824-0.000634168j -0.00128559+0.00102136j -0.00171855-0.00125675j -0.00276411-0.00175583j 0.00329057+0.00136506j 0.00147531+0.000253451j -0.000409142-0.00128738j -0.0011109+0.00141901j 0.00392958+0.00175802j -0.000509691+0.00269578j 0.00154591-0.00124214j -0.00131552+0.00187742j 0.00197634-0.000304436j -0.00170008+4.03622e-05j 0.000988182+0.000232472j -7.11062e-05+0.000351066j 0.00328611+0.000742834j -0.00115959-0.000568309j 0.00184456+0.00131079j -0.00146738-0.00133521j 0.00180628+0.00248135j 0.000686332+0.000616094j 0.00117653+0.000632995j -0.0015819+0.000210278j 0.000995399-0.00102888j 0.000462457+5.93632e-06j 0.00073366-0.000546323j 3.9324e-05+0.000100952j -0.00328329-0.000111j 0.000496006+0.00108066j -0.000254592+6.30249e-06j 0.00210947-0.000323321j 0.00115568+0.0013645j 0.000723062+0.000888361j -0.000506353-0.00215552j 0.000214846-1.81609e-05j 0.000916522-0.000390472j -0.00126882+0.000399193j -0.000770377-0.000333302j 0.00110129+0.000805136j -0.00212249-0.000524914j -0.00175055+0.000966858j 0.00151778+0.00315908j -0.00160504-0.00242321j 0.000581228+0.000193949j 0.00170344+0.00141509j -0.00103327+0.000324983j 0.00137604+0.000795842j 0.000670225+9.76988e-05j -0.000709415-0.00144238j 0.00015147-0.00125359j -0.000303519+0.000759023j -1.62796e-05+0.00193807j 0.00182436+0.000231777j -0.00246033-0.00133133j -0.00106285-0.000905279j -0.000104797-0.00125958j -0.000270155+0.000932279j -0.00058107-0.000319987j -7.44009e-05-0.000818196j 0.000343547-4.16206e-05j 8.60174e-05-0.00056018j -0.00088082-0.000750268j -0.000240761+0.000840543j 
-0.000465347-0.000102007j 0.000137062+0.000405962j 0.000759596+0.000858696j 0.00195028-0.00116921j 0.000957305-0.000799173j 0.00128118+0.000332623j 0.00194851-0.0015144j -0.00191043+0.00165999j 0.00130829-0.00036475j -0.000900006-0.00173094j 0.0013617+0.000976781j -0.000137412-0.00111954j -0.0005071+0.00552691j 0.00231055-0.00327391j 0.000854883-0.00140659j -0.000812283-0.00280094j -0.00320134+0.000742222j -0.000637292+0.000279519j -4.28396e-05+0.000262494j -0.00295873+0.000681804j 0.00138117+0.00160794j -0.000310254+0.00110483j 0.00128487-0.00301065j -0.00139128+0.00255023j -0.00177011+0.00223939j 0.000976654+9.23769e-05j -0.00147456+0.00225134j 0.00294758-0.00120804j 0.001498-0.00173912j 0.000363864+0.00442846j -0.00223031-6.06896e-05j -0.00185788+0.0011221j -0.00224217-0.0017715j 0.000304165-0.000966805j 0.00122876-0.000991612j 0.00138913-0.000922815j 0.00305344-0.00198875j -0.00157572+0.0014687j -9.04631e-05+0.00252587j -0.00098589-0.000721724j 9.04908e-05+0.00256131j -0.000978099+0.00195826j 0.000540746-0.000319189j -0.000528504+0.00193289j -0.000167444-0.00231363j -0.00069037+0.00177466j 0.00182363+0.00187706j 0.000595973+0.000250891j -0.000957518+0.00216482j -0.00206843+8.03797e-06j 0.00065229-0.000129642j -0.0010095+0.00129744j -0.00314065-0.000515058j 0.00163751-0.00225556j 0.000765992-0.000846372j 0.00113405+0.000880385j 0.000480969+0.000487837j 0.00114519+0.000323012j -0.00127863+0.00123709j 0.00133463-0.00179704j 0.000303568+0.00251083j 9.05846e-05+0.000270741j -0.00133101+0.0013871j -0.00201213+0.00225652j 0.00364133-0.00105142j -0.000202332-0.000559846j 0.000755342+8.12829e-05j -0.000915986-0.000425312j -0.000448102+0.00121156j -0.00145958+0.000307372j 0.000463782-0.00133021j -0.00110609-0.0020688j -0.00109195-0.000564264j 0.00044524-0.000207965j -0.000615781+0.000766628j 0.000549437+0.00026107j -9.03589e-05-0.000738153j 
0.000821753-0.000186756j -0.00179745-0.000724165j 0.000431049+0.00126418j -0.00342169-0.00257704j 0.00265013-0.000267734j 0.00164094+0.000167868j 0.00226149-0.000444556j 0.00386885+0.000112605j -0.00291297+0.00222826j 0.000665046-0.00395175j -0.0039074+0.00178777j 0.00338732-0.00547024j 0.0023525+0.00148594j 0.00530177+0.000152179j 0.00398916+7.10651e-05j -0.00239971-0.00308761j -0.00166966+0.00174602j -0.00286042-0.000100866j -0.00298414-0.00264381j 0.00454481+4.39867e-07j 0.00345542-0.00236673j -0.00122878+0.00102171j -0.000961592-0.00504289j -0.00110213+0.00314686j -0.00335802-1.93363e-06j -0.00462221+0.000128255j -0.00154729+0.00116587j 0.000640742+0.00049019j -0.000298557-0.000607536j -0.00345251+0.000700776j -0.000129247-0.00265221j 0.00205177-0.000871776j 0.00150733+0.00056823j 0.00320511-0.00246902j -0.003296-0.00174564j -0.00324452-0.000682856j 0.00104832-0.00149312j -0.00124544+0.00300503j -0.00125933+0.00329665j -0.00125956-0.00236502j -0.00293536-0.000898601j 0.00217662+1.27943e-05j -0.00392024-0.00155048j -0.000325567+0.00128683j -0.00465187-0.00333948j -0.00272323-0.000505663j -0.00139684-0.000527957j 0.00166272+0.000596404j 0.000155953+0.000993857j -0.00078619-0.000222973j -0.00118546+0.00108883j -0.000413216+0.00181491j -0.00124715+0.000228939j 0.000464096+0.000672616j 0.000199707-0.00181819j 0.00197215+0.00239336j -0.000184131+0.000521409j -0.000155469-0.000652737j -0.00332362+0.000204415j -0.00104208-0.00315262j 0.00121881+0.000618082j -0.000267189-0.000377349j 0.000587726+0.000397343j 0.000430002+0.00395114j 0.00276273+0.000801256j 0.00296688+0.000367877j -0.000290975-0.000656489j -0.000115176-0.00172141j 5.11468e-05+0.00176426j 0.0012116+1.0789e-05j 0.000418928+0.000947719j 0.000445932+0.000233574j -0.00136209-0.000122283j 0.000761881-0.000465602j -0.00186601+0.00242263j 8.9346e-05-0.00235848j 0.000768872+0.000380105j 
-0.00147172-0.00177915j 0.00068604+0.000679029j 0.00269204+0.00211781j 0.000153969-0.00152532j -0.000765852+0.00187348j -0.00014024+0.000425998j 0.00066248+0.000274793j 0.00260871+0.000903137j -0.000165678-0.00256418j 0.00077894-0.00394203j -0.00377287+0.00121394j 0.000434329+0.000999813j -0.00339281-0.000200434j 0.000901576+0.0057933j 0.00142532+0.00153048j -0.00198161-0.000242964j 0.000982921-0.00103359j 0.00128011-0.00394488j -0.000650225-0.00191245j 6.34175e-05-0.00132097j -0.00249815+0.00104155j 0.000499709-0.00414813j 0.000385919+0.000393548j 0.000112254-0.00254184j 0.000300348-0.000499602j -0.00123703-0.00134252j -0.00193292-0.00138234j 0.000702014+0.000290097j 0.00204426+0.00296455j -0.00177098-0.00179984j -0.0011535-0.00264571j -0.00210218-0.00384986j 0.00198454-0.000775475j 0.00298794+0.000530968j 0.000916979-0.000248821j 0.00220556-0.00123361j -0.00162873+0.00209432j -0.000355447-0.00207125j -0.00220522-0.000640169j 0.00184872-0.00151879j -0.00221681-0.00122634j -0.00203863-2.16768e-05j 0.000796172-0.000990309j -0.00220899-0.00154652j 0.00259258-0.00113297j 0.000666091-0.000569019j -0.00108287+0.00100048j -0.00255151+0.000125703j 0.000621102-0.00138015j 0.000649993-0.00191073j -0.00117641-0.000834786j -0.00129716+0.000199839j 0.00265301-0.00407873j -0.00199992+0.00125395j 0.000384145-0.000216628j -0.000887325-0.000961978j -0.00201644+0.00135136j -0.00106243-0.000982456j 0.000133109-0.00158748j 0.00150088+0.000427631j -0.00198429-0.00157207j -3.81151e-06-0.00248827j -0.00020851+0.000357327j -0.00183546-0.00101114j -0.00104087+0.00327927j 0.00116143+0.000307706j 0.00200448-0.00035596j -0.00144689-0.000162362j -0.00105337+0.00202604j -0.00056077+0.000603447j 0.000866482+0.000238968j 0.00267059-5.82116e-05j 0.00110452+0.000773008j 0.000232856+0.000653891j -0.000649974+0.0005272j -0.000192506+0.00171329j 0.000967389-0.000634679j 
-0.000811408-0.00198424j -0.000376234+0.00138598j 0.00251582+0.0027517j -0.00146116-0.00131236j -0.00183306-0.00103276j 0.00194818+1.79019e-05j 2.95092e-05-0.000408275j 0.00188455+0.000833874j -0.000792886+0.00164929j -0.0018947-0.000434051j 0.000553127-0.00224112j -0.00539035-0.00416175j 0.00202565-0.00430979j -0.00134083+0.000599824j -0.000315389-0.00297851j -0.00175354-0.0014755j 0.00221256+0.000732744j -0.000546583+0.00150464j -0.00106385-0.00106884j 0.000471281-0.00117685j -0.000561713-0.00325358j 0.00178848+0.000963437j -0.00470748-2.36273e-05j 0.00154617+0.00538051j -0.000734447+0.0017389j 0.00122355+2.5701e-05j 0.00336543-0.00284543j 0.00104528-0.000575077j -0.00209822-0.000652991j 2.7913e-05+0.00092556j -0.00113589-0.00223593j 0.00213614-0.00170448j 0.000105416+0.000729792j -0.00436206-0.00117849j -0.00250588+0.00174911j -0.00256937+0.000901358j -0.00164506-0.000516127j 0.0024468+0.00207451j 0.00295817-0.00250725j -0.00202451+0.00139105j -9.90155e-06-0.00279565j 0.00150827-0.00156154j -0.000389497+0.00292547j 0.00236612-0.00171119j -0.00258473+0.0043629j 0.000198973+0.000391056j 0.000596311+0.00121095j 0.000825271-0.00516486j 0.00168877+0.000622037j -0.000328005-0.000718968j 0.00116534-0.000631393j 0.00107199-0.000131335j -0.000172828+0.00251758j -0.00171199-0.00207913j -0.000240219+0.000801007j -8.5484e-05-0.000659606j 0.00187276-0.000314191j -0.00053925-0.00206147j 0.00122133+0.000372408j -0.00292105-0.000687361j 0.000128022-0.0018183j 4.28348e-05+0.00140286j 0.000386182+0.000480457j 0.00385947+0.000326165j -0.000312168-7.72633e-05j -0.00160134-0.000440264j -0.00106919+0.0016546j -0.000409116-0.00138576j 0.00108244-9.58933e-05j 0.000730181+0.000770199j 0.000541065+0.00072663j -0.000580898+0.00126072j -0.000334011+0.00194486j -0.00156482-0.00108845j 0.00174247+0.00149824j -0.00227242-0.00078487j -0.000838973+1.17425e-05j 
0.000585258+0.000214069j 0.00120087-0.000640039j -0.000720999-0.000833864j 0.000505056-0.000637681j -0.00176585-0.000648445j 0.000158219+0.000238045j 0.000425196-0.000544312j -0.00307405+0.00294892j 0.00295638+0.000487192j 0.00139098+0.0025051j 0.00294072-0.00239766j -0.000504686+0.00148242j -0.00146589+0.00398907j -0.000151566-0.00444811j -0.00205112+0.00045651j -5.01272e-05-0.00191959j -0.00216227+0.000545485j 0.000900319+0.00252876j 0.00134038+0.000774157j -0.00338785+0.00296151j 0.000949102+0.000511502j 0.00160152+0.00201807j 0.00318692-0.000544406j 0.0012402+0.000924935j 0.000760842+0.000532855j 0.00181225-0.000679131j -0.00030096+0.000529092j -0.00206312-0.00173063j -0.00172553-0.00179201j 0.00148145+0.00104944j 0.000877986+0.000893844j 0.00114673+0.00278424j -0.00106606+0.00168763j -0.00126547+0.00113726j 0.00299445-0.000686675j 0.000663608-0.000129415j 0.00212959-0.00312092j 0.000713735-0.00141581j 0.00141942-0.000310901j 0.00144079+0.00126618j 0.00157936+0.00062845j -0.00189725-0.000324792j 0.00234517-0.000553235j 0.00145262+0.00206084j 0.00022679-0.000434301j -0.000564399+0.00150089j 0.000407341-0.00136516j 0.000490385-0.00136303j -0.000128548+0.00183554j -0.000416391+0.00128587j 0.00235915-0.00142115j -0.000844618+0.000347124j -0.00147569+0.00335591j 0.000644329-0.00254526j 0.000851682-2.76182e-05j 0.00190593+0.000984711j 0.000361961-0.00111273j 0.00193251-0.000898481j -0.000158245+0.000965705j 0.00121575-0.000392515j 0.000557165+0.00179636j 0.00218121+0.00111636j -0.000654537+0.000700062j -0.00104985+0.00088808j 0.00281601-0.002352j -0.00159421+0.00156548j 0.000351701+0.00114186j -0.000285361-0.000495286j -0.000523514-0.000479358j -0.000757633-0.000582168j 0.000286224-0.000405424j -0.00106645+0.00109276j -0.000237462-0.000249057j -0.000196047-0.000276594j 0.000864861-0.000342424j -0.000352558-0.000665921j -0.000380836+0.00120401j 
0.00168772+0.000110668j -0.000774871+0.0011711j -0.00268159+0.000558457j 0.00203586+0.000441611j -0.000237178-0.00116389j 0.000361167+0.00126075j -0.000291086+0.00165039j -0.00340321-0.000478003j -0.000775102-0.00164242j -0.00190877+0.00144673j 0.00583804+0.000948457j 0.000261761-0.00211896j -0.000150867-0.00239676j -0.00169351+0.00109674j 4.07502e-05-0.0015216j 0.00498052+0.000979895j 0.000175848-0.00103281j -0.00211464+0.000182983j 0.00283023+6.06428e-05j -0.00166089-0.00377821j -0.00026872-0.000547019j -0.00134039+0.000802908j -0.000780244+0.00246994j -0.00296308+0.00088518j 0.000334742-0.00127964j 0.0036997+0.00190732j 0.00399321+0.00162571j 2.37076e-05-0.00106567j -0.000262766-0.00130492j 0.000639121-0.00213281j 0.00207656+0.000215715j 0.00108488+0.00151333j -0.00218812+0.00117781j -0.00450099-0.00435297j 0.000373246+0.00168371j -0.00223165+0.000174819j 0.000617189+0.00204051j 0.000756279+0.000525203j 0.00293551+0.00191863j -0.000798865+0.000177615j 0.00320618+0.00102269j 0.00268507-0.0001353j 0.00067023+0.0018224j 0.00240651+0.0022588j -0.00117486+0.000745441j 0.000234585-8.37977e-05j -0.000153826+1.08235e-05j 0.00372673+0.00142595j -0.00138784-0.000800628j -0.000355556-0.00103335j 0.00185704+0.00236948j 0.00109185-0.00130061j -0.00329291-0.00120195j 0.00232524+0.000904879j -0.000346713+0.00171213j -0.000690808-0.000494309j 0.000995474+0.00101633j -0.000203376+0.00167413j 0.000824509-0.000407948j 0.000527948+0.000249921j 0.000605966-0.000609845j -0.00100066+0.00106798j -0.000729896-0.000915553j -0.000316203-2.30482e-06j -0.000727729+0.000952457j -0.00102192-0.00234571j -0.00270237-0.00149797j 0.00185151+0.00167691j 0.00132719-0.000545742j -0.000926925+0.000207211j -0.00092018+0.000772491j -0.0015318-0.00112514j -0.00124328-0.000622799j -0.000358809-0.00129163j -3.78349e-05-4.90167e-05j 0.000417834-0.0010329j -0.000847174-0.000622273j 
-0.00279303-0.00306915j -0.000383046-0.00258084j -0.000616064+0.00103877j -0.00021018+0.00262279j 0.000837759+0.00255985j 0.00465945+0.000752923j 0.00184294+0.00211676j 0.000327739+0.000478922j 0.00109677-0.00253828j -0.002129-0.00155666j 0.00189956+0.00134537j -0.00137423-0.00370435j 8.14227e-05+0.00101651j 0.000534496-0.000223832j 0.00207137+0.00126252j 0.000206276+0.00206781j -0.00284563-0.000624168j -0.000541541+0.00107543j 0.000551539+0.000195176j 0.000960688-0.000354984j -0.00229115-0.00257613j 0.000573489-0.00050394j -0.0027631-0.00172918j 0.000925668+0.000898552j -0.00168373-0.00129961j 0.00140312+0.00181234j 0.000972287+0.000287778j -0.000934377+0.00286078j -0.00022461+0.0024843j -0.000533945-0.000957922j -0.00150951-0.00284899j 0.000829359-0.000312513j 0.000219773-0.000980568j -0.00164949-0.00172501j 0.000598353+0.00024301j -0.00238708+0.0015816j 0.00047804+0.0020645j 0.0018167+0.000711934j 0.00249424+0.000492952j -0.00045594-0.00150754j -7.75287e-05+0.00135514j 0.000867377+0.00333822j -0.00027786+0.00131524j 0.00360278+0.00135588j -0.000805622+0.00148704j 0.000772928+0.00121094j -0.00178743+7.74611e-05j 0.00168908-0.000786584j -0.000587357-0.00254389j 0.000968097-0.00212263j 0.000511683+0.000265699j 0.000966291+0.000320023j -0.000446111-0.00142616j 0.000293174+0.00069068j 0.00148446+0.00190369j 0.00281383-0.00182238j -7.13988e-05+0.00173321j -0.00141863-0.00157809j 0.000774784+0.000365777j -0.00138114-0.00100869j 0.00183909-0.000258858j -0.0011631-0.00188064j -0.000533574+0.000630401j 0.00064647+0.00132749j 0.00222594-0.000627958j 0.000120645-0.000967526j -0.000247556+0.000880131j -0.00176143+0.00150505j 0.00126454+0.00104264j -0.0003783-5.7513e-05j 0.000315787+0.00205132j -0.000898317-0.00291028j -0.000925829-0.00046978j -0.00111192-0.00308008j 0.00235846-0.000629501j -0.000409702-0.00100289j -3.82958e-05-0.00291469j 
0.000959047+0.000224478j 0.000564254+0.00117193j -0.000437714+0.000400359j 0.00152351+0.000844543j 0.000931586-0.00132048j -9.02769e-06-0.00035907j -0.000201396-0.00076032j -0.00197461-0.000759277j 0.00387817+0.000842599j 6.30672e-05-0.00320905j -0.00277262+0.00336464j 0.00109252+0.000639356j 0.000659572+0.00148817j -7.50402e-05-0.00276515j 5.588e-05-0.000490559j -0.00413189-0.00021455j -0.00195389+0.000826812j 0.00246115+0.000234057j 5.6869e-05+0.00158023j 0.000620139-0.00149461j 0.00182679-0.00116148j 0.00294447-8.16646e-05j 0.00152751-0.0021229j 0.00048577+0.000194646j -0.000588208+0.00266101j -0.00195584+0.00256379j -0.00300714+0.00228762j 0.00161932+0.000448523j -0.000280936-0.000551896j 0.00168169+0.00346632j -0.00201265+0.000487783j 0.000120844+9.5101e-05j -0.000396152-0.0027081j 0.00373991-0.00100722j -0.000191162+0.000577592j 0.00156273-0.000777167j -0.000863236-0.00103375j -0.00122413+0.000885067j -0.0026725+0.00277838j -6.67103e-05-0.0010086j -0.00167588+0.00112551j -0.00227959+0.000507753j -0.000665768+0.000880915j -0.00130754+0.00156647j -0.000648761-0.00121062j 2.38546e-05+0.00170348j 0.00136613+0.000539966j -0.0027107+0.000532069j 0.00134791+0.00166433j -0.00115783+0.000849144j -0.00216541-3.3645e-06j -0.00143289+0.00140771j 0.00158853-2.39468e-05j -0.00159359-0.00123444j -0.00163435-0.000252254j 0.00281409+0.00120329j -0.00276347-0.000879091j 0.000493728+0.000348207j 0.000184427+0.00212043j 0.000108722+8.05534e-05j 0.0011708+0.00135002j 0.00129711-0.0012174j -0.000410839-0.000180039j -0.0012039-0.000264267j 0.00114338-0.000788643j 0.00187201+0.000291415j 0.00198896-0.000388056j -0.00259204-0.00115513j -0.00204698+0.000844253j -0.000819021-0.000857381j -0.000202778-0.0011635j 0.000622835-0.00139825j -0.000654101-0.000509274j 0.000915102+0.000966266j -0.000778826+0.000626803j 0.000634301+0.000833405j 0.000952837-0.000264656j 
-0.000192739-0.00172237j 0.00326744+0.00189741j -0.00199217+0.00157431j 0.00316303+0.00241462j 0.00240186+0.00126698j 0.000469573-0.000566171j -0.00294233-0.00152531j 0.00144373-0.00256513j -0.00390509-0.00257748j -0.00183428-0.000451921j 0.00211515-0.0043867j -0.000304766+0.000761293j 0.00386662+0.00338731j -0.00041605+0.000752594j -0.00148138-0.00104827j 0.00064144-0.00378617j -0.000253789+0.00018933j 0.00146784+0.00106029j 0.00209016-0.000375288j -0.00212802-0.0018731j 6.49214e-05+0.00203457j -0.00172911+0.000921299j 0.00205324+0.00242938j -0.00141397-0.000405948j -0.000565451+0.0005786j 0.000714666-0.00179525j 0.00254992-0.0007j 0.000141745+0.000262265j 0.000522469+0.00184205j -0.000722783+0.00226997j 0.000427781+0.00031598j 0.000654882+0.000388946j 0.000106414-0.000275508j -0.00198502+0.00363408j -4.91162e-05-0.00207426j -0.000591266+0.00102308j 0.000943517-0.00207971j -0.00199425-0.00225932j 0.000394973-0.00241415j -0.00137497-0.000384904j 0.0012541+0.00108063j 0.000792499-0.000567616j -5.86035e-05-0.00159669j 0.00152347-0.00244559j 0.000373033+6.99234e-05j 0.00184625-5.9857e-06j -0.000232184+0.0018247j 0.000987319-0.00149715j -0.000919169+0.000234248j -0.00129339-0.00141009j -0.000921651-0.00367841j -0.00095129-0.00182189j -0.000169122+3.50816e-05j 0.000760765-0.00245235j 0.000833183-0.00110917j -0.00218939-0.00120518j 0.000823282-0.00152177j 0.000472045+0.00338229j 0.000589786+0.00198001j -0.000733474-0.000384618j 0.000700175-0.000397132j -0.00264537-0.00195828j 0.00232338+0.000217014j 0.000458314+0.000979089j -0.00121975-0.00118043j -0.00218852-6.02788e-05j -0.00126855+0.000702952j 0.00321002+0.000217795j 0.000261398-0.00268766j 0.00126536+0.00252226j -0.00108836+1.2774e-05j -0.00196861-0.00236819j -0.00101096-0.000148389j -0.00214251+0.00128148j -0.000668108-0.0023802j 0.00189568+0.00194614j -0.000888168-0.00153996j 
