1.95577e-14-0.0521745j 9.98052e-15+0.0465741j 1.1345e-16+0.0661617j -1.55763e-16+0.0481208j -2.43858e-16-0.0508094j -2.27293e-16-0.000938166j 9.75532e-17-0.00071944j 4.80097e-15+0.0196948j -2.52208e-15+0.0237554j 1.85023e-15+0.00302975j 6.45982e-16+0.0159252j 1.84307e-16-0.00452547j 1.3997e-17+0.00213707j -8.69855e-16-0.0158466j 3.79882e-16+0.035956j 1.30296e-15-0.0122624j -6.6248e-16-0.00237915j 3.18784e-16-0.00122388j -6.97758e-16+0.0169317j -3.93568e-17+0.0110426j 1.54959e-17-0.00185962j 2.95138e-15-0.00611377j 1.82341e-17-0.0124968j -1.45072e-15-0.00186914j -6.41625e-16-0.0115318j 1.27267e-15-0.0302575j 2.37861e-15-0.0459893j 1.41152e-15-0.00826909j -2.27414e-15+0.0446154j 3.55433e-14+0.00875681j 6.00069e-13-0.0985912j 2.86081e-14-0.0162589j 4.67168e-14+0.0664843j 3.18259e-15+0.165326j 2.61549e-16-0.0452351j -1.75698e-15-0.138549j 3.20983e-15+0.124204j -4.6959e-15-0.245359j -2.12096e-15+0.288137j -1.19359e-15+0.141707j 2.36369e-15+0.205906j -6.24141e-15-0.131217j -5.70799e-13+0.143818j -2.97904e-15+0.0107996j -6.87954e-15-0.207449j 3.45526e-15-0.166744j -1.70478e-15-0.289259j 4.95038e-15-0.168269j -8.43298e-15+0.0539125j 3.03388e-16-0.00997607j 1.86029e-15+0.00188807j 1.9063e-15-0.0168785j -2.35334e-15-3.31908e-05j 7.43851e-15-0.0678104j 1.13813e-14+0.19933j -2.45648e-14-0.232671j -3.23724e-14-0.227132j -9.94416e-15+0.16469j 1.36034e-16-0.0720455j -6.07802e-15+0.145191j -9.0255e-15+0.171689j -7.11935e-15+0.196071j 1.6066e-15+0.0782357j -2.71435e-16-0.277784j -3.72091e-15+0.211313j -5.71251e-16+0.0511101j 1.1715e-15+0.0299882j 2.91152e-16-0.153928j 4.08595e-17-0.135695j -1.12156e-16+0.117818j -1.89831e-14+0.0711854j 5.64786e-14+0.0596305j 
-6.21717e-17+0.000165857j -3.1727e-17-0.000148054j -3.60646e-19-0.000210321j 4.95154e-19-0.000152971j 7.75197e-19+0.000161517j 7.22538e-19+2.98233e-06j -3.10111e-19+2.28702e-06j -1.52617e-17-6.26077e-05j 8.0174e-18-7.55159e-05j -5.88167e-18-9.63124e-06j -2.05351e-18-5.06245e-05j -5.85891e-19+1.4386e-05j -4.4495e-20-6.79351e-06j 2.76517e-18+5.03747e-05j -1.2076e-18-0.0001143j -4.14195e-18+3.89807e-05j 2.10595e-18+7.56304e-06j -1.01338e-18+3.89059e-06j 2.21809e-18-5.3824e-05j 1.25111e-19-3.51033e-05j -4.92596e-20+5.91151e-06j -9.38211e-18+1.9435e-05j -5.79643e-20+3.9726e-05j 4.61168e-18+5.94179e-06j 2.03965e-18+3.66584e-05j -4.04567e-18+9.61852e-05j -7.56134e-18+0.000146195j -4.48707e-18+2.62865e-05j 7.22924e-18-0.000141827j -1.12988e-16-2.78369e-05j -1.90755e-15+0.00031341j -9.09419e-17+5.16854e-05j -1.48508e-16-0.000211346j -1.01171e-17-0.000525554j -8.31435e-19+0.000143797j 5.58525e-18+0.000440433j -1.02037e-17-0.000394831j 1.49278e-17+0.000779968j 6.74231e-18-0.000915955j 3.79429e-18-0.00045047j -7.51391e-18-0.000654554j 1.98407e-17+0.000417124j 1.81451e-15-0.000457181j 9.47004e-18-3.43308e-05j 2.18693e-17+0.000659459j -1.09839e-17+0.000530059j 5.41931e-18+0.000919523j -1.57367e-17+0.000534907j 2.68075e-17-0.000171382j -9.64436e-19+3.17128e-05j -5.91365e-18-6.00198e-06j -6.05992e-18+5.36549e-05j 7.481e-18+1.0551e-07j -2.36462e-17+0.000215562j -3.61798e-17-0.000633648j 7.80889e-17+0.000739637j 1.02908e-16+0.000722026j 3.16114e-17-0.00052353j -4.32438e-19+0.000229024j 1.93214e-17-0.000461546j 2.86911e-17-0.000545779j 2.26316e-17-0.000623289j -5.10719e-18-0.000248703j 8.62862e-19+0.000883045j 1.18283e-17-0.000671741j 1.81594e-18-0.000162473j -3.72406e-18-9.5329e-05j -9.25538e-19+0.000489321j -1.29888e-19+0.000431359j 3.56531e-19-0.000374529j 6.03452e-17-0.000226291j -1.79539e-16-0.000189559j 
5.08718e-17-0.000135712j 2.59605e-17+0.000121145j 2.95098e-19+0.000172094j -4.05158e-19+0.000125168j -6.34303e-19-0.000132161j -5.91215e-19-2.44028e-06j 2.53747e-19-1.87135e-06j 1.24879e-17+5.12285e-05j -6.56022e-18+6.17907e-05j 4.81266e-18+7.88073e-06j 1.68028e-18+4.14233e-05j 4.79404e-19-1.17713e-05j 3.64079e-20+5.55877e-06j -2.26259e-18-4.1219e-05j 9.88116e-19+9.35258e-05j 3.38914e-18-3.18958e-05j -1.72319e-18-6.18843e-06j 8.29193e-19-3.18346e-06j -1.81495e-18+4.40414e-05j -1.02372e-19+2.87231e-05j 4.03065e-20-4.83708e-06j 7.67688e-18-1.59026e-05j 4.74291e-20-3.25057e-05j -3.77349e-18-4.86185e-06j -1.66894e-18-2.99956e-05j 3.31036e-18-7.87033e-05j 6.18705e-18-0.000119623j 3.67153e-18-2.15089e-05j -5.91531e-18+0.00011605j 9.24524e-17+2.27775e-05j 1.56085e-15-0.000256447j 7.44129e-17-4.22914e-05j 1.21516e-16+0.000172933j 8.27829e-18+0.000430033j 6.80319e-19-0.000117662j -4.57012e-18-0.000360383j 8.34914e-18+0.00032307j -1.22146e-17-0.000638206j -5.51687e-18+0.000749478j -3.10467e-18+0.000368596j 6.14823e-18+0.000535587j -1.62346e-17-0.000341311j -1.48472e-15+0.000374087j -7.74883e-18+2.80911e-05j -1.78945e-17-0.0005396j 8.98752e-18-0.00043372j -4.43434e-18-0.000752397j 1.28765e-17-0.000437686j -2.19352e-17+0.000140233j 7.89147e-19-2.59489e-05j 4.83883e-18+4.9111e-06j 4.95851e-18-4.3903e-05j -6.12131e-18-8.63332e-08j 1.93484e-17-0.000176383j 2.9604e-17+0.000518481j -6.3896e-17-0.000605206j -8.42042e-17-0.000590796j -2.58659e-17+0.000428377j 3.53841e-19-0.000187399j -1.58096e-17+0.000377659j -2.34764e-17+0.000446582j -1.85183e-17+0.000510004j 4.17895e-18+0.0002035j -7.06034e-19-0.000722549j -9.67851e-18+0.00054965j -1.48589e-18+0.000132943j 3.0472e-18+7.80027e-05j 7.57319e-19-0.000400386j 1.0628e-19-0.000352958j -2.9173e-19+0.000306457j -4.93773e-17+0.000185162j 1.46907e-16+0.000155106j 
-1.63393e-17+4.35887e-05j -8.33812e-18-3.89099e-05j -9.4781e-20-5.52741e-05j 1.30131e-19-4.0202e-05j 2.03729e-19+4.24482e-05j 1.89889e-19+7.83781e-07j -8.14998e-20+6.01049e-07j -4.01092e-18-1.64538e-05j 2.10704e-18-1.98462e-05j -1.54575e-18-2.53117e-06j -5.39679e-19-1.33046e-05j -1.53977e-19+3.78076e-06j -1.16937e-20-1.78539e-06j 7.26711e-19+1.32389e-05j -3.17368e-19-3.00391e-05j -1.08854e-18+1.02445e-05j 5.53462e-19+1.98763e-06j -2.66324e-19+1.02248e-06j 5.82935e-19-1.41454e-05j 3.28802e-20-9.22544e-06j -1.29459e-20+1.5536e-06j -2.4657e-18+5.10769e-06j -1.52335e-20+1.04403e-05j 1.21199e-18+1.56155e-06j 5.36039e-19+9.63414e-06j -1.06324e-18+2.52783e-05j -1.98719e-18+3.84213e-05j -1.17924e-18+6.90832e-06j 1.89991e-18-3.72734e-05j -2.96943e-17-7.31578e-06j -5.01322e-16+8.2367e-05j -2.39003e-17+1.35834e-05j -3.90291e-17-5.55436e-05j -2.65886e-18-0.00013812j -2.18508e-19+3.77912e-05j 1.46785e-18+0.00011575j -2.68162e-18-0.000103765j 3.92314e-18+0.000204982j 1.77194e-18-0.000240721j 9.97173e-19-0.000118388j -1.97472e-18-0.000172022j 5.21432e-18+0.000109624j 4.76868e-16-0.000120151j 2.48881e-18-9.02243e-06j 5.74744e-18+0.000173311j -2.88666e-18+0.000139304j 1.42424e-18+0.000241659j -4.13574e-18+0.000140578j 7.04524e-18-4.50406e-05j -2.53462e-19+8.3344e-06j -1.55416e-18-1.57737e-06j -1.5926e-18+1.4101e-05j 1.96607e-18+2.77289e-08j -6.21443e-18+5.66515e-05j -9.50837e-18-0.000166528j 2.05224e-17+0.000194383j 2.70451e-17+0.000189755j 8.30774e-18-0.000137588j -1.13649e-19+6.01896e-05j 5.07782e-18-0.000121298j 7.54026e-18-0.000143435j 5.94779e-18-0.000163806j -1.34222e-18-6.53612e-05j 2.26768e-19+0.000232072j 3.10859e-18-0.000176539j 4.77245e-19-4.26994e-05j -9.78715e-19-2.50533e-05j -2.4324e-19+0.000128598j -3.41356e-20+0.000113365j 9.36994e-20-9.84294e-05j 1.58592e-17-5.94711e-05j -4.71845e-17-4.98176e-05j 
1.88372e-17-5.02526e-05j 9.61287e-18+4.48585e-05j 1.09271e-19+6.37245e-05j -1.50025e-19+4.63482e-05j -2.34875e-19-4.89377e-05j -2.1892e-19-9.03607e-07j 9.39596e-20-6.92938e-07j 4.62411e-18+1.89693e-05j -2.42917e-18+2.28804e-05j 1.78207e-18+2.91814e-06j 6.22186e-19+1.53386e-05j 1.77518e-19-4.35877e-06j 1.34814e-20+2.05835e-06j -8.37812e-19-1.52629e-05j 3.65888e-19+3.46315e-05j 1.25496e-18-1.18107e-05j -6.38077e-19-2.2915e-06j 3.07041e-19-1.1788e-06j -6.72055e-19+1.6308e-05j -3.7907e-20+1.06358e-05j 1.4925e-20-1.79111e-06j 2.84266e-18-5.88856e-06j 1.75624e-20-1.20365e-05j -1.39728e-18-1.80029e-06j -6.17989e-19-1.1107e-05j 1.22579e-18-2.91429e-05j 2.29099e-18-4.42952e-05j 1.35952e-18-7.96448e-06j -2.19037e-18+4.29719e-05j 3.4234e-17+8.43423e-06j 5.77965e-16-9.49594e-05j 2.75542e-17-1.566e-05j 4.49959e-17+6.40352e-05j 3.06535e-18+0.000159236j 2.51914e-19-4.35688e-05j -1.69226e-18-0.000133446j 3.09159e-18+0.000119629j -4.52292e-18-0.00023632j -2.04283e-18+0.000277523j -1.14962e-18+0.000136487j 2.27662e-18+0.000198321j -6.01149e-18-0.000126383j -5.49773e-16+0.00013852j -2.8693e-18+1.04018e-05j -6.62612e-18-0.000199808j 3.32797e-18-0.000160601j -1.64198e-18-0.000278604j 4.76802e-18-0.00016207j -8.12233e-18+5.19265e-05j 2.92212e-19-9.60858e-06j 1.79176e-18+1.81852e-06j 1.83608e-18-1.62568e-05j -2.26665e-18-3.19682e-08j 7.1645e-18-6.53124e-05j 1.0962e-17+0.000191987j -2.366e-17-0.000224101j -3.11798e-17-0.000218765j -9.57784e-18+0.000158623j 1.31023e-19-6.93915e-05j -5.85413e-18+0.000139843j -8.69303e-18+0.000165364j -6.85709e-18+0.000188849j 1.54742e-18+7.53537e-05j -2.61436e-19-0.000267551j -3.58384e-18+0.000203529j -5.50208e-19+4.92273e-05j 1.12834e-18+2.88835e-05j 2.80426e-19-0.000148258j 3.93543e-20-0.000130696j -1.08024e-19+0.000113477j -1.82838e-17+6.85632e-05j 5.43981e-17+5.74338e-05j 
-1.3545e-17+3.61343e-05j -6.91216e-18-3.22556e-05j -7.85718e-20-4.58213e-05j 1.07876e-19-3.33268e-05j 1.68887e-19+3.51888e-05j 1.57415e-19+6.49741e-07j -6.75619e-20+4.98259e-07j -3.32498e-18-1.36399e-05j 1.7467e-18-1.64522e-05j -1.2814e-18-2.0983e-06j -4.47385e-19-1.10292e-05j -1.27644e-19+3.13418e-06j -9.69386e-21-1.48006e-06j 6.02431e-19+1.09748e-05j -2.63093e-19-2.49019e-05j -9.02381e-19+8.49248e-06j 4.58811e-19+1.64771e-06j -2.20778e-19+8.47618e-07j 4.83243e-19-1.17263e-05j 2.72571e-20-7.64773e-06j -1.07319e-20+1.2879e-06j -2.04402e-18+4.23419e-06j -1.26283e-20+8.65485e-06j 1.00472e-18+1.2945e-06j 4.44367e-19+7.98654e-06j -8.81406e-19+2.09553e-05j -1.64734e-18+3.18506e-05j -9.7757e-19+5.72688e-06j 1.57499e-18-3.0899e-05j -2.46161e-17-6.06466e-06j -4.15587e-16+6.82808e-05j -1.98129e-17+1.12604e-05j -3.23544e-17-4.60447e-05j -2.20415e-18-0.000114499j -1.8114e-19+3.13283e-05j 1.21683e-18+9.59544e-05j -2.22301e-18-8.60195e-05j 3.25222e-18+0.000169927j 1.46891e-18-0.000199554j 8.26639e-19-9.81412e-05j -1.63701e-18-0.000142604j 4.32258e-18+9.08764e-05j 3.95316e-16-9.96033e-05j 2.06318e-18-7.47944e-06j 4.76453e-18+0.000143672j -2.39299e-18+0.000115481j 1.18067e-18+0.000200331j -3.42846e-18+0.000116537j 5.84038e-18-3.73379e-05j -2.10116e-19+6.90908e-06j -1.28837e-18-1.30761e-06j -1.32024e-18+1.16895e-05j 1.62984e-18+2.29868e-08j -5.15165e-18+4.69631e-05j -7.88227e-18-0.000138049j 1.70128e-17+0.00016114j 2.242e-17+0.000157303j 6.88698e-18-0.000114058j -9.42127e-20+4.98962e-05j 4.20943e-18-0.000100554j 6.25075e-18-0.000118906j 4.93061e-18-0.000135792j -1.11267e-18-5.41833e-05j 1.87986e-19+0.000192384j 2.57697e-18-0.000146348j 3.95628e-19-3.53971e-05j -8.11338e-19-2.07687e-05j -2.01641e-19+0.000106605j -2.82978e-20+9.39775e-05j 7.76752e-20-8.15963e-05j 1.3147e-17-4.93005e-05j -3.91151e-17-4.1298e-05j 
7.80387e-17-0.000208186j 3.98241e-17+0.000185839j 4.52687e-19+0.000263997j -6.21523e-19+0.000192011j -9.73037e-19-0.000202739j -9.06938e-19-3.74345e-06j 3.89255e-19-2.8707e-06j 1.91567e-17+7.85859e-05j -1.00635e-17+9.47885e-05j 7.38274e-18+1.20892e-05j 2.57759e-18+6.35445e-05j 7.35417e-19-1.80574e-05j 5.58507e-20+8.5273e-06j -3.47088e-18-6.32309e-05j 1.5158e-18+0.000143471j 5.19902e-18-4.8929e-05j -2.64342e-18-9.49321e-06j 1.272e-18-4.88351e-06j -2.78418e-18+6.75606e-05j -1.57041e-19+4.4062e-05j 6.18313e-20-7.4202e-06j 1.17765e-17-2.4395e-05j 7.27575e-20-4.98645e-05j -5.78863e-18-7.45821e-06j -2.5602e-18-4.6014e-05j 5.07818e-18-0.000120733j 9.49109e-18-0.000183505j 5.63222e-18-3.29951e-05j -9.07423e-18+0.000178023j 1.41824e-16+3.49412e-05j 2.39438e-15-0.000393397j 1.14151e-16-6.48761e-05j 1.86408e-16+0.000265284j 1.26991e-17+0.000659682j 1.04363e-18-0.000180496j -7.01068e-18-0.000552836j 1.28078e-17+0.000495597j -1.87375e-17-0.000979025j -8.46303e-18+0.00114972j -4.76264e-18+0.000565436j 9.43155e-18+0.000821604j -2.49043e-17-0.00052358j -2.27759e-15+0.00057386j -1.18869e-17+4.30924e-05j -2.74506e-17-0.00082776j 1.37871e-17-0.000665337j -6.80238e-18-0.0011542j 1.97529e-17-0.000671422j -3.36491e-17+0.00021512j 1.21057e-18-3.98063e-05j 7.42289e-18+7.53375e-06j 7.60648e-18-6.73483e-05j -9.39024e-18-1.32437e-07j 2.9681e-17-0.000270576j 4.54133e-17+0.000795363j -9.80181e-17-0.000928401j -1.29171e-16-0.000906296j -3.9679e-17+0.000657141j 5.42802e-19-0.000287474j -2.42524e-17+0.000579339j -3.60134e-17+0.000685068j -2.84075e-17+0.00078236j 6.41061e-18+0.000312174j -1.08307e-18-0.00110841j -1.48471e-17+0.000843177j -2.27939e-18+0.000203938j 4.67448e-18+0.000119658j 1.16175e-18-0.000614202j 1.63037e-19-0.000541447j -4.47522e-19+0.000470113j -7.5746e-17+0.000284043j 2.2536e-16+0.000237936j 
2.37766e-17-6.34295e-05j 1.21335e-17+5.6621e-05j 1.37924e-19+8.0434e-05j -1.89364e-19+5.85013e-05j -2.96463e-19-6.17699e-05j -2.76324e-19-1.14055e-06j 1.18597e-19-8.74637e-07j 5.83662e-18+2.39434e-05j -3.06614e-18+2.88799e-05j 2.24936e-18+3.68332e-06j 7.85332e-19+1.93606e-05j 2.24065e-19-5.5017e-06j 1.70165e-20+2.59808e-06j -1.0575e-18-1.9265e-05j 4.61829e-19+4.37124e-05j 1.58403e-18-1.49076e-05j -8.05389e-19-2.89237e-06j 3.87551e-19-1.4879e-06j -8.48277e-19+2.05842e-05j -4.78467e-20+1.34247e-05j 1.88386e-20-2.26077e-06j 3.58805e-18-7.43262e-06j 2.21676e-20-1.51926e-05j -1.76367e-18-2.27235e-06j -7.80035e-19-1.40194e-05j 1.54721e-18-3.67846e-05j 2.89172e-18-5.591e-05j 1.71601e-18-1.00529e-05j -2.76471e-18+5.42397e-05j 4.32107e-17+1.06458e-05j 7.29515e-16-0.000119859j 3.47793e-17-1.97663e-05j 5.67945e-17+8.08262e-05j 3.86913e-18+0.00020099j 3.1797e-19-5.49932e-05j -2.136e-18-0.000168437j 3.90225e-18+0.000150997j -5.70889e-18-0.000298287j -2.57849e-18+0.000350293j -1.45107e-18+0.000172276j 2.87358e-18+0.000250324j -7.58779e-18-0.000159523j -6.93931e-16+0.000174842j -3.62167e-18+1.31293e-05j -8.36359e-18-0.0002522j 4.20062e-18-0.000202713j -2.07253e-18-0.000351658j 6.01827e-18-0.000204567j -1.02521e-17+6.55424e-05j 3.68834e-19-1.21281e-05j 2.26159e-18+2.29537e-06j 2.31753e-18-2.05195e-05j -2.861e-18-4.03507e-08j 9.04313e-18-8.24383e-05j 1.38364e-17+0.000242329j -2.98639e-17-0.000282863j -3.93556e-17-0.000276128j -1.20893e-17+0.000200216j 1.6538e-19-8.7587e-05j -7.38916e-18+0.000176511j -1.09725e-17+0.000208725j -8.65512e-18+0.000238368j 1.95317e-18+9.51126e-05j -3.29989e-19-0.000337707j -4.52357e-18+0.000256897j -6.9448e-19+6.21354e-05j 1.42421e-18+3.64571e-05j 3.53958e-19-0.000187134j 4.96736e-20-0.000164967j -1.3635e-19+0.000143233j -2.30781e-17+8.65414e-05j 6.86621e-17+7.24938e-05j 
3.39862e-19-9.06658e-07j 1.73436e-19+8.09337e-07j 1.97147e-21+1.14972e-06j -2.70676e-21+8.36214e-07j -4.23762e-21-8.82935e-07j -3.94976e-21-1.63029e-08j 1.69522e-21-1.2502e-08j 8.34283e-20+3.42245e-07j -4.38272e-20+4.12808e-07j 3.21522e-20+5.26492e-08j 1.12255e-20+2.76739e-07j 3.20278e-21-7.86409e-08j 2.43232e-22+3.71368e-08j -1.51158e-20-2.75373e-07j 6.60136e-21+6.24823e-07j 2.2642e-20-2.13088e-07j -1.15122e-20-4.13434e-08j 5.53963e-21-2.12679e-08j -1.21252e-20+2.94229e-07j -6.83919e-22+1.91892e-07j 2.69278e-22-3.23153e-08j 5.12873e-20-1.06242e-07j 3.16862e-22-2.17162e-07j -2.52097e-20-3.24808e-08j -1.11498e-20-2.00393e-07j 2.21157e-20-5.25797e-07j 4.13341e-20-7.99174e-07j 2.45286e-20-1.43695e-07j -3.95187e-20+7.75299e-07j 6.17651e-19+1.52171e-07j 1.04276e-17-1.71326e-06j 4.97134e-19-2.82538e-07j 8.11817e-19+1.15532e-06j 5.53052e-20+2.87294e-06j 4.54504e-21-7.86069e-07j -3.05318e-20-2.40763e-06j 5.57785e-20+2.15835e-06j -8.16026e-20-4.2637e-06j -3.68568e-20+5.00707e-06j -2.07415e-20+2.4625e-06j 4.10748e-20+3.57812e-06j -1.08459e-19-2.28021e-06j -9.91901e-18+2.49918e-06j -5.1768e-20+1.87669e-07j -1.19549e-19-3.60493e-06j 6.00434e-20-2.89757e-06j -2.96247e-20-5.02657e-06j 8.60248e-20-2.92407e-06j -1.46543e-19+9.36859e-07j 5.27209e-21-1.73358e-07j 3.2327e-20+3.28098e-08j 3.31266e-20-2.93305e-07j -4.08949e-20-5.76771e-10j 1.29262e-19-1.17837e-06j 1.97777e-19+3.46384e-06j -4.26873e-19-4.04323e-06j -5.62547e-19-3.94696e-06j -1.72804e-19+2.86188e-06j 2.36393e-21-1.25196e-06j -1.0562e-19+2.52304e-06j -1.5684e-19+2.9835e-06j -1.23716e-19+3.40721e-06j 2.79185e-20+1.35953e-06j -4.71684e-21-4.82717e-06j -6.46597e-20+3.67207e-06j -9.92685e-21+8.88161e-07j 2.03576e-20+5.21116e-07j 5.05946e-21-2.67488e-06j 7.10031e-22-2.35803e-06j -1.94898e-21+2.04736e-06j -3.29877e-19+1.23702e-06j 9.81452e-19+1.03622e-06j 
-2.94825e-17+7.86511e-05j -1.50452e-17-7.02087e-05j -1.71022e-19-9.97362e-05j 2.34807e-19-7.25402e-05j 3.67606e-19+7.65932e-05j 3.42635e-19+1.41425e-06j -1.47058e-19+1.08453e-06j -7.23727e-18-2.96892e-05j 3.80193e-18-3.58104e-05j -2.78915e-18-4.56723e-06j -9.73793e-19-2.40066e-05j -2.77835e-19+6.82197e-06j -2.11e-20-3.22155e-06j 1.31127e-18+2.38882e-05j -5.72657e-19-5.42023e-05j -1.96415e-18+1.8485e-05j 9.98663e-19+3.58647e-06j -4.80554e-19+1.84496e-06j 1.05184e-18-2.55239e-05j 5.93288e-20-1.66463e-05j -2.33594e-20+2.8033e-06j -4.44909e-18+9.21627e-06j -2.74872e-20+1.88384e-05j 2.1869e-18+2.81766e-06j 9.67224e-19+1.73838e-05j -1.9185e-18+4.5612e-05j -3.58567e-18+6.9327e-05j -2.12781e-18+1.24653e-05j 3.42818e-18-6.72559e-05j -5.35802e-17-1.32005e-05j -9.04581e-16+0.000148622j -4.31255e-17+2.45097e-05j -7.04238e-17-0.000100223j -4.79763e-18-0.000249223j -3.94275e-19+6.81902e-05j 2.64858e-18+0.000208858j -4.83869e-18-0.000187233j 7.07889e-18+0.000369868j 3.19727e-18-0.000434355j 1.79929e-18-0.000213618j -3.56317e-18-0.000310396j 9.40868e-18+0.000197805j 8.60458e-16-0.0002168j 4.49079e-18-1.628e-05j 1.03706e-17+0.000312722j -5.20866e-18+0.000251359j 2.56989e-18+0.000436047j -7.46251e-18+0.000253658j 1.27124e-17-8.12709e-05j -4.57345e-19+1.50385e-05j -2.80431e-18-2.8462e-06j -2.87367e-18+2.54437e-05j 3.54757e-18+5.00339e-08j -1.12133e-17+0.000102221j -1.71568e-17-0.000300482j 3.70305e-17+0.000350743j 4.88e-17+0.000342392j 1.49904e-17-0.000248263j -2.05067e-19+0.000108606j 9.16238e-18-0.00021887j 1.36056e-17-0.000258814j 1.07321e-17-0.00029557j -2.42188e-18-0.000117937j 4.09178e-19+0.000418749j 5.60912e-18-0.000318546j 8.61138e-19-7.70464e-05j -1.76599e-18-4.5206e-05j -4.389e-19+0.000232041j -6.1594e-20+0.000204555j 1.6907e-19-0.000177605j 2.86163e-17-0.000107309j -8.51393e-17-8.98906e-05j 
6.39014e-17-0.000170471j 3.26096e-17+0.000152173j 3.7068e-19+0.000216172j -5.0893e-19+0.000157226j -7.96764e-19-0.000166011j -7.4264e-19-3.0653e-06j 3.18738e-19-2.35065e-06j 1.56863e-17+6.43495e-05j -8.24046e-18+7.76168e-05j 6.0453e-18+9.89919e-06j 2.11064e-18+5.20329e-05j 6.02191e-19-1.47862e-05j 4.57329e-20+6.98251e-06j -2.8421e-18-5.17762e-05j 1.2412e-18+0.00011748j 4.25718e-18-4.00652e-05j -2.16454e-18-7.77345e-06j 1.04157e-18-3.99883e-06j -2.2798e-18+5.53215e-05j -1.28591e-19+3.60799e-05j 5.06301e-20-6.07597e-06j 9.64313e-18-1.99757e-05j 5.95769e-20-4.08312e-05j -4.73998e-18-6.1071e-06j -2.0964e-18-3.76783e-05j 4.15823e-18-9.88612e-05j 7.77171e-18-0.000150262j 4.6119e-18-2.70178e-05j -7.43037e-18+0.000145773j 1.16132e-16+2.86114e-05j 1.96062e-15-0.00032213j 9.3472e-17-5.31233e-05j 1.52639e-16+0.000217226j 1.03986e-17+0.000540176j 8.54566e-19-0.000147798j -5.74064e-18-0.000452686j 1.04876e-17+0.000405816j -1.53431e-17-0.000801667j -6.92989e-18+0.000941438j -3.89985e-18+0.000463003j 7.72295e-18+0.000672764j -2.03927e-17-0.000428729j -1.86499e-15+0.000469901j -9.73351e-18+3.52859e-05j -2.24777e-17-0.000677805j 1.12895e-17-0.000544806j -5.57008e-18-0.000945105j 1.61745e-17-0.000549789j -2.75533e-17+0.00017615j 9.91267e-19-3.25951e-05j 6.07817e-18+6.16896e-06j 6.22851e-18-5.51476e-05j -7.68913e-18-1.08445e-07j 2.43041e-17-0.000221559j 3.71864e-17+0.000651277j -8.02614e-17-0.000760214j -1.05771e-16-0.000742114j -3.24908e-17+0.000538095j 4.44469e-19-0.000235396j -1.98589e-17+0.000474387j -2.94893e-17+0.000560963j -2.32613e-17+0.00064063j 5.24928e-18+0.000255622j -8.86868e-19-0.000907612j -1.21574e-17+0.000690429j -1.86646e-18+0.000166993j 3.82766e-18+9.79811e-05j 9.51288e-19-0.000502935j 1.33501e-19-0.00044336j -3.6645e-19+0.000384948j -6.20241e-17+0.000232586j 1.84534e-16+0.000194832j 
-8.04718e-17+0.000214677j -4.10657e-17-0.000191633j -4.66801e-19-0.000272228j 6.40901e-19-0.000197997j 1.00337e-18+0.00020906j 9.35215e-19+3.86016e-06j -4.01391e-19+2.9602e-06j -1.9754e-17-8.1036e-05j 1.03773e-17-9.77438e-05j -7.61292e-18-1.24662e-05j -2.65795e-18-6.55256e-05j -7.58346e-19+1.86204e-05j -5.7592e-20-8.79316e-06j 3.57909e-18+6.52023e-05j -1.56306e-18-0.000147944j -5.36112e-18+5.04545e-05j 2.72583e-18+9.78919e-06j -1.31166e-18+5.03577e-06j 2.87098e-18-6.9667e-05j 1.61937e-19-4.54358e-05j -6.3759e-20+7.65154e-06j -1.21437e-17+2.51556e-05j -7.50259e-20+5.14192e-05j 5.96911e-18+7.69074e-06j 2.64002e-18+4.74487e-05j -5.23651e-18+0.000124497j -9.787e-18+0.000189227j -5.80782e-18+3.40239e-05j 9.35715e-18-0.000183574j -1.46246e-16-3.60306e-05j -2.46904e-15+0.000405662j -1.1771e-16+6.68988e-05j -1.9222e-16-0.000273555j -1.3095e-17-0.000680249j -1.07617e-18+0.000186124j 7.22926e-18+0.000570073j -1.32071e-17-0.000511049j 1.93217e-17+0.00100955j 8.72689e-18-0.00118556j 4.91113e-18-0.000583065j -9.7256e-18-0.000847219j 2.56808e-17+0.000539904j 2.3486e-15-0.000591751j 1.22575e-17-4.44359e-05j 2.83065e-17+0.000853568j -1.42169e-17+0.000686081j 7.01447e-18+0.00119018j -2.03688e-17+0.000692355j 3.46982e-17-0.000221827j -1.24831e-18+4.10474e-05j -7.65432e-18-7.76864e-06j -7.84364e-18+6.94481e-05j 9.68301e-18+1.36566e-07j -3.06064e-17+0.000279012j -4.68292e-17-0.000820161j 1.01074e-16+0.000957346j 1.33199e-16+0.000934552j 4.09161e-17-0.000677629j -5.59725e-19+0.000296437j 2.50085e-17-0.000597401j 3.71362e-17-0.000706427j 2.92932e-17-0.000806752j -6.61048e-18-0.000321907j 1.11684e-18+0.00114297j 1.531e-17-0.000869466j 2.35046e-18-0.000210297j -4.82022e-18-0.000123389j -1.19797e-18+0.000633351j -1.6812e-19+0.000558328j 4.61474e-19-0.00048477j 7.81076e-17-0.000292899j -2.32386e-16-0.000245355j 
