-0.000483671+1.49333e-16j -0.000103582+3.24791e-17j -0.000949552+5.26814e-18j 0.00041958-5.85352e-18j -0.000828946+1.02707e-18j -0.000872286+6.88693e-18j -0.000715754-3.09923e-19j -0.00053821-1.89892e-18j -0.00126397+6.71167e-19j -0.00103682+2.79195e-18j 0.00142475-3.68638e-18j -0.000638739+5.65878e-18j 0.00066509+1.03965e-18j -0.00208046+9.72032e-18j -0.00216466+3.14166e-17j 0.000172703-2.03682e-17j -0.000363678-1.57653e-17j 0.00124207+1.46092e-17j -0.00033407-8.45759e-18j 0.000976733+2.89259e-19j 0.000822322+7.07211e-18j 0.000522858+2.74771e-18j -7.5076e-05-2.71151e-18j -0.000122086-3.83666e-19j 0.000597401-4.41409e-18j 0.00108174+6.70011e-18j -0.000716762+4.31912e-18j 0.00285973-1.84067e-17j -5.51777e-05-5.19942e-17j -0.000708402-1.4551e-17j -0.00106106-1.99921e-17j 0.000580077-1.21758e-17j 0.000120303+6.20161e-18j 9.4105e-05+6.07558e-19j -0.000531249+2.98191e-18j -0.000827428-6.44964e-18j -0.000978035+1.18036e-17j -0.000399799-1.33464e-17j -0.00122844-4.5603e-17j 0.000351858-4.49167e-18j 7.68548e-05-2.12543e-17j 0.00215427-1.09514e-17j -0.00204384-1.4714e-17j 0.000670969-3.94276e-18j 0.000658679+8.88579e-18j 0.00139043+9.72142e-18j -0.00101178-2.39235e-18j -0.00122794-1.6301e-18j -0.000535728-1.39338e-18j -0.000706206-9.26845e-19j -0.000863078+4.92348e-19j -0.000819146+4.94421e-19j 0.000417491-4.40249e-18j 0.000941297-3.86995e-18j -0.000103223+4.37462e-17j 0.000481274-2.00656e-16j 
-0.00106501+3.28819e-16j -0.000228079+7.15164e-17j -0.00209084+1.16e-17j 0.000923881-1.2889e-17j -0.00182527+2.26153e-18j -0.0019207+1.51645e-17j -0.00157603-6.82426e-19j -0.00118509-4.18127e-18j -0.00278317+1.47786e-18j -0.00228299+6.14765e-18j 0.00313719-8.11711e-18j -0.00140645+1.24602e-17j 0.00146448+2.28922e-18j -0.004581+2.14034e-17j -0.00476641+6.91769e-17j 0.000380279-4.48491e-17j -0.00080079-3.47141e-17j 0.00273495+3.21683e-17j -0.000735595-1.8623e-17j 0.00215069+6.36926e-19j 0.00181069+1.55722e-17j 0.00115129+6.05025e-18j -0.000165311-5.97053e-18j -0.000268824-8.44802e-19j 0.00131543-9.71948e-18j 0.0023819+1.47531e-17j -0.00157825+9.51037e-18j 0.0062969-4.05301e-17j -0.000121497-1.14487e-16j -0.00155984-3.20402e-17j -0.00233637-4.40209e-17j 0.00127728-2.68101e-17j 0.000264898+1.36555e-17j 0.000207212+1.33779e-18j -0.00116977+6.56593e-18j -0.00182193-1.42016e-17j -0.00215356+2.59907e-17j -0.000880326-2.93876e-17j -0.00270493-1.00414e-16j 0.000774764-9.89031e-18j 0.000169228-4.68003e-17j 0.00474353-2.41141e-17j -0.00450037-3.23991e-17j 0.00147742-8.68165e-18j 0.00145036+1.95658e-17j 0.00306163+2.14058e-17j -0.00222785-5.26777e-18j -0.00270382-3.58934e-18j -0.00117963-3.0681e-18j -0.00155501-2.04084e-18j -0.00190043+1.08411e-18j -0.00180369+1.08867e-18j 0.000919283-9.69393e-18j 0.00207266-8.52131e-18j -0.000227288+9.63256e-17j 0.00105973-4.41829e-16j 
-7.67476e-18+2.36957e-30j -1.64361e-18+5.15369e-31j -1.50672e-17+8.35933e-32j 6.65777e-18-9.28819e-32j -1.31535e-17+1.62973e-32j -1.38412e-17+1.0928e-31j -1.13574e-17-4.91777e-33j -8.54015e-18-3.01315e-32j -2.00563e-17+1.06499e-32j -1.64519e-17+4.43018e-32j 2.26076e-17-5.84943e-32j -1.01353e-17+8.97919e-32j 1.05535e-17+1.64968e-32j -3.30121e-17+1.54239e-31j -3.43482e-17+4.9851e-31j 2.74041e-18-3.23196e-31j -5.77073e-18-2.5016e-31j 1.97089e-17+2.31815e-31j -5.30092e-18-1.34203e-31j 1.54985e-17+4.58988e-33j 1.30484e-17+1.12218e-31j 8.29657e-18+4.35999e-32j -1.19128e-18-4.30254e-32j -1.93723e-18-6.0879e-33j 9.47938e-18-7.00415e-32j 1.71647e-17+1.06315e-31j -1.13734e-17+6.85346e-32j 4.53774e-17-2.92072e-31j -8.75544e-19-8.25029e-31j -1.12407e-17-2.30892e-31j -1.68366e-17-3.17228e-31j 9.2045e-18-1.93202e-31j 1.90894e-18+9.84053e-32j 1.49323e-18+9.64055e-33j -8.4297e-18+4.73161e-32j -1.31294e-17-1.02341e-31j -1.55192e-17+1.87297e-31j -6.34389e-18-2.11776e-31j -1.94925e-17-7.23615e-31j 5.58318e-18-7.12726e-32j 1.21951e-18-3.37257e-31j 3.41833e-17-1.73773e-31j -3.2431e-17-2.33478e-31j 1.06467e-17-6.25626e-32j 1.04517e-17+1.40997e-31j 2.2063e-17+1.54257e-31j -1.60546e-17-3.79611e-32j -1.94845e-17-2.58659e-32j -8.50078e-18-2.21097e-32j -1.12059e-17-1.47069e-32j -1.36951e-17+7.81243e-33j -1.2998e-17+7.84532e-33j 6.62463e-18-6.98574e-32j 1.49362e-17-6.14072e-32j -1.63791e-18+6.94152e-31j 7.63672e-18-3.18395e-30j 
-0.000998261+3.08212e-16j -0.000213785+6.70344e-17j -0.0019598+1.0873e-17j 0.000865981-1.20812e-17j -0.00171088+2.1198e-18j -0.00180033+1.42141e-17j -0.00147726-6.39658e-19j -0.00111082-3.91923e-18j -0.00260874+1.38524e-18j -0.00213992+5.76237e-18j 0.00294058-7.6084e-18j -0.00131831+1.16793e-17j 0.0013727+2.14575e-18j -0.0042939+2.0062e-17j -0.00446769+6.48415e-17j 0.000356447-4.20384e-17j -0.000750603-3.25385e-17j 0.00256355+3.01523e-17j -0.000689494-1.74558e-17j 0.0020159+5.97009e-19j 0.00169721+1.45963e-17j 0.00107914+5.67108e-18j -0.000154951-5.59635e-18j -0.000251977-7.91858e-19j 0.00123299-9.11035e-18j 0.00223262+1.38285e-17j -0.00147934+8.91434e-18j 0.00590227-3.799e-17j -0.000113883-1.07312e-16j -0.00146209-3.00322e-17j -0.00218995-4.12621e-17j 0.00119724-2.51299e-17j 0.000248297+1.27997e-17j 0.000194226+1.25395e-18j -0.00109646+6.15443e-18j -0.00170775-1.33116e-17j -0.00201859+2.43618e-17j -0.000825155-2.75459e-17j -0.00253541-9.41211e-17j 0.000726209-9.27048e-18j 0.000158623-4.38673e-17j 0.00444625-2.26028e-17j -0.00421832-3.03687e-17j 0.00138483-8.13756e-18j 0.00135946+1.83396e-17j 0.00286975+2.00643e-17j -0.00208823-4.93763e-18j -0.00253437-3.36439e-18j -0.0011057-2.87582e-18j -0.00145756-1.91294e-18j -0.00178133+1.01617e-18j -0.00169066+1.02045e-18j 0.000861671-9.0864e-18j 0.00194277-7.98727e-18j -0.000213044+9.02888e-17j 0.000993313-4.14139e-16j 
-3.40454e-17+1.05115e-29j -7.29107e-18+2.28619e-30j -6.68385e-17+3.70822e-31j 2.9534e-17-4.12026e-31j -5.83491e-17+7.22952e-32j -6.13998e-17+4.84767e-31j -5.03815e-17-2.18153e-32j -3.78843e-17-1.33664e-31j -8.89703e-17+4.72431e-32j -7.29811e-17+1.96524e-31j 1.00288e-16-2.59482e-31j -4.49605e-17+3.98319e-31j 4.68153e-17+7.31801e-32j -1.46442e-16+6.84209e-31j -1.52369e-16+2.2114e-30j 1.21565e-17-1.43371e-30j -2.55991e-17-1.10971e-30j 8.7429e-17+1.02834e-30j -2.3515e-17-5.95326e-31j 6.87517e-17+2.03608e-32j 5.78828e-17+4.97802e-31j 3.68037e-17+1.9341e-31j -5.28456e-18-1.90862e-31j -8.59359e-18-2.70061e-32j 4.20507e-17-3.10706e-31j 7.61428e-17+4.71617e-31j -5.04525e-17+3.04021e-31j 2.01295e-16-1.29564e-30j -3.88393e-18-3.65984e-30j -4.9864e-17-1.02424e-30j -7.46875e-17-1.40723e-30j 4.08313e-17-8.57047e-31j 8.46808e-18+4.36528e-31j 6.624e-18+4.27657e-32j -3.73943e-17+2.09895e-31j -5.82423e-17-4.53987e-31j -6.88434e-17+8.30852e-31j -2.81416e-17-9.39444e-31j -8.64693e-17-3.20997e-30j 2.47671e-17-3.16167e-31j 5.40977e-18-1.49608e-30j 1.51638e-16-7.70862e-31j -1.43865e-16-1.03571e-30j 4.72291e-17-2.77529e-31j 4.6364e-17+6.25466e-31j 9.7872e-17+6.84285e-31j -7.12184e-17-1.68396e-31j -8.64337e-17-1.14742e-31j -3.77096e-17-9.80789e-32j -4.97094e-17-6.52402e-32j -6.07516e-17+3.46561e-32j -5.76593e-17+3.4802e-32j 2.9387e-17-3.09889e-31j 6.62574e-17-2.72403e-31j -7.2658e-18+3.07927e-30j 3.38766e-17-1.41241e-29j 
-0.000221444+6.83707e-17j -4.7424e-05+1.48703e-17j -0.000434744+2.41197e-18j 0.000192101-2.67998e-18j -0.000379525+4.70236e-19j -0.000399368+3.15312e-18j -0.000327701-1.41895e-19j -0.000246414-8.69403e-19j -0.000578698+3.07288e-19j -0.000474698+1.27827e-18j 0.00065231-1.68777e-18j -0.000292441+2.59082e-18j 0.000304505+4.75992e-19j -0.000952518+4.45036e-18j -0.00099107+1.43838e-17j 7.90707e-05-9.32538e-18j -0.000166507-7.21802e-18j 0.000568673+6.6887e-18j -0.000152951-3.87223e-18j 0.000447188+1.32435e-19j 0.000376493+3.2379e-18j 0.000239386+1.25802e-18j -3.43728e-05-1.24144e-18j -5.58961e-05-1.75658e-19j 0.000273514-2.02095e-18j 0.000495262+3.06759e-18j -0.000328163+1.97747e-18j 0.0013093-8.42733e-18j -2.52626e-05-2.38051e-17j -0.000324335-6.66206e-18j -0.000485797-9.15318e-18j 0.000265583-5.57457e-18j 5.50797e-05+2.83935e-18j 4.30851e-05+2.78165e-19j -0.000243227+1.36524e-18j -0.000378831-2.95291e-18j -0.000447785+5.40419e-18j -0.000183044-6.11051e-18j -0.00056243-2.08789e-17j 0.000161095-2.05647e-18j 3.51873e-05-9.73109e-18j 0.000986312-5.01399e-18j -0.000935752-6.73669e-18j 0.000307197-1.80516e-18j 0.00030157+4.06828e-18j 0.000636598+4.45086e-18j -0.000463232-1.09532e-18j -0.000562199-7.46324e-19j -0.000245278-6.37944e-19j -0.00032333-4.24348e-19j -0.000395152+2.25417e-19j -0.000375038+2.26366e-19j 0.000191145-2.01564e-18j 0.000430964-1.77182e-18j -4.72596e-05+2.00288e-17j 0.000220347-9.18685e-17j 
-3.84107e-17+1.18592e-29j -8.22594e-18+2.57932e-30j -7.54085e-17+4.18369e-31j 3.33209e-17-4.64856e-31j -6.58306e-17+8.15649e-32j -6.92725e-17+5.46924e-31j -5.68415e-17-2.46125e-32j -4.27418e-17-1.50802e-31j -1.00378e-16+5.33006e-32j -8.23388e-17+2.21722e-31j 1.13146e-16-2.92753e-31j -5.07254e-17+4.49391e-31j 5.2818e-17+8.25633e-32j -1.65219e-16+7.71938e-31j -1.71906e-16+2.49495e-30j 1.37152e-17-1.61754e-30j -2.88814e-17-1.252e-30j 9.86392e-17+1.16019e-30j -2.65301e-17-6.71659e-31j 7.75671e-17+2.29715e-32j 6.53046e-17+5.61631e-31j 4.15227e-17+2.18209e-31j -5.96215e-18-2.15334e-31j -9.69546e-18-3.04688e-32j 4.74425e-17-3.50544e-31j 8.59058e-17+5.32088e-31j -5.69216e-17+3.43002e-31j 2.27105e-16-1.46176e-30j -4.38193e-18-4.12911e-30j -5.62576e-17-1.15557e-30j -8.42639e-17-1.58767e-30j 4.60667e-17-9.66937e-31j 9.55386e-18+4.925e-31j 7.47333e-18+4.82491e-32j -4.2189e-17+2.36808e-31j -6.57101e-17-5.12197e-31j -7.76705e-17+9.37385e-31j -3.175e-17-1.0599e-30j -9.75564e-17-3.62156e-30j 2.79428e-17-3.56706e-31j 6.10342e-18-1.68791e-30j 1.71081e-16-8.69703e-31j -1.62311e-16-1.16851e-30j 5.32849e-17-3.13114e-31j 5.23088e-17+7.05664e-31j 1.10421e-16+7.72025e-31j -8.035e-17-1.89988e-31j -9.75163e-17-1.29454e-31j -4.25448e-17-1.10655e-31j -5.60832e-17-7.36053e-32j -6.85412e-17+3.90997e-32j -6.50524e-17+3.92643e-32j 3.3155e-17-3.49623e-31j 7.47529e-17-3.07331e-31j -8.19742e-18+3.4741e-30j 3.82203e-17-1.59351e-29j 
-0.00139228+4.29864e-16j -0.000298167+9.34931e-17j -0.00273334+1.51647e-17j 0.00120779-1.68497e-17j -0.00238617+2.95649e-18j -0.00251093+1.98244e-17j -0.00206034-8.92133e-19j -0.00154927-5.46616e-18j -0.00363842+1.932e-18j -0.00298455+8.03679e-18j 0.00410124-1.06115e-17j -0.00183865+1.62892e-17j 0.0019145+2.99268e-18j -0.00598872+2.79806e-17j -0.00623111+9.04347e-17j 0.000497138-5.86311e-17j -0.00104687-4.53815e-17j 0.00357539+4.20535e-17j -0.00096164-2.43457e-17j 0.00281159+8.32651e-19j 0.00236711+2.03575e-17j 0.00150508+7.90947e-18j -0.000216111-7.80524e-18j -0.000351433-1.10441e-18j 0.00171966-1.27062e-17j 0.00311384+1.92867e-17j -0.00206324+1.24329e-17j 0.00823191-5.29848e-17j -0.000158832-1.49669e-16j -0.00203918-4.18861e-17j -0.00305433-5.75484e-17j 0.00166979-3.50487e-17j 0.0003463+1.78517e-17j 0.000270887+1.74889e-18j -0.00152923+8.58361e-18j -0.0023818-1.85657e-17j -0.00281534+3.39775e-17j -0.00115085-3.84183e-17j -0.00353614-1.31271e-16j 0.00101285-1.29296e-17j 0.000221231-6.11819e-17j 0.0062012-3.15242e-17j -0.00588331-4.23553e-17j 0.00193143-1.13495e-17j 0.00189605+2.55783e-17j 0.00400245+2.79837e-17j -0.00291246-6.88653e-18j -0.00353469-4.69233e-18j -0.00154213-4.01092e-18j -0.00203286-2.66798e-18j -0.00248442+1.41725e-18j -0.00235796+1.42322e-18j 0.00120177-1.26728e-17j 0.00270958-1.11399e-17j -0.000297133+1.25926e-16j 0.00138538-5.77601e-16j 
5.56741e-18-1.71893e-30j 1.1923e-18-3.73859e-31j 1.093e-17-6.06402e-32j -4.82967e-18+6.73783e-32j 9.54179e-18-1.18224e-32j 1.00407e-17-7.92736e-32j 8.23885e-18+3.56745e-33j 6.19519e-18+2.1858e-32j 1.45492e-17-7.72563e-33j 1.19346e-17-3.21374e-32j -1.64e-17+4.24329e-32j 7.35236e-18-6.51368e-32j -7.65568e-18-1.19671e-32j 2.39476e-17-1.11888e-31j 2.49168e-17-3.61629e-31j -1.98794e-18+2.34453e-31j 4.1862e-18+1.81471e-31j -1.42972e-17-1.68163e-31j 3.84539e-18+9.73532e-32j -1.12429e-17-3.32959e-33j -9.46554e-18-8.14053e-32j -6.01849e-18-3.16282e-32j 8.6418e-19+3.12115e-32j 1.4053e-18+4.41628e-33j -6.87653e-18+5.08095e-32j -1.24516e-17-7.71233e-32j 8.25046e-18-4.97163e-32j -3.29176e-17+2.11875e-31j 6.35136e-19+5.98492e-31j 8.15423e-18+1.67493e-31j 1.22136e-17+2.30123e-31j -6.67712e-18+1.40152e-31j -1.38478e-18-7.13851e-32j -1.08322e-18-6.99344e-33j 6.11506e-18-3.4324e-32j 9.52431e-18+7.42401e-32j 1.12579e-17-1.35869e-31j 4.60198e-18+1.53627e-31j 1.41403e-17+5.24924e-31j -4.05015e-18+5.17025e-32j -8.84656e-19+2.44653e-31j -2.47972e-17+1.26059e-31j 2.35261e-17+1.69369e-31j -7.72335e-18+4.53841e-32j -7.58188e-18-1.02282e-31j -1.60049e-17-1.11901e-31j 1.16463e-17+2.75377e-32j 1.41344e-17+1.87636e-32j 6.16663e-18+1.60388e-32j 8.12895e-18+1.06687e-32j 9.93467e-18-5.66728e-33j 9.42898e-18-5.69115e-33j -4.80563e-18+5.06759e-32j -1.0835e-17+4.45459e-32j 1.18817e-18-5.03551e-31j -5.53982e-18+2.3097e-30j 
4.31078e-17-1.33095e-29j 9.23185e-18-2.89474e-30j 8.46299e-17-4.69529e-31j -3.73955e-17+5.21701e-31j 7.38808e-17-9.15391e-32j 7.77435e-17-6.13805e-31j 6.37924e-17+2.76223e-32j 4.79685e-17+1.69243e-31j 1.12653e-16-5.98185e-32j 9.24077e-17-2.48835e-31j -1.26983e-16+3.28552e-31j 5.69284e-17-5.04345e-31j -5.92769e-17-9.26596e-32j 1.85423e-16-8.66335e-31j 1.92928e-16-2.80004e-30j -1.53924e-17+1.81534e-30j 3.24132e-17+1.4051e-30j -1.10701e-16-1.30206e-30j 2.97743e-17+7.53793e-31j -8.70524e-17-2.57806e-32j -7.32904e-17-6.3031e-31j -4.66004e-17-2.44893e-31j 6.69123e-18+2.41666e-31j 1.08811e-17+3.41947e-32j -5.3244e-17+3.93411e-31j -9.64109e-17-5.97155e-31j 6.38823e-17-3.84947e-31j -2.54877e-16+1.64052e-30j 4.91777e-18+4.63404e-30j 6.31371e-17+1.29688e-30j 9.45682e-17+1.78182e-30j -5.17001e-17+1.08518e-30j -1.07222e-17-5.52725e-31j -8.38722e-18-5.41493e-32j 4.73481e-17-2.65766e-31j 7.37455e-17+5.74831e-31j 8.71685e-17-1.05201e-30j 3.56325e-17+1.18951e-30j 1.09486e-16+4.06442e-30j -3.13598e-17+4.00326e-31j -6.84978e-18+1.89432e-30j -1.92002e-16+9.76055e-31j 1.82159e-16+1.31141e-30j -5.98009e-17+3.51403e-31j -5.87055e-17-7.91956e-31j -1.23924e-16-8.66432e-31j 9.01757e-17+2.13221e-31j 1.09441e-16+1.45284e-31j 4.77474e-17+1.24186e-31j 6.29414e-17+8.26062e-32j 7.69228e-17-4.3881e-32j 7.30073e-17-4.40658e-32j -3.72094e-17+3.92377e-31j -8.38941e-17+3.44913e-31j 9.19985e-18-3.89893e-30j -4.28941e-17+1.78837e-29j 
0.00165599-5.11283e-16j 0.000354642-1.11201e-16j 0.00325106-1.8037e-17j -0.00143655+2.00412e-17j 0.00283813-3.51648e-18j 0.00298652-2.35793e-17j 0.00245058+1.06111e-18j 0.00184271+6.50149e-18j 0.00432756-2.29793e-18j 0.00354984-9.55902e-18j -0.00487804+1.26213e-17j 0.0021869-1.93744e-17j -0.00227712-3.55952e-18j 0.00712303-3.32803e-17j 0.00741132-1.07564e-16j -0.000591299+6.97362e-17j 0.00124515+5.39771e-17j -0.00425259-5.00188e-17j 0.00114378+2.8957e-17j -0.00334412-9.90361e-19j -0.00281545-2.42134e-17j -0.00179015-9.40758e-18j 0.000257044+9.28361e-18j 0.000417997+1.31359e-18j -0.00204537+1.51129e-17j -0.00370363-2.29397e-17j 0.00245404-1.47877e-17j -0.00979109+6.30205e-17j 0.000188916+1.78017e-16j 0.00242541+4.98196e-17j 0.00363284+6.84485e-17j -0.00198606+4.16872e-17j -0.000411892-2.1233e-17j -0.000322195-2.08015e-18j 0.00181888-1.02094e-17j 0.00283293+2.20821e-17j 0.00334858-4.04131e-17j 0.00136882+4.5695e-17j 0.00420591+1.56135e-16j -0.00120469+1.53785e-17j -0.000263134+7.27701e-17j -0.00737575+3.74952e-17j 0.00699765+5.03776e-17j -0.00229725+1.34992e-17j -0.00225517-3.0423e-17j -0.00476055-3.3284e-17j 0.0034641+8.19089e-18j 0.00420418+5.58109e-18j 0.00183422+4.77061e-18j 0.00241789+3.17332e-18j 0.00295499-1.68569e-18j 0.00280458-1.69279e-18j -0.0014294+1.50732e-17j -0.00322279+1.32498e-17j 0.000353412-1.49777e-16j -0.00164778+6.87002e-16j 
-0.000167337+5.16651e-17j -3.58365e-05+1.12369e-17j -0.000328519+1.82263e-18j 0.000145163-2.02516e-18j -0.000286793+3.5534e-19j -0.000301787+2.38269e-18j -0.000247631-1.07225e-19j -0.000186206-6.56975e-19j -0.0004373+2.32206e-19j -0.000358711+9.65938e-19j 0.000492926-1.27539e-18j -0.000220986+1.95779e-18j 0.000230103+3.59689e-19j -0.000719781+3.36297e-18j -0.000748914+1.08693e-17j 5.97507e-05-7.04684e-18j -0.000125823-5.45438e-18j 0.000429724+5.05439e-18j -0.000115579-2.9261e-18j 0.000337923+1.00076e-19j 0.000284501+2.44676e-18j 0.000180895+9.50635e-19j -2.59743e-05-9.38108e-19j -4.22385e-05-1.32738e-19j 0.000206684-1.52716e-18j 0.000374251+2.31806e-18j -0.00024798+1.4943e-18j 0.000989389-6.36822e-18j -1.909e-05-1.79886e-17j -0.000245088-5.03426e-18j -0.000367098-6.91671e-18j 0.000200691-4.21249e-18j 4.16217e-05+2.14559e-18j 3.25578e-05+2.10199e-19j -0.000183798+1.03166e-18j -0.000286268-2.2314e-18j -0.000338374+4.08374e-18j -0.00013832-4.61748e-18j -0.000425007-1.57774e-17j 0.000121733-1.554e-18j 2.65897e-05-7.35342e-18j 0.000745319-3.78888e-18j -0.000707112-5.09066e-18j 0.000232137-1.36409e-18j 0.000227885+3.07424e-18j 0.000481053+3.36335e-18j -0.000350047-8.27688e-19j -0.000424832-5.63969e-19j -0.000185348-4.8207e-19j -0.000244328-3.20663e-19j -0.000298602+1.70339e-19j -0.000283402+1.71056e-19j 0.000144441-1.52314e-18j 0.000325663-1.3389e-18j -3.57123e-05+1.5135e-17j 0.000166508-6.94215e-17j 
0.00136874-4.22596e-16j 0.000293125-9.19124e-17j 0.00268713-1.49083e-17j -0.00118737+1.65648e-17j 0.00234583-2.90651e-18j 0.00246847-1.94893e-17j 0.00202551+8.77049e-19j 0.00152307+5.37374e-18j 0.0035769-1.89933e-18j 0.00293408-7.90091e-18j -0.00403189+1.0432e-17j 0.00180756-1.60137e-17j -0.00188213-2.94208e-18j 0.00588747-2.75075e-17j 0.00612575-8.89056e-17j -0.000488732+5.76397e-17j 0.00102917+4.46142e-17j -0.00351494-4.13425e-17j 0.000945381+2.39341e-17j -0.00276405-8.18573e-19j -0.00232708-2.00133e-17j -0.00147963-7.77573e-18j 0.000212457+7.67327e-18j 0.000345491+1.08573e-18j -0.00169058+1.24914e-17j -0.00306119-1.89606e-17j 0.00202836-1.22226e-17j -0.00809272+5.20889e-17j 0.000156147+1.47138e-16j 0.0020047+4.11778e-17j 0.00300268+5.65754e-17j -0.00164156+3.44561e-17j -0.000340445-1.75499e-17j -0.000266307-1.71932e-18j 0.00150338-8.43848e-18j 0.00234153+1.82518e-17j 0.00276773-3.3403e-17j 0.00113139+3.77688e-17j 0.00347635+1.29052e-16j -0.000995721+1.2711e-17j -0.000217491+6.01474e-17j -0.00609635+3.09912e-17j 0.00578383+4.16391e-17j -0.00189877+1.11576e-17j -0.00186399-2.51458e-17j -0.00393478-2.75106e-17j 0.00286322+6.77009e-18j 0.00347492+4.61299e-18j 0.00151605+3.9431e-18j 0.00199849+2.62287e-18j 0.00244242-1.39329e-18j 0.00231809-1.39916e-18j -0.00118146+1.24586e-17j -0.00266377+1.09515e-17j 0.000292109-1.23797e-16j -0.00136195+5.67835e-16j 
5.97272e-17-1.84407e-29j 1.2791e-17-4.01075e-30j 1.17257e-16-6.50548e-31j -5.18127e-17+7.22834e-31j 1.02364e-16-1.2683e-31j 1.07716e-16-8.50447e-31j 8.83864e-17+3.82715e-32j 6.6462e-17+2.34492e-31j 1.56084e-16-8.28805e-32j 1.28034e-16-3.4477e-31j -1.75939e-16+4.5522e-31j 7.88761e-17-6.98787e-31j -8.213e-17-1.28383e-31j 2.5691e-16-1.20033e-30j 2.67308e-16-3.87955e-30j -2.13267e-17+2.51521e-30j 4.49095e-17+1.94682e-30j -1.5338e-16-1.80405e-30j 4.12533e-17+1.0444e-30j -1.20614e-16-3.57198e-32j -1.01546e-16-8.73315e-31j -6.45663e-17-3.39307e-31j 9.27092e-18+3.34836e-31j 1.50761e-17+4.73778e-32j -7.37713e-17+5.45083e-31j -1.3358e-16-8.27378e-31j 8.85109e-17-5.33356e-31j -3.5314e-16+2.27299e-30j 6.81373e-18+6.42061e-30j 8.74785e-17+1.79687e-30j 1.31027e-16+2.46876e-30j -7.16321e-17+1.50355e-30j -1.48559e-17-7.65819e-31j -1.16208e-17-7.50256e-32j 6.56024e-17-3.68227e-31j 1.02177e-16+7.96447e-31j 1.20775e-16-1.4576e-30j 4.937e-17+1.6481e-30j 1.51697e-16+5.63138e-30j -4.345e-17+5.54664e-31j -9.49058e-18+2.62463e-30j -2.66024e-16+1.35236e-30j 2.52387e-16+1.81699e-30j -8.2856e-17+4.8688e-31j -8.13383e-17-1.09728e-30j -1.71701e-16-1.20047e-30j 1.24941e-16+2.95424e-31j 1.51634e-16+2.01296e-31j 6.61556e-17+1.72064e-31j 8.72073e-17+1.14453e-31j 1.06579e-16-6.07986e-32j 1.01154e-16-6.10546e-32j -5.15548e-17+5.43651e-31j -1.16238e-16+4.77888e-31j 1.27467e-17-5.40209e-30j -5.94312e-17+2.47784e-29j 
1.38871e-17-4.28762e-30j 2.97402e-18-9.32534e-31j 2.72634e-17-1.51258e-31j -1.20469e-17+1.68065e-31j 2.38006e-17-2.94891e-32j 2.50449e-17-1.97736e-31j 2.05506e-17+8.89846e-33j 1.5453e-17+5.45214e-32j 3.62909e-17-1.92704e-32j 2.97689e-17-8.01619e-32j -4.09072e-17+1.05843e-31j 1.83394e-17-1.62474e-31j -1.90959e-17-2.98501e-32j 5.97337e-17-2.79088e-31j 6.21513e-17-9.02028e-31j -4.95863e-18+5.84807e-31j 1.04418e-17+4.52652e-31j -3.56622e-17-4.19457e-31j 9.59175e-18+2.42833e-31j -2.80438e-17-8.30516e-33j -2.36104e-17-2.03053e-31j -1.50122e-17-7.88919e-32j 2.15557e-18+7.78523e-32j 3.50532e-18+1.10157e-32j -1.71525e-17+1.26737e-31j -3.10586e-17-1.92372e-31j 2.05795e-17-1.2401e-31j -8.2108e-17+5.28489e-31j 1.58425e-18+1.49285e-30j 2.03395e-17+4.17787e-31j 3.0465e-17+5.74008e-31j -1.66551e-17+3.49589e-31j -3.45412e-18-1.78059e-31j -2.70193e-18-1.74441e-32j 1.52531e-17-8.5616e-32j 2.3757e-17+1.85181e-31j 2.80812e-17-3.38904e-31j 1.1479e-17+3.83198e-31j 3.52708e-17+1.30934e-30j -1.01025e-17+1.28964e-31j -2.20664e-18+6.1025e-31j -6.1853e-17+3.14434e-31j 5.86822e-17+4.22467e-31j -1.92647e-17+1.13204e-31j -1.89119e-17-2.55127e-31j -3.99219e-17-2.79119e-31j 2.90499e-17+6.86887e-32j 3.52562e-17+4.6803e-32j 1.53817e-17+4.00063e-32j 2.02764e-17+2.66114e-32j 2.47805e-17-1.41362e-32j 2.35192e-17-1.41957e-32j -1.19869e-17+1.26403e-31j -2.70263e-17+1.11113e-31j 2.96371e-18-1.25603e-30j -1.38183e-17+5.7612e-30j 
